 	guardando	le	nuvole	capisco	che	piove	</S>
a8	0.028482892	0.19697203	0.29157802	0.4769894	0.0049903365	0.0008156544	0.00017183927
a23	0.014681887	0.0024605806	0.07702992	0.8699606	0.034212478	0.0013655637	0.00028900866
a31	0.06969614	0.0072606024	0.13517363	0.48270658	0.29787695	0.0070011	0.00028495782
a17	0.2802904	0.14244941	0.1375306	0.22882462	0.20922658	0.0016252779	5.310254e-05
a31	0.22097163	0.013065281	0.0012018983	0.7021076	0.062576406	6.789696e-05	9.389293e-06
a10	0.0051910337	0.05406938	0.1319659	0.7747981	0.033884354	8.694887e-05	4.2970037e-06
a20	0.42893633	0.018660374	0.0008022677	0.058248725	0.49330452	3.965756e-05	8.1100525e-06
a8	0.060429227	0.0056850812	0.009577053	0.85350186	0.06775382	0.0026344783	0.00041851593
a17	0.08222579	0.09786075	0.09008016	0.10765299	0.41470188	0.20122348	0.006254846
a13	0.38184112	0.4411203	0.03555848	0.058364153	0.07129522	0.011794345	2.6514923e-05
a20	0.17766011	0.6730973	0.052520324	0.054884758	0.03330477	0.008354643	0.00017809714
a31	0.18581831	0.42104134	0.14507355	0.03841931	0.12412748	0.081262544	0.0042576194
a37	0.0037235266	0.79973435	0.17862283	0.016220298	0.0012521395	0.00043037618	1.6522283e-05
a31	0.33202848	0.39530465	0.14586969	0.020951517	0.09668505	0.008794784	0.0003658366
a0	0.002073119	0.78562444	0.18808606	0.021499474	0.0024187916	0.00028765653	1.0486146e-05
a31	0.36726174	0.182092	0.14054757	0.004702492	0.2565417	0.046526514	0.0023279702
a10	0.043283213	0.8699654	0.081772186	0.0017368785	0.0020405229	0.0011497119	5.2017054e-05
a39	0.56220144	0.2666258	0.09531121	0.00047316734	0.07082011	0.0039476855	0.0006206078
a46	0.25118068	0.6024095	0.0467803	3.7195925e-05	0.0365299	0.050083533	0.012978956
a8	0.0565381	0.7196958	0.09653835	0.0005493674	0.038686372	0.0714093	0.016582806
a20	0.04500424	0.86258215	0.04294015	0.0001136908	0.0044567757	0.017412735	0.027490243
a8	0.1510817	0.77793616	0.011198996	1.734711e-05	0.004794083	0.021371547	0.03360008
a46	0.05729446	0.88379145	0.02232616	2.8503773e-05	0.0022651225	0.012181238	0.022112988
a8	0.04768791	0.8721621	0.02587204	5.0579987e-05	0.0027730023	0.014023426	0.03743087
a31	0.059997033	0.84853846	0.029062824	4.4691424e-05	0.0031279144	0.013313199	0.0459158
a20	0.09310952	0.79772455	0.10299361	0.0004004474	0.0007335048	0.002782463	0.0022559888
a31	0.3141087	0.4250154	0.05203102	4.386561e-05	0.13953316	0.05634123	0.012926524
a28	0.74662733	0.24685508	0.0013625455	0.00023466608	0.00085216295	0.0032720359	0.0007961685
a46	0.5471871	0.401808	0.025247866	1.7523873e-05	0.021156598	0.0029872176	0.0015957213
a23	0.06925702	0.89759624	0.024236161	1.962003e-05	0.0012434263	0.003947076	0.0037004931
a39	0.044361163	0.89144766	0.022143897	7.3399e-05	0.0012832971	0.011396299	0.029294295
a31	0.24044207	0.7176734	0.0041190647	2.5033532e-05	0.00158434	0.011619409	0.024536574
</S>	0.74734885	0.24705905	0.00076294516	0.0006912548	0.00019540924	0.0023449992	0.0015976019
