 	voglio	un	forno	che	vende	rustici	</S>
a31	0.006707965	0.7710402	0.00067981525	0.0010533703	0.0054096603	0.21419096	0.0009180404
a37	0.006124007	0.27658677	0.1749781	0.004333327	0.47921577	0.058724876	3.6993257e-05
a31	0.0005429705	0.0015536853	0.99603856	0.0001770544	0.00038645288	0.0013010728	1.7524908e-07
a17	0.010062572	0.019033201	0.91323346	0.04526023	0.010647151	0.0017330248	3.0400683e-05
a20	0.0007227101	0.0021752664	0.9794998	0.0053704106	0.0057584345	0.0064715734	1.7607504e-06
a31	0.0004278504	0.02211853	0.42608428	0.034675803	0.4712744	0.04540521	1.3929834e-05
a41	0.002190928	0.9078871	0.027100971	0.014018702	0.04750378	0.0012932535	5.210611e-06
a24	0.0004534244	0.00144268	0.01116112	0.003441391	0.95696414	0.026418556	0.00011875539
a31	0.009068524	0.008917327	0.30456474	0.04780365	0.58831555	0.04129883	3.1376825e-05
a39	0.008626761	0.57701826	0.11056695	0.031556558	0.24717416	0.024942264	0.00011509659
a31	0.0050688693	0.0031801288	0.012201491	0.020103049	0.8915541	0.062143166	0.005749234
a8	0.023780493	0.38600996	0.18717991	0.0376265	0.35492542	0.010109924	0.00036777603
a26	0.011097676	0.00372984	0.008793671	0.008971405	0.38246977	0.5327064	0.052231222
a23	0.57698333	0.31775987	0.0679533	0.0053542177	0.0033629246	0.01971127	0.008875069
a31	0.0606769	0.016849454	0.054445844	0.06670745	0.47782925	0.2466925	0.07679858
a20	0.6861378	0.24705473	0.034926876	0.006392562	0.0040174313	0.017182227	0.00428851
a39	0.17974839	0.020557156	0.19451913	0.034365285	0.33122194	0.15749657	0.08209149
a11	0.2801939	0.06916775	0.04685594	0.011420042	0.017394714	0.10552866	0.46943897
a37	0.747192	0.044860195	0.10255004	0.038608503	0.012013863	0.018643968	0.036131483
a14	0.8289861	0.028144313	0.07115133	0.03843548	0.008709758	0.010950539	0.013622476
a24	0.86210966	0.028330388	0.055538107	0.025049469	0.0061329515	0.013211798	0.009627521
a28	0.7948815	0.02711496	0.10463296	0.053360883	0.011564387	0.004816811	0.003628545
a20	0.9218857	0.018506456	0.03230441	0.010321608	0.0023070078	0.009106498	0.0055682384
a8	0.7277749	0.051570613	0.12103146	0.041590612	0.0150839845	0.013221958	0.029726475
</S>	0.082914315	0.1280549	0.02093451	0.0036456047	0.007383533	0.22268835	0.5343788
