 	voglio	che	Maria	venga	domani	</S>
a20	0.031643752	0.27293777	0.49270886	0.20064288	2.7371052e-06	0.0020639792
a21	0.000796388	0.0005478215	0.0011676293	0.9974299	5.3024723e-06	5.29538e-05
a31	0.0068820645	0.011989457	0.13973644	0.84134144	1.728293e-05	3.340961e-05
a37	0.00280387	0.008409176	0.027335899	0.9613936	1.3048758e-07	5.7329682e-05
a31	0.0015109541	0.00071608013	0.0019276933	0.99582857	1.6498163e-05	2.4632598e-07
a35	0.00041934193	0.0020850685	0.02992585	0.96755064	4.8670167e-08	1.9186453e-05
a31	0.0006349377	0.000435095	0.00056524575	0.9983045	5.354981e-05	6.610693e-06
a20	0.00010674068	0.0008965847	0.0054732803	0.993518	1.0842108e-06	4.3944597e-06
a31	0.06594009	0.07632548	0.027516007	0.78959143	0.039230704	0.0013963797
a18	0.008520787	0.08420182	0.3790263	0.5260909	0.0018047987	0.00035533338
a31	0.10507605	0.3305289	0.1162459	0.1761943	0.21332932	0.058625508
a3	0.0248139	0.22842634	0.5716684	0.15790357	0.0155030135	0.001684847
a13	0.24298313	0.5807775	0.05375269	0.00998309	0.10953866	0.0029648705
a37	0.092356585	0.40482032	0.1293562	0.009349505	0.30378437	0.06033309
a46	0.08367469	0.54152644	0.09250724	0.014108395	0.2568757	0.011307604
a31	0.05749054	0.058161885	0.037101943	0.00077159517	0.6949929	0.15148114
a18	0.13171513	0.5458177	0.03990758	0.0055785486	0.27219406	0.004787039
a46	0.16646281	0.10148953	0.008908375	3.4777902e-05	0.71536654	0.007737926
</S>	0.14321281	0.40138072	0.068086855	6.137321e-05	0.34267634	0.044581886
