 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a20	0.12093699	0.14006293	0.7205988	4.7311023e-06	0.0021222285	0.007382517	0.0059034284	9.3596445e-06	2.4502831e-05	1.8409916e-07	0.00050070795	0.0010419793	0.0014116141
a31	0.09248722	0.047655743	0.7978016	6.905548e-07	0.009183761	0.051393773	0.0014225912	3.1155415e-07	1.2567529e-06	3.1402553e-07	5.1238996e-05	2.334744e-07	1.2301012e-06
a37	0.025661679	0.01739698	0.5787523	0.0010823013	0.07560582	0.13705279	0.11613045	0.00050535856	1.4829322e-05	7.2284266e-08	0.047723938	6.8326604e-05	5.226768e-06
a31	0.09992329	0.03645407	0.829412	2.8867975e-05	0.0060830675	0.02702662	0.0010356003	4.561663e-07	1.9896631e-06	6.762406e-08	3.3428692e-05	4.411098e-07	1.6036508e-07
a7	0.018277042	0.005960408	0.77615416	4.9563478e-06	0.02327452	0.10498591	0.07080841	1.4164935e-05	5.154772e-07	3.1330578e-09	0.0004948385	2.0614616e-05	4.4872713e-06
a31	0.1225957	0.035415016	0.30638024	4.5191427e-05	0.083552025	0.42837465	0.023599476	2.4727378e-06	2.1859252e-05	1.2482108e-06	1.1831552e-05	5.5893516e-08	2.882514e-07
a21	0.009567433	0.0010671859	0.28055662	6.166201e-08	0.030097036	0.6570761	0.021386674	1.8080227e-07	9.1967905e-08	3.8142126e-08	0.00024645604	6.6333564e-07	1.4773768e-06
a31	0.0023437543	0.0033627013	0.012833985	3.0744053e-05	0.10169514	0.85564345	0.023052903	2.5711686e-05	0.0001834127	0.0006583821	0.00016955269	3.349137e-09	2.695199e-07
a24	0.03701806	0.015196202	0.15748137	1.6164466e-06	0.02875133	0.70378524	0.027104927	2.1363342e-06	2.766997e-05	0.00015241928	0.030443184	1.0782827e-06	3.4741683e-05
a20	0.033521086	0.07186774	0.052405257	0.00049074035	0.20006451	0.59351623	0.045351714	6.242161e-05	0.00022132916	0.0009948408	0.0015034976	2.7012401e-08	6.0774573e-07
a31	0.03653686	0.1312264	0.11969958	0.020399595	0.1371167	0.30187818	0.024992008	0.011784416	0.013024725	0.18081228	0.022197673	4.49647e-05	0.00028665038
a39	0.1099011	0.1703109	0.324938	1.8464612e-05	0.037247416	0.28705966	0.017167106	1.1259323e-05	0.00012305463	0.001282984	0.051687017	2.072015e-05	0.00023242577
a3	0.031720977	0.106228866	0.10216107	0.008532527	0.21516456	0.49741414	0.027418682	0.00043145174	0.00075942825	0.0063982597	0.0037288007	4.7066624e-06	3.6535348e-05
a11	0.15866677	0.45055977	0.13396762	0.0016011546	0.085844085	0.13984472	0.009949224	0.00020717664	0.0017743113	0.014791019	0.0027673214	4.7039185e-07	2.6314445e-05
a37	0.0637012	0.30908883	0.21372809	0.0038399298	0.13906564	0.2292465	0.014975893	0.00052544015	0.0023295595	0.01962571	0.0038216962	1.9721376e-06	4.963661e-05
a17	0.06374123	0.41143578	0.2300939	0.010778982	0.08174413	0.107881494	0.012511959	0.0038189625	0.008623759	0.059588376	0.009688951	8.317791e-06	8.406538e-05
a28	0.03733231	0.33672553	0.35196587	0.011277257	0.033361502	0.03233386	0.0090634525	0.011348607	0.01396912	0.12650225	0.035639968	0.000108737724	0.00037162614
a31	0.080498606	0.5822255	0.25414258	0.0029606742	0.020875065	0.0165571	0.0049837865	0.00093610963	0.0023365156	0.020159252	0.014082918	4.4875622e-05	0.00019709417
a28	0.24576116	0.47992983	0.06673915	3.2018608e-05	0.02949528	0.12479362	0.012704098	0.00011159212	0.0019003951	0.020750897	0.016884735	1.6540736e-05	0.0008807553
a31	0.07929142	0.57513386	0.18697688	0.037003674	0.043893088	0.03204819	0.005359262	0.000847119	0.0011340317	0.034711532	0.003161769	0.00016071707	0.0002785355
a16	0.41296574	0.5549522	0.011143162	1.4336051e-05	0.0022154225	0.0034350413	0.00062964583	1.47637575e-05	0.00023840295	0.0126700075	0.0009979408	8.589477e-06	0.00071466574
a31	0.045482647	0.17616138	0.073106155	0.19378123	0.017356047	0.0068024998	0.0035457066	0.007281735	0.003309319	0.4112643	0.012069025	0.026940301	0.022899639
a0	0.34994522	0.59803635	0.013199055	3.4835906e-05	0.0016293452	0.0018968316	0.00081871025	2.3254033e-05	0.0002631597	0.02988578	0.0010661836	2.878679e-05	0.0031724656
a18	0.0431447	0.5454089	0.042491175	0.19491673	0.009286092	0.008323003	0.0033280232	0.0010967469	0.00067183597	0.12238696	0.0045927814	0.012765125	0.0115879215
a31	0.029811693	0.34330186	0.029065922	0.0752015	0.0065331967	0.0022338	0.0017199175	0.009568995	0.007409739	0.47324786	0.0038157273	0.0037084788	0.014381352
a8	0.2395817	0.4362139	0.014715832	0.00073578494	0.01815087	0.016828775	0.00981278	0.0007101799	0.003016708	0.22779137	0.007886732	0.0010970704	0.023458233
a31	0.030214008	0.17975727	0.033394426	0.20966357	0.0110583315	0.0041810507	0.0030309176	0.01200992	0.0076179644	0.45579985	0.005082199	0.017357098	0.03083339
</S>	0.30513293	0.5453504	0.01508285	0.00013517814	0.002500438	0.0025145984	0.0020792827	8.681401e-05	0.0007575979	0.11206485	0.0022116432	9.507242e-05	0.011988364
