 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	0.02080866	0.00040531406	0.00033444806	0.020175427	0.008299943	0.0139923	2.623112e-05	0.03103913	0.018594986	0.0068524587	0.012085912	0.39328605	0.09917052	0.008071095	0.014333609	0.0050533274	0.05443436	0.28833562	0.004700625
a37	0.0010028651	6.8688975e-09	2.605007e-09	0.011351375	0.0052950447	0.01824393	1.4590195e-07	0.03774846	0.0017583383	0.0019347856	0.01734645	0.87146103	0.014240624	0.00021525197	0.0024749222	9.5644005e-05	0.00016726856	0.016663235	6.6073994e-07
a8	0.045158785	1.6494689e-06	7.826034e-07	0.007890677	0.0033628303	0.0011592064	1.2235621e-08	0.0130912755	0.00040934948	0.00025430057	0.004632925	0.34436572	0.0035230916	0.0017337229	0.02137337	0.00020559497	3.1267635e-05	0.55280447	1.0392927e-06
a31	0.0003283935	2.321852e-05	0.00010380642	0.0073713046	0.0092478655	0.0077908747	4.4322196e-06	0.10660277	0.01278381	0.007470019	0.03750757	0.15593933	0.06251094	0.07026886	0.4938516	0.00059158204	0.00041684866	0.027070371	0.00011645631
a39	0.0008210313	5.1792464e-05	4.1786265e-05	0.0020380798	0.0068548024	0.0018391929	0.0010410069	0.021055851	0.0009033037	0.0012823605	0.0064935344	0.112783775	0.2940853	0.23992175	0.22000758	0.044385117	0.005019543	0.04136883	5.361731e-06
a3	0.0018083483	4.8886994e-07	5.5973874e-06	0.03511035	0.073135756	0.008814771	6.5788595e-07	0.15708469	0.009708879	0.0068238135	0.04170441	0.337142	0.06565626	0.05655522	0.1865878	0.0003941867	3.668503e-05	0.01942989	2.2166954e-07
a8	0.0002651891	3.2295226e-08	8.495302e-07	0.05981982	0.23083384	0.005157681	1.2222307e-06	0.41265267	0.018656818	0.005870522	0.019494912	0.17688064	0.026396398	0.012964	0.02434627	0.00013573939	2.9742425e-06	0.0065204105	7.852966e-09
a31	0.0013230764	0.00036326493	0.00019251263	0.029720785	0.031413447	0.0075883213	0.0011718355	0.09615256	0.0076940493	0.0023724588	0.005934327	0.0048276987	0.021334756	0.018922184	0.10215599	0.013378404	0.0027463925	0.6524707	0.00023725843
a7	0.00014446054	1.0074165e-08	7.3069106e-09	0.007746388	0.016607862	0.0040105646	2.2633446e-07	0.23528948	0.03478234	0.009801835	0.04868585	0.605352	0.02313118	0.0024720014	0.0051560747	0.00014175076	3.84777e-05	0.0066388254	6.4684116e-07
a27	0.0035018395	1.9269282e-06	7.173735e-07	0.030703234	0.13009593	0.021299658	6.1899796e-06	0.28848314	0.027562045	0.019567609	0.0786406	0.052969452	0.073171414	0.028753156	0.12923974	0.0017524908	0.00018879127	0.11406083	1.1931855e-06
