 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
a31	0.5783795	0.0076341364	0.0077251163	0.078579105	0.0001591209	0.13879925	0.0004006948	0.17236255	0.015960496
a24	0.20593299	9.955599e-06	4.703421e-05	0.32363883	0.00038622285	0.46969488	0.00017576918	3.677438e-05	7.7475706e-05
a31	0.000595938	0.00023913673	0.20080261	0.7981688	2.2216085e-07	0.00016893687	2.0372885e-05	3.5235498e-06	4.2848276e-07
a20	0.07422446	0.0009593742	0.0024742468	0.79891765	0.08592721	0.02184161	0.0020777783	0.012674845	0.00090283237
a0	0.000669322	0.0011413017	0.49477786	0.50065523	1.1871429e-06	0.0019014993	0.00083882123	2.6748774e-06	1.2071971e-05
a13	0.042190567	0.011975082	0.5032548	0.17394291	4.210964e-06	0.26762623	0.0009876294	5.5127607e-06	1.2994616e-05
a31	0.026239306	0.003655193	0.19681025	0.4246484	5.713393e-06	0.30884048	0.039796874	3.3264183e-07	3.457195e-06
a24	0.03963463	3.4022425e-05	0.0003276362	0.026378421	1.0700793e-05	0.92937094	0.004067556	7.57546e-06	0.00016852292
a31	0.009763456	0.0018420609	0.18342574	0.5280808	0.00043840913	0.09780784	0.17857648	2.6339464e-07	6.4970096e-05
a37	0.0662816	0.000213184	0.003232193	0.11487082	1.1193033e-05	0.79984355	0.013624091	0.0002512784	0.0016720418
a31	0.006268935	0.0018044823	0.15654017	0.49135005	0.0010993712	0.063459806	0.27937594	5.7765897e-07	0.00010066869
a20	0.03584943	0.00028420953	0.008515148	0.33415768	1.6478545e-05	0.5525091	0.067532964	5.7772555e-05	0.0010771899
a31	0.0039062677	0.0022303169	0.10744096	0.47277972	0.004018531	0.04472058	0.36461785	7.080082e-06	0.00027864927
a39	0.015776506	0.0005031519	0.012444107	0.79755384	1.9309913e-05	0.054482486	0.11837363	1.7129007e-05	0.00082983257
a31	0.0014040971	0.002346898	0.13242362	0.6830319	0.0027097054	0.011791703	0.16596442	1.6769509e-05	0.00031089108
a20	0.019753119	0.001561997	0.011168413	0.8777332	4.3492808e-05	0.005259914	0.08363252	1.2576728e-05	0.0008348724
a31	0.00052365375	0.0019697468	0.1709151	0.7272217	0.0014138046	0.0035313847	0.09351564	4.9180988e-05	0.00085978815
a20	0.028175997	0.0061724684	0.016683424	0.8197865	8.406008e-05	0.0017217236	0.12626052	1.4887094e-05	0.0011003509
a39	0.0005134549	0.001195166	0.23923619	0.6752898	0.0007837694	0.0031266308	0.0775031	7.4586475e-05	0.0022772965
a31	0.002539752	0.0124306865	0.20835307	0.451757	0.0073014703	0.0010499213	0.3136881	6.0740764e-05	0.00281925
a46	0.008685651	0.0048350724	0.032838255	0.57545364	0.00015011439	0.0040905476	0.36546275	0.00023303392	0.00825092
a31	0.0014680014	0.01981697	0.28068548	0.40134	0.020235378	0.0034831	0.25927958	0.00079630694	0.01289518
a18	0.030200265	0.015358516	0.032984417	0.80180377	0.00010047332	0.0003517973	0.11565757	8.18071e-05	0.0034614522
a31	0.002133555	0.005328801	0.36696687	0.37014776	0.004527438	0.0037584032	0.22354628	0.0006918377	0.022899067
a8	0.050341178	0.04102089	0.042382386	0.57766116	0.00029585598	0.0008016959	0.28447106	6.480137e-05	0.0029609718
</S>	0.004264553	0.010455596	0.36011788	0.3714804	0.017883455	0.01004974	0.1408649	0.0071356785	0.0777478
