 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	0.00065934286	0.82032883	0.039825115	0.07233405	0.0659131	0.00089127535	2.4642784e-11	4.65658e-05	7.299098e-07	9.774625e-07
a24	0.0002757432	0.033564683	0.05308914	0.91296023	6.925777e-05	1.3792604e-05	4.5017196e-14	2.70605e-05	1.0218784e-07	8.473523e-09
a16	0.004196599	0.09648469	0.103816055	0.7945168	0.00039479815	0.0005455517	1.2581826e-07	1.7467404e-05	2.784737e-05	6.505124e-08
a28	0.00027410165	0.044415366	0.5001288	0.43957192	0.0027449196	0.011484792	2.5539678e-06	0.00024022553	0.0011176581	1.9674862e-05
a31	3.98286e-05	0.0092525	0.081137605	0.9094159	6.254106e-06	0.00014728469	1.3801059e-10	1.0272831e-07	5.250365e-07	4.3242745e-10
a37	6.1642005e-08	0.01827335	0.074037716	0.9074492	2.7346525e-05	0.00021215061	3.332533e-14	2.0456514e-07	5.60671e-10	1.1438358e-10
a24	0.036355566	0.03319252	0.6017982	0.16057321	0.012634584	0.074052356	4.040651e-05	0.0014301636	0.07985588	6.713626e-05
a46	0.031519733	0.032036375	0.43535975	0.23144881	0.039784018	0.140982	6.511857e-05	0.0060408497	0.08249243	0.00027086615
a31	0.018186707	0.12469352	0.12837498	0.21889281	0.044350382	0.009110041	0.028109848	0.041008733	0.3568988	0.030374132
a10	2.7855567e-05	0.15172397	0.687288	0.15750131	0.0026175596	0.00081648096	1.1771257e-09	2.0044257e-05	4.6298874e-06	2.150441e-07
a11	0.13899988	0.06515008	0.57037246	0.036399946	0.05614608	0.021592792	0.000209283	0.016305977	0.09362582	0.0011976642
a31	0.027363364	0.06666225	0.7585532	0.045905273	0.047081847	0.027914535	3.8252092e-05	0.0062663057	0.019563613	0.0006513634
a0	0.00046820365	0.0889477	0.84503496	0.049791656	0.014643649	0.00095451064	3.056775e-08	6.563307e-05	9.141694e-05	2.2382387e-06
a31	0.046503566	0.116729416	0.3346197	0.024473198	0.04130786	0.013998173	0.014319537	0.059088122	0.337808	0.011152463
a39	0.013395089	0.16274191	0.7752431	0.035789285	0.011927924	0.00052588753	1.7204314e-07	4.327504e-05	0.00032411987	9.147038e-06
a29	0.19481532	0.16830675	0.4835583	0.012117271	0.02638877	0.002502111	0.0041526854	0.039316256	0.06615653	0.0026860186
a41	0.5643714	0.0942891	0.30503747	0.01596633	0.015612874	0.0003323939	5.0435712e-05	9.839798e-05	0.004012444	0.00022917129
a35	0.1361305	0.22121681	0.41141677	0.012127586	0.04073273	0.0140002575	0.032361608	0.018357307	0.109193176	0.004463204
a20	0.14589554	0.34376657	0.23728414	0.01466454	0.03275929	0.0014844582	0.106327415	0.0071329465	0.09502503	0.015660064
a31	0.1712012	0.33239314	0.28479904	0.014721132	0.02603987	0.0013210933	0.07265175	0.0100023	0.06579013	0.021080371
a37	0.02962864	0.3516856	0.52142954	0.028097065	0.06642728	0.00022000882	1.2169696e-05	5.1761595e-05	0.0021627713	0.0002851583
a2	0.44692734	0.15716505	0.14207157	0.0027379403	0.020940911	0.0065141283	0.08135085	0.01748896	0.11581628	0.008986972
a20	0.8210908	0.08430933	0.054771945	0.03493455	0.0031399997	1.7660628e-05	1.4644219e-05	1.719209e-06	0.0014767756	0.00024255789
a0	0.4050299	0.040909406	0.016171996	0.000585836	0.011315391	0.001672833	0.27821803	0.031591196	0.1689002	0.04560524
a31	0.49159867	0.029850816	0.017768126	0.0012454168	0.030136496	0.000460477	0.15115432	0.0011512013	0.13111643	0.14551799
a16	0.34599155	0.24614492	0.32809043	0.050942242	0.012968213	0.00017762605	0.00010688322	3.44146e-05	0.012518328	0.0030254512
a31	0.1006447	0.07384878	0.009767767	0.0015834561	0.019721696	0.0021015229	0.5379278	0.009110048	0.16744456	0.07784963
a20	0.56419957	0.23545685	0.09365032	0.09892162	0.0033863743	1.9358307e-05	1.681146e-05	2.9653113e-06	0.00304735	0.0012988066
</S>	0.19898516	0.002378122	0.0020661461	5.713654e-05	0.005776101	0.0013336862	0.422943	0.0135400025	0.24074264	0.112178
