 	è	possibile	che	è	entrato	da	qui	</S>
a13	1.9842564e-06	0.9965288	3.6837646e-05	1.3425151e-06	0.0022637583	5.1452826e-06	0.001154858	7.3383435e-06
a31	2.5469103e-06	0.999853	8.53607e-05	1.7122407e-05	3.4822042e-07	6.3508065e-10	4.155881e-05	6.097016e-09
a15	0.00093813275	0.8636754	0.109455384	0.022692468	0.00019138317	6.820232e-06	0.0030204123	1.9986412e-05
a20	0.14641629	0.10590457	0.7473794	5.1185496e-05	7.370058e-05	4.9931974e-09	0.0001744407	3.999586e-07
a11	0.02458263	0.20092677	0.77065974	0.00026507195	0.00035558693	7.839586e-08	0.0031971144	1.3065722e-05
a31	0.04152873	0.36553824	0.59240186	0.00032759758	1.6958356e-05	1.9245576e-08	0.00018628566	3.14874e-07
a39	1.3153456e-05	0.99637383	0.0016785907	4.115272e-06	0.00060748827	5.868444e-07	0.0013213278	8.6561823e-07
a46	0.023559006	0.74674606	0.20268525	0.026824404	2.5313302e-05	8.169773e-06	0.0001447039	7.0619863e-06
a18	0.003854411	0.93417954	0.017204087	0.039367203	0.0013815773	0.00016043644	0.0037323441	0.000120402576
a31	0.0009971923	0.9602819	0.03550192	0.0027774132	1.7720517e-05	2.8613908e-07	0.00042220438	1.4122687e-06
a13	0.00016994531	0.9916586	0.005501077	0.00026257962	0.0007036712	2.380585e-06	0.0016885588	1.3217852e-05
a31	0.01929341	0.8572109	0.041248336	0.07846195	0.0010821242	0.00064284005	0.0016513285	0.0004091283
a46	0.00059941626	0.9821337	0.013621122	0.00076576776	0.0010530803	2.5795769e-06	0.0017876169	3.6698075e-05
a31	0.019598566	0.49214837	0.02401846	0.35346472	0.048718482	0.0057224357	0.04878989	0.0075389915
</S>	0.044431653	0.7534718	0.19196837	0.007045522	0.0003846917	3.5398348e-06	0.0024807865	0.00021361571
