 	la	pasta	vuole	sale	</S>
a31	0.71945894	0.08716216	0.008071262	0.1834714	0.0018362331
a15	0.10927236	0.1668203	0.00011376888	0.72369444	9.916485e-05
a31	0.050286643	0.91774744	6.850672e-05	0.031897075	2.9745746e-07
a13	0.078718096	0.2190028	0.009875274	0.692394	9.854965e-06
a31	0.10998453	0.47447684	0.00039530062	0.41510054	4.2793436e-05
a6	0.12080248	0.06283072	0.00104438	0.8149053	0.00041715303
a31	0.009676702	0.059185	0.0027205385	0.14612524	0.78229254
a46	0.065503284	0.6285562	0.0028332055	0.3027222	0.0003851644
a31	0.068426184	0.21745853	0.13697101	0.15265395	0.42449027
a46	0.058455743	0.91055954	0.0030040955	0.026745737	0.0012349117
a20	0.3128671	0.3205452	0.32338426	0.024402233	0.018801156
</S>	0.22160722	0.7558114	0.020631008	0.0015668394	0.00038346916
