 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
a48	0.41217834	0.00061061524	0.0015449104	0.00041574892	0.0001270708	0.012609029	0.5274104	0.04317773	0.00045415366	1.08946315e-05	0.0011440245	0.00031710582
a31	0.9944765	4.9747933e-07	5.0402316e-05	1.361789e-05	3.7013076e-06	0.0021007126	0.0033120885	4.153802e-05	1.096871e-06	4.34452e-09	8.982784e-09	4.7462495e-10
a0	0.8449242	1.1356947e-05	0.0020170913	0.0012319682	0.000224985	0.076466344	0.07182654	0.0032623538	3.2989712e-05	1.003131e-06	6.842266e-07	4.3821586e-07
a37	0.64368725	0.00037857183	0.018110633	0.004206127	0.0056594443	0.32488135	0.00042890586	0.0015957792	0.001049885	2.11791e-06	1.307663e-08	1.4085829e-08
a25	0.71970767	0.0027716786	0.027876543	0.0036584449	0.0066898945	0.21752714	0.0021918924	0.013675794	0.0058619496	3.6923953e-05	1.3453692e-06	7.1204687e-07
a31	0.24587731	0.02029215	0.06665239	0.041738473	0.07598757	0.32959437	0.012389174	0.054712728	0.14654474	0.0059442855	0.00012576008	0.00014107798
a3	0.3920111	8.672714e-05	0.007821136	0.006086313	0.0037724504	0.49481946	0.031416636	0.052510537	0.011410902	2.3647104e-05	2.7293081e-05	1.36938315e-05
a20	0.057876155	0.005897315	0.116565324	0.06368277	0.10341219	0.6073041	0.0008418448	0.026123535	0.018103316	0.00019144538	7.1597964e-07	1.2969441e-06
a24	0.33358774	0.038956232	0.07409453	0.021057902	0.056932673	0.24729857	0.008247681	0.10703418	0.06464596	0.04762897	0.00027468166	0.00024092587
a18	0.75819224	0.009193719	0.048189104	0.016611634	0.017251175	0.11665761	0.004200944	0.015869515	0.01361398	0.00018734948	1.505198e-05	1.7726723e-05
a31	0.48761865	0.038318638	0.092263974	0.03004852	0.05213007	0.19244888	0.006592612	0.04966184	0.03871278	0.011985514	0.0001128778	0.0001055586
a28	0.5104268	0.00046311668	0.016454024	0.009678345	0.0072911866	0.37835678	0.027965948	0.038461927	0.01084297	2.8488643e-05	1.8956562e-05	1.1464002e-05
a37	0.10398382	0.019783562	0.1452062	0.038935974	0.0905511	0.48839313	0.0012147649	0.061685517	0.047351085	0.0028496059	2.354983e-05	2.1706317e-05
a31	0.49960822	0.04711125	0.116969325	0.025454873	0.051994577	0.16847855	0.0023510382	0.06525876	0.021480445	0.0012549977	1.3140064e-05	2.4777795e-05
a20	0.33231044	0.000620539	0.032834217	0.02291292	0.019781625	0.5505061	0.005622688	0.019613056	0.015766677	2.3971494e-05	1.7608986e-06	5.974328e-06
a13	0.06740851	0.12888761	0.13813578	0.040334295	0.094902895	0.11508096	0.0029821366	0.13659196	0.13667747	0.13607173	0.0012336018	0.0016930205
a20	0.45331785	0.07170573	0.09666759	0.02354145	0.014574352	0.03726051	0.12922193	0.061005324	0.03704319	0.037436638	0.010086655	0.02813879
a31	0.28924876	0.14511345	0.0869217	0.03500959	0.048632596	0.042477004	0.040059462	0.10622792	0.10306111	0.07513866	0.014972092	0.013137612
a44	0.35355842	0.005418187	0.050593905	0.015740648	0.019792594	0.17105547	0.03784204	0.18883705	0.15612508	0.00016803843	0.00019301535	0.00067557907
a31	0.025593828	0.18757276	0.0980694	0.023080012	0.020900447	0.013400963	0.017140998	0.06400148	0.04440685	0.41768348	0.029584557	0.058565263
a23	0.41918853	0.017481128	0.1352299	0.021167088	0.01954922	0.117121555	0.05228266	0.10093048	0.11506507	0.00022180147	0.00016242174	0.0016002124
</S>	0.0128988065	0.25259286	0.09124085	0.010996258	0.01024738	0.009346627	0.033531033	0.04008813	0.028039074	0.3464764	0.061227854	0.10331469
