 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
a31	0.121920526	0.124204904	0.021392422	0.02541629	0.013999592	1.675557e-07	3.8882317e-10	0.04513676	0.00095746014	0.64576167	0.0012102027
a23	0.12506734	0.041891813	0.15539764	0.5259833	0.15049566	9.260994e-12	3.623005e-13	0.00040742106	6.840111e-05	0.0006856442	2.7617377e-06
a31	0.0011460247	0.013020769	0.041985333	0.5152043	0.3957384	0.0009570811	1.3804973e-06	0.0008205353	0.002773692	0.027228592	0.0011239083
a23	0.00013123378	0.0006238064	0.029797714	0.87739694	0.08384345	8.8349856e-07	5.720445e-10	0.0072566923	0.0008654692	8.176772e-05	1.9228346e-06
a10	0.0002580013	0.005719003	0.02420864	0.44047287	0.52674365	0.00010882743	6.9714736e-07	0.00014768227	0.00078023254	0.001447813	0.00011250085
a31	0.0012600684	0.0022144592	0.0066992384	0.18275072	0.807062	4.7909356e-07	7.54178e-09	2.5310353e-06	6.873385e-06	3.6283493e-06	1.0618992e-08
a37	0.002033912	0.001344739	0.013270079	0.24187191	0.7396126	2.794067e-10	4.452511e-12	0.0017884853	1.9847597e-05	5.849611e-05	8.0163474e-08
a27	0.00036708536	0.0024798927	0.01397848	0.09049753	0.89251703	4.000588e-05	5.1339373e-07	2.4858391e-05	9.434188e-05	2.0623213e-07	2.0701115e-08
a31	0.004797403	0.012618167	0.06614555	0.33516368	0.5795999	0.0002824449	1.3516733e-06	0.0006238694	0.0007640041	3.4519314e-06	9.5435574e-08
a44	0.005697275	0.007407659	0.06456482	0.52852434	0.38242942	4.3266737e-06	2.6939096e-08	0.009739899	0.0008563833	0.00076969014	6.2418108e-06
a23	0.02783934	0.21678376	0.13538451	0.18642412	0.17132783	0.04133975	0.06472704	0.0154045895	0.12709972	0.010659413	0.0030098963
a37	0.06038218	0.51373726	0.16852894	0.10447106	0.013815026	0.02027844	0.023445172	0.00593753	0.0089759175	0.06285988	0.017568672
a38	0.2305747	0.4453155	0.14381438	0.07648403	0.0069636647	0.0006876024	0.0040380675	0.0024677175	0.0009792644	0.08228265	0.0063923965
a46	0.07843528	0.5411301	0.17304055	0.13613738	0.037029605	0.007611112	0.0066053313	0.0070785563	0.009916795	0.00255965	0.0004555386
a31	0.08548916	0.14476216	0.07987958	0.17243922	0.025773223	0.025903083	0.035386246	0.037051607	0.051873773	0.31490576	0.026536167
a28	0.110028125	0.28204185	0.26361164	0.21126696	0.050110597	1.7396522e-05	7.553645e-06	0.061725732	0.0039587785	0.0144771375	0.0027542152
a31	0.061778765	0.42125693	0.1672724	0.1657868	0.17197381	0.0009206179	0.0013122752	0.005379753	0.003600594	0.0005345215	0.00018347325
a14	0.11340092	0.08393797	0.14053051	0.43059716	0.22855791	1.45044005e-05	2.0924732e-07	0.0019676269	0.00047419354	0.0005047391	1.417707e-05
a31	0.07444632	0.40670776	0.19703719	0.18217248	0.12970503	0.0015905198	0.0028358544	0.0020838194	0.0025934717	0.0005816656	0.00024593467
a20	0.46920827	0.26833957	0.17860289	0.06259838	0.020292528	1.616812e-05	9.040474e-07	0.00017341337	0.00029621308	0.00041119996	6.0471793e-05
a31	0.1508423	0.34491053	0.19038476	0.13014467	0.033518493	0.0176618	0.08933773	0.00698453	0.019120105	0.011283004	0.005812023
a20	0.48444533	0.40442717	0.10518508	0.0038556661	0.0010847981	3.3528806e-05	4.0336017e-06	3.4952867e-05	0.00023889846	0.00051201275	0.00017856248
a31	0.11715093	0.4398719	0.20208232	0.05391221	0.009719517	0.024673294	0.12625691	0.0019618964	0.00793079	0.0082324045	0.008207842
a20	0.49437994	0.42814538	0.07333782	0.001485624	0.00045783905	0.000110830864	1.42282715e-05	3.8563783e-05	0.00035512363	0.0012555963	0.00041912045
a10	0.056601323	0.453984	0.15676434	0.016093971	0.0045825792	0.051296912	0.22333598	0.0012806006	0.009722934	0.006598426	0.019738909
a31	0.10881438	0.63920873	0.05965456	0.0009280377	0.00034790812	0.13316895	0.054263424	4.980703e-05	0.0032227281	6.0535276e-05	0.00028092333
a37	0.3610284	0.5119957	0.11666606	0.0053647216	0.0024620066	0.0005459232	3.500812e-05	7.2712224e-05	0.0010890588	0.00047678588	0.00026366237
a38	0.022233566	0.5503884	0.10643127	0.0071377247	0.008756878	0.083422184	0.18750119	0.0008506516	0.01525877	0.0014689856	0.016550433
</S>	0.041770205	0.44169086	0.10278752	0.005959384	0.0025543887	0.20220467	0.19149333	0.0009811434	0.004964908	0.0002069873	0.0053865258
