 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.0049306066	0.9522611	0.01230672	0.0009241208	1.5924533e-09	0.0026341346	0.02673586	0.00020753859
a31	0.006936211	0.21992338	0.03192587	0.0058680973	4.559108e-07	0.12010045	0.6147807	0.00046476303
a39	0.0023808815	0.83978206	0.0042747124	0.007902874	7.637034e-08	0.030091336	0.11555954	8.59584e-06
a21	0.0006562864	0.92305243	0.0010766139	0.07281591	3.9322064e-08	0.00014244825	0.0022559855	2.4539358e-07
a31	0.004507074	0.79094416	0.00084164686	0.18548493	8.024856e-08	0.0015466724	0.016669704	5.769469e-06
a37	6.723107e-05	0.9962962	0.0003781263	0.001547241	5.1836157e-12	0.00013495487	0.0015758855	4.0389932e-07
a31	0.0017458214	0.06792274	6.5334425e-05	0.92962265	1.02123636e-07	0.00042890207	0.00021365573	7.5533313e-07
a41	4.8142578e-05	0.99792767	4.6832803e-05	0.0005978057	9.871655e-12	6.2906576e-05	0.0013163784	2.6666132e-07
a10	0.018307148	0.08217942	0.0036262362	0.85267335	3.7997266e-05	0.042324908	0.00084463984	6.3415196e-06
a31	0.019895528	0.17638336	0.0025657332	0.7743006	7.704352e-06	0.025402311	0.0014410986	3.656924e-06
a46	0.00026850603	0.9955325	0.00016820041	0.0016413516	3.6443787e-10	0.0009954247	0.0013882697	5.659779e-06
a20	0.019314842	0.67207885	0.10057243	0.07990713	0.01429785	0.10676086	0.006643534	0.00042447043
a13	0.0039848564	0.93166816	0.010005173	0.018511953	6.632664e-05	0.027277026	0.008127572	0.00035892928
a31	0.011371502	0.9141835	0.015151392	0.0029094084	0.001170494	0.051008828	0.0018332407	0.0023717124
a39	0.0033014324	0.9699398	0.020354187	0.0011874932	2.5393145e-08	0.00489019	0.00027607937	5.0760053e-05
a16	0.09335552	0.53571504	0.11246553	0.041693546	0.041404627	0.17141049	0.0010268928	0.0029282821
a13	0.038961627	0.59508985	0.06843644	0.013305037	0.04435326	0.20567241	0.008625272	0.025556128
a31	0.10747549	0.6090279	0.07544198	0.0077660866	0.0067177545	0.1630625	0.0023642923	0.028143955
a37	0.027535617	0.793141	0.12468522	0.004127967	1.0782236e-05	0.04737269	0.0013394514	0.0017873324
a31	0.20095654	0.19593954	0.16453591	0.047796153	0.17586868	0.21104017	0.00031153372	0.0035514655
a8	0.2613273	0.7050998	0.012042744	0.004367172	1.1092854e-05	0.0068990146	0.008836248	0.0014165859
</S>	0.08875729	0.085887715	0.12345281	0.041098423	0.47805572	0.109952234	0.0034759347	0.06931975
