 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a23	0.4894917	0.35622716	0.011166496	0.05588919	0.0018990632	0.025202291	0.052185785	0.0070105945	1.3118501e-08	0.00092770293
a31	0.0051375655	0.008387653	0.0025429907	0.9153558	0.011129865	0.014693713	0.030705875	0.012041577	3.7000805e-06	1.264455e-06
a28	0.01645829	0.007184994	0.0055498276	0.46399632	0.111008935	0.11543598	0.115805924	0.16451769	1.5831562e-05	2.623227e-05
a31	0.09074781	0.19017844	0.07484372	0.4740175	0.020772813	0.01778635	0.068735346	0.062917665	8.0169066e-08	3.7277798e-07
a29	0.0036896516	0.013855836	0.009532665	0.089637235	0.049322933	0.29512104	0.4375094	0.10130329	2.2132535e-07	2.7824799e-05
a39	0.028223254	0.045400716	0.12752552	0.2928047	0.016004324	0.008002391	0.059230465	0.42280856	7.817375e-08	1.3611411e-07
a31	0.001096332	0.0062211715	0.025788799	0.9419543	0.0030015945	0.0020174682	0.009870748	0.010049557	9.923282e-09	1.9833886e-09
a39	0.008804443	0.02161158	0.0027096595	0.91199493	0.0018964738	0.01180047	0.023599483	0.017582335	1.0317676e-07	4.8244954e-07
a41	0.0012263127	0.004310253	0.024669157	0.88896614	0.01940863	0.011878733	0.01766896	0.03186625	5.4621164e-06	7.156396e-08
a10	0.008478748	0.0216896	0.037137248	0.77174044	0.048635498	0.03389987	0.033505857	0.043920472	0.0009772739	1.49345115e-05
a31	0.023050034	0.07158184	0.050933477	0.7935523	0.018733345	0.011303806	0.010277025	0.020509532	5.477607e-05	3.8820144e-06
a18	0.03882054	0.099569336	0.025332205	0.44971573	0.01101782	0.0793491	0.12142533	0.1746032	2.394314e-06	0.00016429237
a31	0.010566477	0.02111299	0.03556749	0.7154875	0.068231255	0.03431151	0.024947073	0.054643802	0.03474178	0.00039003574
a3	0.26652458	0.30252823	0.028162545	0.25532472	0.0077383835	0.027798275	0.030524109	0.08131614	9.6922695e-06	7.3327436e-05
a18	0.01236942	0.024732353	0.027999396	0.8792103	0.03534737	0.009164723	0.004383891	0.006017828	0.0007595369	1.5162377e-05
a31	0.03424158	0.098502696	0.05228057	0.39831448	0.06636939	0.033619627	0.02206815	0.02526009	0.2685466	0.0007968143
a23	0.18199109	0.3570783	0.039513025	0.35536084	0.008214233	0.011638179	0.009243587	0.036740866	0.00010201406	0.00011780432
</S>	0.009166164	0.01071626	0.0111471545	0.029885707	0.021592334	0.007877459	0.003951073	0.008279285	0.8930456	0.004338958
