 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	0.008247978	0.009524814	0.039218713	0.8339618	0.10847883	0.0003085501	0.00025922898
a20	0.008416955	0.0010562513	0.0010066472	0.98505026	0.0041060885	0.00035784423	5.968853e-06
a31	0.021620212	0.014615229	0.014391633	0.9493665	4.3528107e-06	2.194198e-06	2.4165452e-08
a37	0.0030051062	0.0020364276	0.04097798	0.95299244	0.0009483066	3.8643793e-05	1.1700305e-06
a31	0.08966876	0.029218525	0.05573235	0.8252469	0.00010520818	2.8043674e-05	2.951704e-07
a30	0.00063767127	7.244976e-05	0.002011931	0.99568474	0.0015915115	1.538697e-06	2.1565988e-07
a13	0.4516634	0.20564324	0.085681766	0.16407399	0.08694206	0.00588621	0.00010941272
a20	0.079299144	0.4682165	0.16125453	0.22974582	0.02975772	0.031232178	0.00049416954
a41	0.04118179	0.45800135	0.10606919	0.37247318	0.0057284874	0.016461024	8.5005355e-05
a33	0.093696736	0.74526185	0.07551943	0.051542755	0.0013466143	0.032483414	0.00014915793
a31	0.049317926	0.16316512	0.12292801	0.027419506	0.016779637	0.57629406	0.044095743
a41	0.02538969	0.14786072	0.76789194	0.025971787	0.00082999415	0.0316029	0.00045294323
a0	0.44342282	0.4392073	0.017887346	0.00073623325	0.008901628	0.08627789	0.0035667692
a31	0.18202344	0.53343713	0.012536328	0.0008852245	0.00018047103	0.2663908	0.0045465925
a24	0.031961564	0.49027556	0.21656093	0.007329473	0.00038635434	0.24447963	0.009006598
a31	0.4348958	0.37365496	0.0065350123	3.6382393e-05	0.0005630748	0.17987362	0.0044411113
a20	0.13053437	0.69409114	0.05033828	0.0042733564	0.00032517855	0.11376266	0.0066749323
</S>	0.27902514	0.57566285	0.017231798	2.444969e-05	0.0010655924	0.10986904	0.017121151
