 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.03359994	0.0021033455	0.36205682	0.004125424	0.25002053	0.26124156	0.055200387	0.026927024	0.004725009
a24	1.4624834e-05	2.2532122e-08	4.1809584e-05	4.4781386e-06	0.20321079	0.7964945	0.00021140484	2.237558e-05	2.551885e-08
a28	0.0003985161	3.0410416e-05	0.0013338992	0.0064373817	0.37453088	0.6172554	1.2348426e-05	1.1659404e-06	2.1623356e-09
a31	0.00013570864	4.5072085e-07	3.186138e-05	0.00241268	0.26973483	0.72766364	2.0018668e-05	7.9186765e-07	5.6716876e-09
a8	0.00015259931	3.6658022e-08	0.0011248916	0.00012484666	0.08947142	0.9080095	0.0011064794	1.0143666e-05	8.648621e-08
a0	7.1486187e-07	3.9132724e-06	3.8065239e-06	5.185925e-06	0.9855025	0.014327821	7.9100464e-05	7.407735e-05	2.7841345e-06
a31	0.00037061665	0.0007598355	0.0027070183	0.00029061222	0.9340492	0.052607816	0.0016321026	0.0075704823	1.2400963e-05
a39	0.00094926823	0.00042461534	0.12913871	0.00085774245	0.5382127	0.31932637	0.0075757834	0.003465626	4.9143677e-05
a31	0.0129798185	0.06502599	0.049247693	0.02556618	0.63703287	0.1238344	0.02421379	0.058807425	0.0032917487
a8	0.006734109	0.0017627372	0.11007142	0.022446452	0.33981976	0.48015454	0.015284001	0.023358013	0.00036899204
a31	0.006453269	0.024175646	0.005170038	0.0032494273	0.09528069	0.016236247	0.0917324	0.7368678	0.020834517
a24	0.40964866	0.34194934	0.1568433	0.010695693	0.032050073	0.021813616	0.0045129796	0.02219641	0.0002898982
a46	0.0735376	0.46049643	0.041747488	0.0032027413	0.27771518	0.02420329	0.04153361	0.07709743	0.0004662775
a31	0.0131850075	0.057192367	0.030467896	0.008613885	0.039850738	0.0062166564	0.07490982	0.7468737	0.022689944
a1	0.13881277	0.17177649	0.19938827	0.02303064	0.19532906	0.036242533	0.016433412	0.21055225	0.008434586
a31	0.027364464	0.11726684	0.02620795	0.007757291	0.03387137	0.006602365	0.061891582	0.6779943	0.041043915
</S>	0.50454086	0.3589414	0.0672451	0.0016575101	0.012299927	0.0024626788	0.00045790075	0.037172355	0.015222304
