 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.20237674	0.08533351	0.1242036	0.059942544	0.4366669	0.024240645	0.06605727	0.000531178	0.0006475172
a8	0.0002017121	2.3813629e-05	0.004718745	0.00016021592	0.994021	0.0007429609	0.00013109819	5.1182644e-07	1.08839995e-08
a31	0.000109522414	0.00032916677	0.009907057	0.0069796173	0.89878637	0.07863365	0.0013846033	0.0037691658	0.00010081137
a29	0.00023697957	2.4126854e-05	0.0077979546	0.02626277	0.5221729	0.38746113	0.054773428	0.0012505447	2.0204876e-05
a11	0.0006030474	3.0848725e-05	0.0059439233	0.0001747826	0.79568684	0.19742818	9.8821605e-05	3.3485594e-05	6.983167e-08
a31	1.3292126e-05	4.942226e-06	0.002838814	0.0001857571	0.97997904	0.016953621	2.2964676e-05	1.4482085e-06	3.8813934e-09
a17	1.6445101e-06	5.25123e-07	0.0014963545	0.0006023026	0.99763346	0.00019269723	7.294945e-05	2.2307777e-08	1.4243243e-09
a21	1.2227096e-05	2.8600112e-05	0.010653826	0.0060618147	0.9617247	0.021133764	0.00028248603	0.00010242554	6.701742e-08
a24	1.4901092e-05	8.936853e-05	0.003375956	0.0046265065	0.9888178	0.0011337132	0.00034078766	0.0015949055	6.139846e-06
a31	0.0040666796	0.008859819	0.11487798	0.0075774346	0.8380412	0.02100538	0.0007471559	0.0048176567	6.712892e-06
a18	0.00060432387	8.214631e-05	0.026388338	0.014773722	0.930806	0.0135881165	0.013506483	0.00024376779	7.123704e-06
a31	0.0079547	0.038979184	0.13215166	0.090423875	0.30120867	0.0896045	0.037682317	0.29811087	0.0038842107
a8	0.012276158	0.0027899016	0.12814505	0.038713958	0.76575226	0.034162406	0.01539207	0.0027079994	6.0170074e-05
a31	0.012309041	0.04802537	0.073804714	0.050018366	0.08278071	0.077920966	0.0684251	0.5742208	0.012494924
a11	0.31433448	0.18528514	0.3286634	0.029484414	0.07659187	0.0492037	0.0026241092	0.013685134	0.00012770307
a31	0.029936748	0.2333539	0.41485858	0.060388956	0.18921451	0.054808486	0.00730049	0.0100077875	0.0001305493
a8	0.22951734	0.18490517	0.34538144	0.028960465	0.12649967	0.05466133	0.0023118865	0.02752505	0.00023759426
a24	0.05798283	0.18321487	0.13630846	0.052516658	0.021094453	0.14953181	0.061922505	0.31892595	0.01850243
a31	0.046086498	0.9039297	0.031571735	0.0029428077	0.00025440098	0.0043682805	0.0003197301	0.009103619	0.0014231494
a37	0.12955478	0.49676764	0.14154284	0.023489038	0.026254244	0.035724964	0.0022411067	0.1404818	0.003943614
a31	0.053500794	0.5676178	0.09288005	0.02572778	0.0024821612	0.083484374	0.013573611	0.14937952	0.011353968
a28	0.20002027	0.7574895	0.023152402	0.0008975487	0.0061611156	0.0012028135	3.2255346e-05	0.010017617	0.0010264056
a31	0.035073616	0.7889626	0.030174257	0.012731639	0.0016020639	0.02553784	0.00976412	0.08299203	0.013161904
</S>	0.1903748	0.7884778	0.009688551	0.00032099328	0.0040544663	0.00037756155	1.3251236e-05	0.0056620194	0.0010306707
