 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.0031099038	0.07083684	0.9093209	0.0019324146	8.449886e-05	0.00015986282	1.8330556e-05	0.00052423205	5.2321053e-10	1.935257e-10	0.012715371	4.3642583e-09	3.4820712e-06	1.6182582e-09	0.0012648923	3.4394009e-06	2.5835168e-05
a29	0.0034179376	0.0030788365	0.1758496	0.029987201	0.00014314895	7.191106e-05	1.7476921e-05	8.038901e-05	1.6710828e-12	4.6039237e-16	0.78728145	1.1643171e-11	1.3820596e-07	5.9586906e-13	6.970863e-05	6.881481e-07	1.6202424e-06
a35	0.18339182	0.03105389	0.032384288	0.03193218	0.00062699174	0.002895985	0.004777758	0.00010067929	9.0162516e-08	5.4011135e-08	0.58366984	3.4544847e-08	0.00060507894	1.4227435e-07	0.00020332151	0.12835088	6.970143e-06
a31	0.047191143	0.0064449627	0.038293514	0.19760059	0.025628684	0.22159089	0.12308679	0.00291726	7.822933e-09	4.573524e-09	0.25505266	2.9939375e-09	0.0012315752	1.4596854e-07	0.0007105365	0.08023888	1.2352867e-05
a39	0.0015968089	0.0052313725	0.33868888	0.018875912	0.002493997	0.014572336	0.0050736153	0.02129963	1.6169284e-09	5.1699037e-11	0.5647792	1.2553663e-08	0.00073154666	2.0001658e-09	0.026408188	0.00021074007	3.7689595e-05
a29	0.004716454	0.0010837493	0.006772361	0.25369808	0.07108968	0.44816783	0.18593168	0.005396432	1.8921523e-10	5.577407e-10	0.014816007	3.4037279e-10	0.00020111476	1.7881145e-07	0.00021941801	0.007906132	9.627485e-07
a11	0.0023365663	0.0008213571	0.014739264	0.7601411	0.04005639	0.15602496	0.007419268	0.00080611225	6.043051e-11	5.4423627e-10	0.012217842	2.2014017e-10	1.1883292e-05	1.14056206e-07	8.4866355e-05	0.0053400365	2.678687e-07
a24	0.011799797	0.009390653	0.0044531054	0.4265204	0.11362022	0.23986681	0.09637497	0.0016583523	1.9973454e-09	3.954523e-08	0.044710297	2.0797103e-08	0.0004896695	1.8076411e-05	0.00073705	0.05034872	1.1869168e-05
a31	0.019547498	0.02669695	0.004877838	0.15436356	0.10595848	0.24078317	0.27049848	0.0031607396	4.8567077e-08	1.0181942e-06	0.07040144	6.032492e-07	0.003344568	0.00015781076	0.0019778563	0.09814035	8.9609726e-05
a28	0.002931524	0.016410775	0.62706435	0.111457504	0.007210332	0.017895358	0.0017704138	0.0012011101	1.2382595e-10	1.003694e-09	0.20494191	1.0455655e-09	3.526648e-05	5.860951e-07	0.0026146064	0.006414721	5.155523e-05
a31	0.02278286	0.03520947	0.0050302055	0.27371302	0.17260177	0.094599076	0.28627485	0.0013863865	7.653476e-08	1.2386907e-06	0.0637528	4.5462886e-07	0.00070840225	5.805511e-05	0.0007518093	0.04299745	0.00013203827
a0	0.006487251	0.033328984	0.57550234	0.12673591	0.010966183	0.026463008	0.002931611	0.0010451899	1.613831e-10	1.4077569e-09	0.20247272	1.311991e-09	3.9378487e-05	8.676335e-07	0.0021885892	0.011773474	6.450233e-05
a20	0.031316463	0.09136752	0.018960673	0.23681164	0.106850915	0.044306017	0.2548388	0.0012722227	5.8799856e-06	4.8965052e-05	0.057164103	1.2367324e-05	0.0011367586	0.00055231777	0.0010141447	0.15305567	0.0012856041
