 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
a31	0.045053817	0.037644897	0.44890478	7.978248e-08	0.22963172	0.14191289	0.0006009481	0.0043847114	0.09116954	0.00069660466
a20	0.08793096	0.0023642702	0.898696	1.0114214e-09	0.001369072	0.0042338306	0.0024168175	0.00063977326	0.0023476044	1.7434787e-06
a31	0.02055818	0.0054697846	0.9659778	1.7498394e-07	0.0042602504	0.0013092688	0.0022568253	1.0544718e-05	0.00015707337	1.2409295e-07
a21	0.0009829755	0.0004558929	0.9780393	1.7775145e-06	0.004595091	0.011080063	0.0023870787	0.0018109895	0.0006432518	3.491121e-06
a31	0.011808612	0.01605204	0.90446955	2.0647148e-07	0.0071193683	0.006928482	0.05198751	0.00041880476	0.0012094347	5.9010486e-06
a13	0.0036680058	0.00046045397	0.96635723	1.2638463e-07	0.002397002	0.01986583	0.0020459576	0.003767595	0.0014319597	5.8258506e-06
a31	0.021505808	0.024651268	0.097846426	1.078301e-07	0.0070827734	0.054878853	0.7648353	0.028593745	0.00058153446	2.4103978e-05
a6	0.007648451	0.0011019805	0.9592516	2.6999805e-09	0.00025876533	0.009692814	0.00315709	0.008561048	0.01031055	1.7708968e-05
a46	0.03309283	0.08781648	0.11963119	5.9434547e-05	0.2022033	0.13115212	0.25977468	0.16216886	0.003456602	0.000644477
a31	0.01787265	0.037763868	0.10560942	2.1376432e-05	0.5808762	0.18492761	0.04203604	0.02940335	0.0013617077	0.00012778281
a46	0.093459405	0.015483571	0.8671977	1.6519225e-08	0.0007654839	0.0028088966	0.010176448	0.0035113383	0.006422149	0.00017496018
a11	0.042674728	0.097607404	0.16145363	0.0026462364	0.32571268	0.06056343	0.112615846	0.15559278	0.03799358	0.0031396723
a37	0.20732303	0.74487704	0.03996873	8.573955e-07	0.0019930787	0.0007427819	0.0042536063	0.0003557848	0.0004174884	6.758402e-05
a18	0.14879403	0.51015055	0.07501868	0.0050223563	0.11754016	0.027630873	0.091253944	0.022158757	0.0014740193	0.0009566039
a46	0.09080691	0.64958376	0.08343938	0.0034499902	0.10545553	0.011796361	0.04018075	0.012916814	0.0016186489	0.0007518964
a31	0.08738219	0.3136285	0.16332598	0.014478095	0.15901162	0.028509686	0.04755986	0.051876068	0.10860971	0.025618233
a20	0.28731725	0.49812505	0.11557364	9.397942e-06	0.050030217	0.012157346	0.008833755	0.014481069	0.007806963	0.005665348
a35	0.27705082	0.44450545	0.020743854	0.02326585	0.027895719	0.008683647	0.15277281	0.037155814	0.0027123166	0.0052137473
a6	0.12907799	0.748887	0.013771725	0.013764947	0.050309245	0.0051766345	0.014884095	0.009694848	0.004921504	0.009512026
a13	0.13561288	0.5930898	0.02797043	0.043024763	0.07742361	0.012639723	0.030614069	0.022832364	0.016967345	0.03982505
a28	0.10431257	0.8661228	0.0012152806	0.0047621373	0.0053018946	0.0004093559	0.001285193	0.0016438159	0.002416381	0.0125305625
a31	0.16232042	0.83024657	0.0006966461	0.0043397574	0.00066291227	5.5309294e-05	0.0005559383	0.000264912	0.00026733216	0.0005902958
a10	0.23023422	0.7570707	0.009955796	8.996945e-07	0.0005105071	4.8586895e-05	4.970908e-05	3.3899523e-05	0.0018626984	0.00023302343
a24	0.25442076	0.6249386	0.004933625	0.028562682	0.013537998	0.0029228837	0.045449145	0.018275382	0.002013032	0.00494585
a31	0.078260325	0.9179117	0.0005437795	0.002807117	0.00023829055	1.5800253e-05	5.7155707e-05	3.4080575e-05	6.844838e-05	6.332023e-05
</S>	0.19541708	0.79771984	0.0052897525	1.4166692e-06	0.00026798804	2.0482448e-05	2.8480054e-05	1.6970169e-05	0.0011210385	0.00011699739
