 	aveva	lavorato	tutta	la	settimana	</S>
a31	2.3461875e-05	0.10008451	4.0480013e-06	0.8813308	0.007300311	0.0112568475
a20	8.509686e-08	0.067543104	8.78098e-09	0.9216056	0.009967745	0.00088348624
a31	1.2879015e-05	0.8414368	1.9076956e-06	0.068386994	0.09015458	6.951147e-06
a28	3.958278e-05	0.044304434	4.0214978e-05	0.8280549	0.12670673	0.0008541658
a31	2.5319905e-05	0.41595492	1.2165822e-06	0.47721314	0.10678919	1.6148675e-05
a13	3.2413107e-07	0.0018865191	1.44342565e-08	0.9973616	0.0007226434	2.8877712e-05
a18	9.714714e-06	0.005092907	4.191529e-06	0.88044685	0.11382542	0.00062087906
a31	3.3663416e-06	0.0098320395	1.0148762e-05	0.03565127	0.9526251	0.0018781086
a27	2.3308582e-08	0.007986564	4.6796453e-07	0.08313735	0.9079468	0.000928783
a31	0.00014431024	0.052670073	0.00044129317	0.08166895	0.8569659	0.008109459
a20	6.902792e-08	0.002330016	7.7922147e-07	0.078522414	0.9161786	0.0029681595
a31	0.00066616206	0.0104532745	0.0023540051	0.005020695	0.97627217	0.005233593
a39	8.541353e-08	0.005158947	1.9471945e-06	0.0051864465	0.9867404	0.002912131
a31	0.0012237811	0.041260656	0.005458295	0.003269444	0.9447801	0.004007748
a33	9.59413e-07	0.009206738	1.3929979e-05	0.006098336	0.9781175	0.0065624816
</S>	0.03414212	0.12687714	0.13046698	0.008358961	0.665999	0.03415588
