 	credo	che	stanno	ancora	svegli	</S>
a31	0.18383071	0.016300663	0.0005175304	0.002242259	0.7963039	0.00080490904
a20	0.9788319	0.003677969	0.005334873	0.0029850549	0.009089187	8.112324e-05
a21	0.44189158	0.1272286	0.38414833	0.0016610132	0.04506769	2.7994347e-06
a31	0.074071154	0.036815308	0.8341433	0.042101316	0.01255178	0.0003171088
a37	0.7696819	0.019382812	0.060585678	0.14539757	0.004900039	5.202179e-05
a31	0.02523924	0.12824067	0.46714315	0.37132066	0.007376314	0.0006799884
a13	0.5177838	0.0147277685	0.17217533	0.038867902	0.25597897	0.00046627832
a31	0.03272207	0.16860956	0.43334615	0.3645704	0.00027438314	0.0004774462
a20	0.28473115	0.02940007	0.5349991	0.100821264	0.04847307	0.0015752796
a31	0.08504881	0.37981576	0.23493509	0.29410577	0.0010551097	0.0050393743
a39	0.2882087	0.043313053	0.6236969	0.022552665	0.013526676	0.008701969
a18	0.12696587	0.69557935	0.13445288	0.024410112	0.0009624463	0.017629392
a33	0.07958226	0.8201253	0.06755585	0.0050222594	0.0023707687	0.02534363
a39	0.08679407	0.6454929	0.22186401	0.013917375	0.0010349093	0.030896759
a31	0.20504507	0.50466406	0.07232201	0.0038629854	0.0035590832	0.21054682
a39	0.48763973	0.18887237	0.026781796	0.008138975	0.1788963	0.10967092
a33	0.17363425	0.6058899	0.18042152	0.013329215	0.0007520607	0.025973177
a8	0.20340876	0.44550222	0.23268528	0.02329596	0.0015970524	0.09351078
a31	0.07375896	0.27154574	0.07378207	0.010621446	0.020054458	0.55023736
a7	0.24506275	0.1934981	0.011443978	0.0028246758	0.41507083	0.13209966
a31	0.285773	0.53815854	0.08757708	0.0048232256	0.00670119	0.07696688
a3	0.71926814	0.16671515	0.02400146	0.0010321868	0.057570733	0.03141231
a31	0.10807638	0.7393894	0.095501676	0.004344669	0.0021379378	0.050549857
a13	0.7129034	0.14772525	0.020060325	0.00088739645	0.08104926	0.037374366
a20	0.07292556	0.7374968	0.11055631	0.005232713	0.0008386997	0.07294991
a7	0.3997152	0.4460866	0.030417046	0.002680747	0.019225786	0.101874694
a35	0.40537953	0.48436165	0.054952063	0.0035281235	0.004887689	0.046891004
a31	0.381354	0.5089595	0.06947463	0.0044614985	0.001198369	0.034552127
a20	0.66687876	0.14420393	0.031666018	0.003637841	0.10117546	0.052437995
a31	0.06406494	0.6593549	0.15134561	0.0088462625	0.0012819296	0.115106314
</S>	0.6347834	0.14388439	0.025036389	0.0017955723	0.123680174	0.0708201
