 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	5.8116793e-06	0.9515597	0.040387325	0.0010319339	6.6275197e-06	0.0001847703	0.006634957	0.00018880903
a0	1.3601039e-06	0.7028987	0.17922536	0.004991561	0.00017028398	0.015451963	0.097084016	0.00017678823
a28	8.372122e-07	0.0017188567	0.9299286	0.06598481	0.0007693004	0.0006998099	0.00089514744	2.6682756e-06
a31	8.511709e-07	0.0040345155	0.95560384	0.03138634	0.00044911582	0.001728676	0.006788788	7.8907415e-06
a24	2.8283749e-09	0.0030948971	0.98282075	0.0067295325	8.097795e-07	0.0008314156	0.006517267	5.4116254e-06
a46	0.0001400538	0.003352927	0.61584175	0.3154945	0.03959578	0.02157213	0.0039172224	8.568964e-05
a31	0.06336345	0.053629622	0.042211182	0.095148705	0.34453043	0.32982236	0.06686309	0.004431108
a24	2.9432977e-07	0.09433809	0.8657478	0.011192448	0.0005568463	0.002398468	0.025649117	0.00011699309
a31	0.0018336251	0.038492426	0.39548802	0.3387102	0.13206014	0.08501188	0.007107059	0.0012966995
a20	1.036908e-06	0.4043692	0.55505246	0.009362697	0.00056653656	0.0017039211	0.028644133	0.00030001398
a29	0.023092227	0.08376717	0.06573504	0.06435101	0.4857725	0.25327432	0.014906771	0.009100941
a20	0.00074510346	0.15398605	0.5814297	0.07396072	0.17157114	0.007908193	0.009432969	0.0009660377
a29	0.19319667	0.117216766	0.035986792	0.042788174	0.44681707	0.11515862	0.026603235	0.022232668
a13	0.013315806	0.8485581	0.10636556	0.0031490945	0.017684972	0.0012719227	0.0056041433	0.0040503736
a17	0.41391373	0.09561638	0.026534919	0.040859032	0.38916534	0.023413304	0.0025350754	0.007962257
a31	0.1489745	0.6285456	0.099553615	0.009873615	0.08504529	0.006754009	0.006002089	0.015251288
a44	0.00547195	0.7840876	0.14146376	0.0044549005	0.02209937	0.003132452	0.02520698	0.014083016
a8	0.54103976	0.11721433	0.044218425	0.03965132	0.090559244	0.017924922	0.029761868	0.11963024
a6	0.02316331	0.71246946	0.11432619	0.0039360747	0.0025649497	0.006913621	0.070310295	0.066316165
</S>	0.17180103	0.59498984	0.060790237	0.00955341	0.00875245	0.0066509736	0.04001596	0.10744608
