 	sono	stato	sempre	poveretti	</S>
a20	1.3604147e-05	0.9993474	0.00062494306	1.7138785e-07	1.3951234e-05
a4	3.337358e-06	0.9880448	0.011923136	2.0184954e-05	8.589518e-06
a31	1.1263661e-05	4.3753957e-05	0.9999386	6.3762823e-06	4.3378133e-08
a38	1.5150389e-06	0.00013374482	0.99986434	3.0772134e-07	9.512714e-09
a31	0.00027490334	0.0019274489	0.99742067	0.00027693817	0.00010011544
a7	2.6784301e-08	0.0005779904	0.99942195	8.175667e-10	4.021352e-08
a31	0.00026588351	6.814869e-05	0.99775106	0.0018982051	1.6804548e-05
a21	7.42517e-09	0.01238782	0.98761207	2.1934865e-09	8.157478e-08
a20	0.0006563446	1.0023012e-05	0.9924165	0.006536604	0.0003804876
a8	0.0006005159	0.004471817	0.9817862	0.012666469	0.00047502588
a31	0.022004796	0.070533246	0.34225008	0.5451793	0.02003259
a33	2.864086e-05	0.0007722611	0.9990515	0.00010368567	4.3772125e-05
a20	0.035407968	0.03218154	0.30180067	0.62886906	0.0017407675
a31	0.03148653	0.0015938331	0.16357203	0.78571093	0.017636694
a7	9.2580165e-05	0.002971569	0.996354	0.00038723464	0.0001947034
a31	0.13463822	0.00018354032	0.33700395	0.5280948	7.9527126e-05
a11	4.725037e-05	0.950478	0.04928316	0.00013122137	6.035363e-05
a31	0.22923808	3.296383e-05	0.024463782	0.74588263	0.00038255582
a13	0.0026891215	0.7129481	0.19071789	0.071049646	0.022595271
a18	0.14394936	4.912188e-06	0.00090257335	0.85333127	0.001811888
a31	0.08637346	0.00021561084	0.00026700745	0.8694211	0.04372274
</S>	0.021434395	0.0065743113	0.0009771925	0.9579973	0.0130167715
