 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
a8	0.042892013	0.00023902422	0.88849485	0.0005844614	0.0006946591	0.0052824635	0.061185148	0.0001576368	0.00046964717
a23	0.015104973	0.00055580144	0.6731997	0.0008000038	0.006024535	0.24774101	0.049241424	0.007222785	0.00010972314
a31	0.0015324384	6.9885544e-05	0.23519945	0.0002821544	0.006096689	0.71841556	0.012695374	0.025674703	3.3727087e-05
a28	0.007119522	5.396034e-07	0.5153594	0.00015353995	0.005289138	0.20648031	0.2635676	0.0019007159	0.00012926241
a20	0.0002549992	3.2937032e-06	0.9796197	4.8252306e-05	0.00066287763	0.019312294	8.998441e-05	8.493507e-06	5.8167204e-09
a31	0.0005725984	1.07886635e-05	0.99088925	2.363228e-05	0.0008383602	0.007598882	4.9952065e-05	1.648618e-05	5.457491e-09
a8	0.0018733717	1.3716534e-07	0.9755293	3.296437e-07	0.00020966494	0.003023147	0.019361809	1.7202576e-06	4.5094097e-07
a31	0.00039056424	0.00045734848	0.13674596	0.012142984	0.0382392	0.7614799	0.002821669	0.047582757	0.00013974309
a20	0.0016808683	2.6213695e-07	0.9912042	4.5773032e-07	0.00010844913	0.003446557	0.0033621087	0.00019433949	2.6859723e-06
a31	0.0005949726	0.0003118746	0.03315315	0.0044578817	0.1227615	0.7857208	0.0052964306	0.04769774	5.515016e-06
a36	0.0076171113	1.405714e-05	0.77001554	2.4909714e-05	0.0035583903	0.13080019	0.07592601	0.011823056	0.00022069468
a24	0.00036824238	0.0007097439	0.04004357	0.012467021	0.029688472	0.67347974	0.0076436996	0.23525572	0.0003438254
a37	0.0030779894	0.00038901102	0.96725637	0.0006680815	0.0019372891	0.020563513	0.0004445133	0.005641302	2.2003273e-05
a27	0.0045267274	0.001126863	0.5478853	0.0059286105	0.030274598	0.32215112	0.028438866	0.05866594	0.0010020094
a8	0.006325457	0.00086173665	0.74372655	0.003797725	0.019105984	0.19045794	0.0091325985	0.026412873	0.00017910967
a23	0.012138337	0.0042861705	0.49622893	0.015374361	0.021959271	0.11547728	0.031973302	0.28723723	0.015325116
a31	0.015316866	0.007992079	0.29626355	0.01512333	0.017877093	0.07853254	0.0202018	0.50063336	0.04805939
a37	0.035526164	0.00014778113	0.09746293	0.0009306463	0.013529447	0.63873917	0.11843247	0.09152955	0.0037017656
a29	0.011372944	0.003110022	0.64146507	0.014512077	0.026264835	0.18196741	0.024357304	0.09536191	0.0015884211
a31	0.033112325	0.0019741154	0.50477433	0.0063740634	0.027100828	0.3520916	0.008333711	0.065543756	0.0006952376
a13	0.003047917	2.4105682e-05	0.22862835	0.00013326656	0.016160846	0.62261915	0.06408511	0.064868905	0.0004323325
a31	0.0036306987	0.003600782	0.0848227	0.025620846	0.048971556	0.33225724	0.015247172	0.48140293	0.0044460692
a8	0.056173917	0.004426365	0.70836663	0.0024140675	0.011731181	0.082545005	0.00035698057	0.13176703	0.002218809
a31	0.0024028062	0.015656801	0.022483932	0.061084975	0.041538373	0.11255463	0.005397546	0.7100691	0.028811822
a21	0.069298334	0.027865805	0.78967965	0.008486103	0.010286563	0.009470526	8.5684085e-05	0.080594555	0.0042329133
a31	0.002934587	0.025007453	0.023647696	0.25241923	0.09091147	0.16856255	0.0033014987	0.40592983	0.027285673
a29	0.102854684	0.06186079	0.67978495	0.013020336	0.015208439	0.008991556	8.873492e-05	0.11340354	0.0047869454
a31	0.0034624673	0.014423602	0.020844081	0.36778373	0.07556543	0.16782935	0.0017935528	0.32204762	0.026250133
a46	0.08664516	0.05289921	0.74431974	0.011302341	0.0109310085	0.0057955654	7.228601e-05	0.08338323	0.004651375
a31	0.0018421259	0.019993117	0.008161995	0.31943947	0.04153891	0.046142273	0.0027929503	0.39004835	0.17004077
a49	0.11154194	0.07484195	0.59607464	0.01760453	0.0198861	0.010149492	0.00015334843	0.15699346	0.012754516
a3	0.002721269	0.004950577	0.0054191146	0.340773	0.039075773	0.114992455	0.0018001187	0.40828225	0.08198543
a18	0.015089356	0.06951987	0.06600628	0.57183963	0.108426236	0.03772437	0.00011178428	0.12595461	0.0053278436
a31	0.0025772823	0.030623466	0.03197851	0.29152542	0.07572918	0.0677466	0.00046234482	0.45326722	0.046089943
a8	0.111424744	0.06804869	0.24219795	0.027938645	0.056684554	0.04582723	0.00032028102	0.42854148	0.019016432
</S>	0.0023442905	0.017778011	0.0044606174	0.33298883	0.02970096	0.028197518	0.0021347778	0.3432005	0.23919448
