 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
a31	0.0015185261	0.027752118	0.0012793182	0.011429264	0.0005031563	5.7134737e-05	1.0779588e-05	8.6167194e-05	0.07916777	0.010629139	0.86459094	0.0029756674
a10	0.019714314	0.4338368	0.061180353	0.38046536	0.08623367	0.008855285	0.00013500107	0.006688429	9.50277e-05	0.0025870097	5.1130355e-05	0.00015758604
a20	0.008605618	0.4128537	0.0017223149	0.011182956	0.024373757	0.5310993	0.0009675875	0.0031334683	0.0009236633	0.00013470152	0.004957855	4.499217e-05
a31	0.00043166915	0.015245893	0.0003763761	0.009271257	0.026348852	0.94520336	0.0018316823	0.0007963316	5.7207028e-05	8.2832354e-05	0.00026823304	8.640442e-05
a20	0.00418649	0.23910305	0.042717613	0.033480812	0.445647	0.20507598	0.009477533	0.0035423045	0.004787765	0.0040541324	0.004597771	0.0033295632
a31	0.00030570335	0.005030311	0.0030888284	0.021581758	0.24766229	0.7122667	0.008388311	0.0014378943	1.4604708e-05	0.00015314108	1.5850388e-05	5.4689077e-05
a17	0.00023251575	0.0073046167	0.0054463935	0.7755454	0.19639778	0.007249946	0.00014807902	0.00037427657	0.0010262233	0.005305337	0.0003546844	0.000614726
a31	0.00045499255	0.002315541	0.005717344	0.17983018	0.34831205	0.40448546	0.041308243	0.017502857	4.220313e-06	6.032508e-05	3.9878563e-07	8.322364e-06
a26	5.6441648e-05	0.0012095708	0.0015230427	0.97657293	0.011815631	0.004712244	0.00023690572	0.003220764	2.039811e-05	0.0005222753	2.7275624e-05	8.258777e-05
a23	0.0029273455	0.008656647	0.019402336	0.023264509	0.23775159	0.56265134	0.07839591	0.06693099	8.7071186e-07	1.3895644e-05	1.6091566e-07	4.4052686e-06
a31	0.015169832	0.10252603	0.0810065	0.11665995	0.073065795	0.14228016	0.20723793	0.23690018	0.008653799	0.011302797	0.0011181714	0.0040789293
a20	0.12403343	0.3784977	0.11677828	0.22446206	0.04832719	0.053832635	0.005999338	0.03720393	0.0011482743	0.0021583615	0.0074004615	0.00015831359
a31	0.02982629	0.12991448	0.12831269	0.14470755	0.15155298	0.26511538	0.08430128	0.06450551	0.000686358	0.00064189226	0.00011197452	0.0003236147
a41	0.07360585	0.1627479	0.11149755	0.35172573	0.1275527	0.11115071	0.014420606	0.0457735	0.00027246043	0.0005707332	0.00061124784	7.099879e-05
a35	0.020027116	0.15927118	0.12074788	0.13049829	0.1455773	0.32507682	0.04836793	0.048969585	0.00055422867	0.0004833075	8.7798864e-05	0.00033857793
a24	0.026385553	0.3501966	0.11726663	0.023909241	0.045532193	0.13614258	0.14834799	0.12038083	0.0020325524	0.021068154	0.001891141	0.0068464717
a31	0.058643766	0.42437813	0.15289232	0.06427103	0.052319363	0.12538458	0.04601604	0.062817074	0.0008503231	0.008717287	0.0026162637	0.0010937917
a3	0.038853522	0.06758878	0.14552929	0.36144716	0.12431623	0.16243988	0.029664213	0.067119315	0.00029013873	0.0013068494	0.001215007	0.00022959655
a31	0.026407495	0.24516432	0.09213111	0.02869962	0.08651604	0.35514978	0.101176314	0.06422583	7.904826e-05	0.00028549647	2.043879e-05	0.00014455878
a35	0.34317574	0.23185606	0.15065102	0.037917197	0.079678975	0.113361806	0.011974151	0.027026229	0.00040874074	0.0013264789	0.002255611	0.0003679828
a24	0.06470139	0.37338045	0.08703505	0.006390452	0.038988423	0.23113671	0.09693619	0.08523482	0.0011766687	0.00877778	0.0010193723	0.0052227234
a31	0.3322159	0.3927091	0.08361636	0.0010614087	0.021748027	0.103809685	0.04544648	0.014912821	0.0012049126	0.0012268028	0.0017597036	0.00028886588
a7	0.28984937	0.26900402	0.08149754	0.01798953	0.056652002	0.2177611	0.03557778	0.027998721	0.00038555285	0.0010031437	0.0018555897	0.0004257266
a31	0.0513656	0.43067393	0.05282724	0.0072563197	0.02700074	0.26337847	0.07853155	0.08461637	0.00068259286	0.0021723656	0.00041326182	0.00108157
a28	0.49665493	0.34561986	0.05395617	0.013023253	0.020181112	0.04293354	0.006865312	0.011688958	0.00059971836	0.0025636381	0.0045585916	0.0013549112
a38	0.067631856	0.4988897	0.0408497	0.009057733	0.020408511	0.1656131	0.06940769	0.11940626	0.002365906	0.0035287924	0.0012822301	0.001558507
a31	0.14567038	0.48974442	0.11275966	0.0016694303	0.0327216	0.11373246	0.057997935	0.03633828	0.0005977368	0.0057178074	0.00083137525	0.002218865
a38	0.16764961	0.0948276	0.13391414	0.02753147	0.048307706	0.23202424	0.0860173	0.10051408	0.0035184918	0.03327954	0.06434517	0.008070689
a24	0.08398262	0.36747912	0.05164432	0.0018196773	0.028262181	0.22739598	0.13233186	0.09512382	0.00083134306	0.005862792	0.0007750825	0.004491253
