 	non	aveva	dove	aveva	per	stare	</S>
a7	0.051971093	2.786683e-06	0.9440008	4.360706e-07	8.198301e-06	0.002745245	0.0012713947
a31	0.006830861	1.2001327e-09	0.99261224	3.6651226e-10	4.0128475e-06	0.0005256946	2.7040765e-05
a29	0.011498156	1.0489791e-07	0.9882365	3.722486e-08	0.00024717374	1.7043556e-05	9.678688e-07
a19	0.047556967	5.896668e-09	0.95240736	1.5627059e-09	3.340399e-05	1.9692297e-06	3.452487e-07
a46	0.20254852	1.1102435e-07	0.78913695	1.7607938e-07	0.007046045	0.0004873599	0.00078077294
a31	0.012746633	3.3191925e-05	0.011621826	0.00019945357	0.14579739	0.6884385	0.14116299
a38	0.063379034	1.3479896e-08	0.935021	6.9619055e-10	0.0002658632	8.373308e-05	0.0012503499
a31	0.036197618	0.00084443064	0.00034864573	0.002466928	0.37976813	0.2966391	0.28373513
a20	0.6639399	1.5299622e-07	0.27776563	3.365949e-08	0.0555088	0.00020892441	0.002576505
a31	0.090478964	0.0020917307	0.00015395819	0.006225964	0.77664846	0.074452594	0.04994836
a0	0.45867437	2.834914e-07	0.030546183	2.6054232e-07	0.4981545	0.0008323686	0.011791911
a31	0.12396408	0.0028354104	4.2211064e-05	0.008966122	0.8401064	0.008897569	0.015188131
a46	0.32533398	1.3063776e-06	0.0160248	2.9356854e-06	0.5966159	0.0030223199	0.05899874
a18	0.1146692	0.05616004	4.847928e-05	0.06244697	0.7345791	0.008169871	0.023926308
</S>	0.15402858	0.01563159	0.00035567663	0.01979953	0.20646203	0.23894677	0.3647758
