 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	0.007455135	4.0498975e-07	5.43478e-07	0.00013044337	3.411891e-05	8.062048e-06	0.5014606	0.0039614756	0.059435185	0.4266482	0.0008657932
a14	0.1448105	8.46149e-10	5.2357048e-09	0.00017127545	3.1949567e-05	2.7274644e-05	0.5694242	0.26697007	0.007695203	0.010830295	3.916705e-05
a11	0.7040426	3.6638542e-06	2.440603e-07	0.012720498	0.00026574454	0.0009878096	0.26105946	0.014938655	0.0003166903	0.0056505525	1.4117087e-05
a31	0.3981449	1.5845907e-06	1.2801543e-06	0.13165052	0.011813601	0.019220494	0.3720349	0.064378254	0.0005195158	0.0021675434	6.7398374e-05
a46	0.0066440087	4.5509213e-10	5.3265726e-08	0.00042825777	0.0006578481	0.00019393097	0.91452193	0.0747125	0.0019675468	0.00086306786	1.0868852e-05
a33	0.0037514335	0.00038282905	3.6087724e-05	0.11163277	0.24563235	0.62701654	0.009089376	0.0011747465	0.0007927686	0.00032466179	0.00016629952
a23	0.0635539	0.025767084	0.0018310209	0.1386172	0.18618245	0.47510263	0.011524376	0.050698493	0.0083478745	0.03600965	0.0023652827
a31	0.056128044	0.018137401	0.0013648082	0.04228505	0.07437144	0.2573704	0.050631702	0.14093612	0.032450166	0.31879008	0.007534801
a21	0.05953035	8.079367e-08	4.6489976e-08	0.0013291801	0.001147678	0.001133934	0.82310826	0.10195358	0.009154542	0.002595159	4.718619e-05
a24	0.3403172	0.001913187	0.00012962887	0.12715346	0.11680638	0.38456205	0.0043073385	0.024293238	0.00020980049	0.00028965864	1.8153334e-05
a46	0.61439854	0.003879929	0.0008304348	0.12431676	0.08052327	0.12667155	0.0026549431	0.045899734	0.0005409283	0.00023043777	5.35032e-05
a20	0.04193099	0.16304532	0.015758652	0.026819931	0.09573444	0.31902024	0.02824716	0.1367254	0.030568255	0.1346988	0.0074507906
a31	0.08114626	0.04898908	0.006614773	0.020194469	0.034262147	0.081994675	0.01381147	0.07515744	0.08650137	0.4950279	0.056300465
a7	0.068645865	2.55479e-07	1.3569344e-07	0.002635708	0.0021632693	0.0037730532	0.5797281	0.055762365	0.22741187	0.057574872	0.0023044888
a10	0.38411185	0.0075142966	0.0008745005	0.108423784	0.13745837	0.29546735	0.0028782904	0.0610676	0.0013318462	0.0006657437	0.00020638348
a31	0.5468458	0.0036108121	0.00044336813	0.12424343	0.08718747	0.21334335	0.0012373934	0.022296155	0.00060850696	0.00012479544	5.8879858e-05
a0	0.08907862	3.9450492e-07	1.0765034e-07	0.01194952	0.015715912	0.029984007	0.6883958	0.12156546	0.02810142	0.013963533	0.0012453242
a31	0.17390935	0.05974818	0.0033954717	0.064594254	0.13825847	0.5332838	0.00026790105	0.023757031	0.0014512492	0.00086606864	0.0004681963
a37	0.8022081	8.358569e-06	1.1678794e-06	0.02769251	0.00847171	0.018429594	0.0709497	0.04790567	0.009574612	0.012486802	0.002271732
a20	0.6556989	0.09608949	0.0032636798	0.08497406	0.04333147	0.09049434	0.00019646678	0.015994811	0.004643641	0.0021972484	0.0031158708
a37	0.18836415	0.42879936	0.078112684	0.10020996	0.03829526	0.10589346	0.00042122387	0.006297982	0.007915517	0.011428975	0.034261476
a13	0.39130747	0.31761667	0.019045303	0.053859264	0.02199165	0.038447335	0.000861773	0.020079548	0.03177747	0.039167684	0.06584586
a39	0.55939084	0.20569001	0.020672696	0.07532144	0.036338642	0.07761044	0.00023328967	0.0071879346	0.003035428	0.0055075083	0.009011779
a17	0.41158098	0.29511368	0.02725236	0.07785198	0.052315637	0.12774114	4.4574717e-05	0.005413195	0.0006855798	0.00065427244	0.0013466555
a28	0.4516954	0.26536834	0.034670144	0.073583074	0.05015528	0.112639494	5.8617337e-05	0.007279507	0.0010800834	0.0011534122	0.0023166756
a31	0.6684482	0.12422234	0.016985526	0.067191824	0.042754438	0.07530549	4.442081e-05	0.0037038021	0.00032173266	0.0005269493	0.0004952507
a0	0.8868349	4.950905e-05	8.986026e-06	0.028105816	0.004336043	0.008425381	0.02950892	0.010579149	0.0022692375	0.026399786	0.0034822645
a13	0.1375384	0.7063521	0.046541996	0.04200525	0.012334481	0.030038334	1.3934919e-05	0.003739176	0.0041208225	0.002291352	0.015024198
a31	0.5112052	0.05050759	0.034100406	0.119535215	0.024626888	0.03787754	0.0058555324	0.0031191078	0.010893405	0.06726657	0.13501257
a37	0.67222863	0.0003129145	3.6577374e-05	0.075329445	0.016935663	0.036808252	0.034854554	0.025804138	0.013884121	0.091933526	0.031872194
a8	0.16006087	0.7155962	0.031518333	0.03796848	0.012569439	0.03484005	6.6395273e-06	0.0020791388	0.0010673802	0.0005394537	0.003754041
</S>	0.24082813	0.3156744	0.34692574	0.055688974	0.009490235	0.009253902	0.0015113583	0.0033572004	0.0026243967	0.003591943	0.011053781
