 	la	casa	la	costruisce	il	mastro	</S>
a20	0.0005724627	0.002065857	0.00010150806	0.9363436	0.060894158	1.8499959e-07	2.2076883e-05
a17	0.00027607233	0.0011711218	9.057974e-05	0.9932371	0.0052250093	1.0156743e-08	7.379255e-08
a10	0.0005344023	0.00056569994	0.003350118	0.8921112	0.103438236	1.44199e-07	2.026686e-07
a24	0.00034684842	0.0019519243	0.0032362638	0.99018526	0.0042796726	2.3304694e-10	8.918272e-08
a46	0.0002920056	0.002163391	0.0052383235	0.9889446	0.0033589322	3.610594e-10	2.7426754e-06
a8	0.000102733204	0.0025203505	0.0075362665	0.98751694	0.00071816216	1.967585e-05	0.0015858193
a14	0.00089713134	0.020451646	0.037435263	0.92529655	0.01520368	0.0005039945	0.00021179135
a31	0.053340007	0.2593815	0.37990928	0.037320036	0.2700429	6.081209e-06	1.9192035e-07
a20	2.1644251e-05	6.0538034e-05	0.000602944	0.79772097	0.20159343	2.6745894e-09	4.8588873e-07
a41	0.019807065	0.26831117	0.3035042	0.34809706	0.05057754	0.0095348675	0.00016806975
a29	0.011759387	0.14326616	0.09646155	0.5877953	0.1333491	0.024713261	0.00265522
a31	0.028515639	0.56317747	0.2544662	0.008814127	0.1430683	0.0019049566	5.3275886e-05
a30	0.00010417301	0.0006059547	0.004602489	0.39226884	0.6024146	5.965218e-08	3.788647e-06
a31	0.029927922	0.3203553	0.52725315	0.024663256	0.09577881	0.0018450978	0.00017644024
a28	0.00040658683	0.0015864044	0.012205978	0.137625	0.84817195	2.3043883e-07	3.9587744e-06
a31	0.051294416	0.43727645	0.4297686	0.007850379	0.06866981	0.004903956	0.00023637967
a17	0.009534351	0.04342437	0.18171479	0.036965795	0.7283293	6.6436e-06	2.463059e-05
a20	0.09255282	0.49918446	0.21892841	0.0012685381	0.045889013	0.13856736	0.003609389
a31	0.035633847	0.48235568	0.29708153	0.001023886	0.093076184	0.07616112	0.014667722
a20	0.048627764	0.29133484	0.24673067	0.038947888	0.36897978	0.0040764473	0.0013026338
a29	0.10335976	0.33152744	0.17681003	0.00011737397	0.015911806	0.36677203	0.005501543
a31	0.047773555	0.7868641	0.15845191	0.00030116783	0.0028466329	0.0036293617	0.00013320192
</S>	0.040634014	0.6000879	0.31758568	0.011502663	0.028927766	0.00047110347	0.0007908173
