 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.9277339	0.015894346	0.00031391595	0.012881156	0.009863054	0.0052636773	5.7739236e-10	1.0504578e-05	0.01732685	0.0096443845	0.0010682179
a31	0.15577814	0.3414718	0.0009893071	0.20998436	0.13121319	0.14717521	1.8855532e-08	3.1759927e-07	0.0050741653	0.0076488713	0.0006646624
a20	0.21952598	0.023147544	0.00030463267	0.49532172	0.041969407	0.21890558	2.0305375e-08	4.032945e-06	0.00040712257	0.00040312612	1.08453005e-05
a31	0.08826737	0.07116881	0.00052728987	0.16666326	0.0071650273	0.66618675	3.1895997e-10	1.2628215e-08	7.237269e-06	1.4248032e-05	7.3403946e-08
a7	0.22637689	0.010292563	4.1591033e-05	0.32250792	0.14309947	0.29590532	3.7841566e-10	7.082558e-06	0.0011274052	0.00063617685	5.5712967e-06
a31	0.008328063	0.06415593	0.0033984198	0.093769155	0.0010570999	0.82928866	1.8777682e-10	1.6938314e-11	1.0114114e-06	1.6143252e-06	3.4139596e-08
a24	0.6998978	0.019627238	7.632113e-06	0.044741224	0.041839264	0.193435	8.1578314e-11	1.2858617e-07	0.00036148194	8.8187015e-05	2.0989894e-06
a37	0.018314632	0.4195751	0.0017285184	0.03410055	0.0024675152	0.5238082	8.4505364e-10	7.024118e-12	4.474998e-06	8.7242967e-07	5.7301747e-08
a31	0.03263246	0.35310003	0.013283894	0.08281199	0.027922105	0.4902021	9.379536e-07	1.7043732e-09	2.16168e-05	2.3442088e-05	1.434224e-06
a11	0.89313394	0.010126026	7.528174e-05	0.032618314	0.0033838816	0.060193643	3.953193e-09	4.718981e-08	0.00014960459	0.00031467798	4.5147854e-06
a31	0.017323352	0.28347656	0.106055655	0.19651823	0.039104667	0.35739788	1.1391887e-05	5.7270643e-08	6.578751e-05	4.0851086e-05	5.4740303e-06
a3	0.48910913	0.022657441	0.001503292	0.24614711	0.025926333	0.21251646	6.63657e-08	2.421046e-07	0.00066291954	0.0014290938	4.788924e-05
a27	0.010938159	0.24911758	0.18308799	0.21773279	0.04455143	0.2943492	5.6864854e-05	4.389463e-07	8.362108e-05	6.24826e-05	1.954612e-05
a20	0.027749032	0.13372372	0.087400846	0.25010145	0.04975398	0.4509597	2.3499233e-05	2.7053358e-07	0.00013001227	0.00012674717	3.0794126e-05
a31	0.03286213	0.20824379	0.14775744	0.25714254	0.094859704	0.2294315	0.023173118	0.00055821013	0.0018975082	0.002979167	0.0010949433
a20	0.22918092	0.06025199	0.01015553	0.3674876	0.012297354	0.31833124	1.153271e-06	1.07619e-07	0.0003817578	0.0017744475	0.00013800453
a11	0.012627236	0.3229748	0.29215387	0.17559747	0.040828716	0.07147548	0.06422819	0.0018435143	0.004528929	0.0069999206	0.006741888
a13	0.12665673	0.47804192	0.2834163	0.0886576	0.0037818067	0.009138188	0.00063097465	6.4234596e-06	0.00092669425	0.00569023	0.0030531692
a28	0.016459335	0.19457585	0.43925205	0.09810152	0.025026549	0.034115445	0.17323996	0.0042940383	0.0041543385	0.005365496	0.005415443
a31	0.071791105	0.43902653	0.36720315	0.08552107	0.006744887	0.008387318	0.015848774	0.00016576455	0.0006871912	0.0025910493	0.0020332318
a39	0.31258115	0.34703207	0.04512968	0.21970505	0.008264201	0.05730223	9.687093e-05	4.6078103e-06	0.0007044543	0.007082629	0.0020970977
a31	0.0020276841	0.12759444	0.57066244	0.028842112	0.0069154836	0.0068483143	0.209558	0.0015081932	0.0071712933	0.01560439	0.023267675
a8	0.15194443	0.565167	0.06444627	0.15706857	0.009273852	0.008093482	0.0001438151	2.3828605e-05	0.0008480468	0.032126505	0.010864199
</S>	0.0035482026	0.07607397	0.5306046	0.029629191	0.02056674	0.00530054	0.17355311	0.004244235	0.011398221	0.038367704	0.10671352
