 	il	vestito	della	sposa	vuole	bianco	</S>
a8	0.0064407433	9.149694e-06	0.9294939	0.048341047	0.00012681371	0.0153286	0.0002598656
a31	0.0014064243	1.6314231e-06	0.15635666	0.7694453	0.00033064405	0.07227949	0.00017981854
a7	0.006641906	7.6687e-06	0.09162645	0.8777887	9.711936e-05	0.023799693	3.8496804e-05
a31	0.0139905615	1.5054773e-06	0.8920995	0.09381776	2.765443e-07	9.031008e-05	7.710605e-08
a7	0.0015189687	1.054357e-07	0.7232245	0.27488178	3.367372e-05	0.00033874647	2.1847109e-06
a3	0.26270747	1.0034403e-05	0.090693496	0.64153737	2.4754561e-05	0.0050196094	7.3025576e-06
a31	0.049767423	2.7775857e-06	0.008641258	0.9408402	1.200118e-05	0.0007356723	7.609395e-07
a8	0.0013410319	1.2439219e-08	0.5411724	0.45443434	3.585987e-06	0.003047258	1.3450632e-06
a31	0.014937789	0.08186324	0.039620835	0.7551747	0.04220127	0.06491141	0.0012907574
a8	0.056884814	5.1009225e-05	0.671557	0.16191712	0.00017443033	0.10920557	0.00021003885
a20	0.037971254	0.24072452	0.23036252	0.22819115	0.112218834	0.14725475	0.0032770454
a31	0.021554884	0.058023892	0.74983376	0.019310238	0.040228464	0.094515584	0.016533153
a20	0.013959783	0.00045888755	0.9299744	0.016800335	0.0024828506	0.03531318	0.0010105916
a31	0.15192834	0.3725742	0.07320049	0.20621005	0.12762076	0.06629347	0.0021726745
a28	0.30931136	0.0025525242	0.51201564	0.06844466	0.0073299566	0.09711296	0.0032329643
a11	0.22140773	0.6687258	0.015797593	0.021341516	0.033371236	0.034538448	0.0048175813
a20	0.24593917	0.70774746	0.019295705	0.00035622632	0.024710877	0.0010178256	0.0009326995
a24	0.11694392	0.65831244	0.011119547	0.0009976808	0.19598256	0.010167924	0.006475949
a8	0.46732542	0.39492613	0.009079673	0.00042900877	0.11885315	0.0030144493	0.006372169
a31	0.27553657	0.21904103	0.053801637	0.009331266	0.19771715	0.07766912	0.16690324
a20	0.35120824	0.05983495	0.4961083	0.0025595764	0.008488707	0.039421625	0.04237862
a31	0.089274734	0.8352766	0.00030944444	6.349178e-05	0.050769083	0.003987134	0.020319484
a18	0.580144	0.0064293137	0.384088	0.0018585677	0.0006396246	0.020013897	0.006826645
a31	0.05351257	0.8898987	0.00010871016	6.334577e-05	0.019405335	0.0059334384	0.031077914
a8	0.49497527	0.0052728895	0.47507173	0.0021789172	0.00022410849	0.016629055	0.0056481604
</S>	0.055615358	0.83417845	0.0008957804	0.00065073645	0.011230312	0.01768331	0.07974612
