 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a31	0.03578956	0.61625874	0.1334169	0.00041418028	0.011056299	0.19974835	4.2695092e-07	0.0002705414	0.0029175507	0.0001273979
a39	0.0014941044	0.00073832803	0.0071967053	0.000108298584	0.98896784	0.0014760118	4.3947406e-09	8.068109e-07	1.7865545e-05	1.8073422e-08
a31	1.2761662e-05	5.6768255e-07	2.2922356e-06	4.731712e-07	0.9998559	0.00012801455	2.0984463e-10	9.380487e-10	2.3242242e-08	4.7232763e-11
a14	0.0004593805	0.00030778264	0.0075761084	0.00046322925	0.30291632	0.6876027	2.5066822e-05	0.0005201563	0.00012876281	5.2481386e-07
a41	4.8844966e-05	2.725689e-06	2.108978e-05	1.3544252e-05	0.9993629	0.000550638	5.535007e-09	6.3058984e-08	2.387261e-07	1.2921118e-09
a33	1.332035e-05	3.8595226e-06	0.000120498225	0.00030232096	0.9993734	0.00018661458	1.1765945e-09	6.4004944e-08	3.4541316e-08	6.9770645e-10
a20	7.299039e-05	8.1234466e-05	0.0015011211	0.010914334	0.97254986	0.014379181	0.00024454235	0.00022454682	2.8242199e-05	3.8539147e-06
a31	0.001897663	0.005039706	0.014861216	0.0062495684	0.94414103	0.027374921	1.3176726e-05	8.021536e-05	0.00034152265	8.3310044e-07
a10	0.012987522	0.19197051	0.59058636	0.011922675	0.11153477	0.078840196	1.5181597e-06	0.00017181165	0.0019796637	4.9401997e-06
a31	0.020488074	0.0385654	0.05510503	0.102401696	0.7468983	0.03183265	0.0008878365	0.0019160287	0.0017389106	0.00016611324
a46	0.009280911	0.26126584	0.3603255	0.01442589	0.15817857	0.1894543	5.4715997e-06	0.00055097206	0.006483731	2.8772642e-05
a31	0.03396232	0.053691454	0.046842575	0.04252927	0.5312828	0.09820595	0.03784305	0.06720711	0.07858835	0.0098471865
a39	0.06549448	0.20498772	0.07056596	0.027419442	0.61206204	0.014862012	2.7438e-05	0.00045749455	0.0040593916	6.3991465e-05
a28	0.12406581	0.17453454	0.044701993	0.035106625	0.5898137	0.022192206	0.004301719	0.0019433072	0.002816754	0.0005233282
a21	0.343051	0.35437444	0.038088553	0.15516812	0.09953073	0.0072721895	0.0013919659	0.00059068936	0.00042662123	0.000105788684
a24	0.039609727	0.45258784	0.09154434	0.09380016	0.28157687	0.027332041	0.009071804	0.002800868	0.0014342816	0.00024207543
a46	0.06516384	0.11940169	0.03238837	0.25508845	0.4999476	0.017599473	0.008173855	0.0017893875	0.00037653523	7.076885e-05
a20	0.051734485	0.43484008	0.0586651	0.039067704	0.0394094	0.06459811	0.20510726	0.06193477	0.03346046	0.011182543
a31	0.0826424	0.810245	0.021464555	0.0106612705	0.0027342534	0.0053776265	0.0059753913	0.0035360742	0.028992891	0.028370509
a14	0.13713735	0.7062228	0.04882346	0.040477872	0.009393257	0.018405965	0.011296838	0.010667398	0.009187637	0.008387502
a17	0.29248762	0.27555585	0.021408148	0.17022295	0.027730245	0.0053107897	0.18604232	0.015561026	0.0025317254	0.0031493055
a31	0.25151357	0.58806324	0.011044045	0.049482334	0.0055823713	0.0015610361	0.07994128	0.0053870333	0.0024643862	0.0049606743
a11	0.44666028	0.44218382	0.025652954	0.029954683	0.045068346	0.0023675638	0.0008301326	0.00030794172	0.0054241596	0.0015500904
a18	0.4014878	0.27476144	0.012342487	0.097021095	0.08458507	0.0052101486	0.076339245	0.021294609	0.011668777	0.015289358
a6	0.20741189	0.6582445	0.005289905	0.027382743	0.00063534937	0.0015420964	0.042892892	0.009984397	0.0042605456	0.042355735
a8	0.06257362	0.79892296	0.020342946	0.01353625	0.0018563144	0.0062754783	0.023713868	0.008502053	0.02063768	0.0436388
a31	0.03396467	0.82593054	0.02034875	0.0061726007	0.00076051644	0.012375879	0.0036086154	0.004008653	0.02595485	0.06687509
a24	0.40123135	0.37281868	0.010197995	0.01854142	0.0036767581	0.004823165	0.015343301	0.012478833	0.054390978	0.1064975
a37	0.43622053	0.3823069	0.0049463976	0.053650666	0.0034983545	0.0009437088	0.089379884	0.009878342	0.0042684553	0.014906815
a38	0.6389593	0.27498722	0.0032475386	0.029483715	0.0018745172	0.00069871324	0.036153965	0.0018567396	0.003085297	0.009652966
a31	0.21601765	0.4585553	0.011272457	0.05581167	0.003526078	0.0022848954	0.22294654	0.015736485	0.0047990005	0.009049945
a11	0.71381587	0.21642023	0.011109536	0.017173689	0.014981533	0.0022150206	0.0020070442	0.00044192656	0.015760282	0.006074799
a31	0.43765077	0.37191746	0.006250867	0.04953929	0.0114329085	0.0021297787	0.05847942	0.020525154	0.01311585	0.028958391
a8	0.71323824	0.22683792	0.011205887	0.0027818282	0.015215148	0.0014093545	7.934892e-05	8.008101e-05	0.024176741	0.004975488
a10	0.20379095	0.37049234	0.023687199	0.040499672	0.030780533	0.03408001	0.05779607	0.044375967	0.04639874	0.14809854
a18	0.7400563	0.11514864	0.0025339893	0.017464636	0.0006698254	0.0012465294	0.005343444	0.001962326	0.024798082	0.09077625
a31	0.32464704	0.20880848	0.0030486416	0.06192506	0.0016659638	0.00064853457	0.35894316	0.019165728	0.0026779734	0.01846941
a11	0.75743663	0.17359577	0.010012199	0.010227896	0.017241225	0.001884351	0.0007566215	0.00026346048	0.022149574	0.0064323223
a10	0.5157739	0.2579724	0.0044060783	0.048737668	0.009337846	0.0018514148	0.05817863	0.031079391	0.017352803	0.05530991
a1	0.66178435	0.26666093	0.0028306933	0.015901929	0.0018392041	0.0010273908	0.02343214	0.0019394566	0.006904288	0.017679622
a41	0.0610296	0.83232546	0.030682491	0.01433052	0.002646641	0.01861858	0.014461689	0.004122497	0.010182408	0.011600026
a31	0.19644618	0.4171745	0.005578529	0.017484285	0.00014269128	0.0018944636	0.009814759	0.008405973	0.02762228	0.31543636
a8	0.47669485	0.3193528	0.013062971	0.01088754	0.007059778	0.0035085774	0.0034905586	0.002851969	0.09565823	0.06743271
a31	0.14933075	0.5941124	0.018706173	0.030622954	0.010519515	0.01450944	0.047799785	0.024830898	0.021781461	0.08778668
a37	0.6245304	0.26099747	0.016970322	0.0033164853	0.015345074	0.0024228306	0.00017599776	0.0001882845	0.062469028	0.013584142
a8	0.5495581	0.2161592	0.0037883362	0.04095383	0.0056076874	0.0016045285	0.05692254	0.03198304	0.017678883	0.075743824
a39	0.079312205	0.8327558	0.017919576	0.01172288	0.00027997454	0.011237256	0.002946776	0.0027808216	0.01214982	0.028894993
a31	0.16046488	0.43352383	0.0038401105	0.01566859	0.00013694972	0.0012230251	0.015145818	0.015196504	0.021021254	0.333779
a39	0.4746939	0.3233727	0.014545062	0.008649481	0.007335114	0.0037880524	0.0024744526	0.0020686344	0.103650466	0.059422273
a35	0.42371106	0.20588313	0.0034206081	0.052819595	0.0036399877	0.0010371759	0.17379004	0.04370647	0.011464292	0.080527686
