 	avete	cucinato	le	verdure	</S>
a29	0.35919577	0.0069488767	0.43218338	0.1971719	0.0045000752
a38	0.048278727	0.0093165925	0.9244236	0.01791328	6.775577e-05
a31	0.12227863	0.04883684	0.8260241	0.0027808172	7.962279e-05
a11	0.15842566	0.014853667	0.80457604	0.021806963	0.00033771226
a37	0.6146233	0.27006552	0.109642796	0.0044063893	0.0012619533
a11	0.08338645	0.78338695	0.11281526	0.0117460145	0.008665248
a31	0.07219348	0.61771464	0.28339726	0.018689152	0.008005413
a20	0.008188366	0.0025891755	0.9811918	0.007599867	0.00043075706
a31	0.034908194	0.47686014	0.020344332	0.107621826	0.3602655
a39	0.008848017	0.102274805	0.870478	0.0043647657	0.014034499
a13	0.07635004	0.9039007	0.0027983943	0.0034330012	0.013517879
a18	0.32036787	0.58083194	0.041431002	0.006468054	0.05090107
a39	0.31700414	0.62906665	0.0189115	0.011249502	0.023768302
a31	0.3666488	0.47450435	0.034615822	0.023432514	0.100798495
a46	0.022371933	0.53988445	0.07073036	0.0115026655	0.35551065
</S>	0.30205315	0.6796783	0.002797114	0.0011894798	0.014281962
