 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a31	0.15327737	0.31826803	0.40229288	0.01322878	0.010500541	4.7845674e-09	0.08799969	0.01337884	0.00025504958	0.000164509	0.00063421053
a17	0.15234223	0.020591773	0.4484292	0.043130793	0.11701645	4.397953e-12	0.0033780907	0.2145886	0.00047746484	4.33652e-05	1.995638e-06
a31	0.002370467	0.00011863309	0.0012403479	8.867084e-05	0.006885816	2.3255954e-08	1.5500105e-05	0.98479444	0.004479415	6.5734425e-06	4.4172975e-08
a17	0.00057531265	0.0008733563	0.07672398	0.042491674	0.023857001	2.0034972e-07	0.38664252	0.4653445	0.003312711	0.00016855935	1.0277382e-05
a20	0.0011910826	0.00013135614	0.0014167149	0.000104521496	0.00912339	9.495933e-08	3.966379e-05	0.9708391	0.017137563	1.6175667e-05	2.8791698e-07
a8	2.1293008e-05	9.601044e-06	0.0002686663	0.00022799674	0.026076125	1.4945076e-10	5.7340953e-06	0.9729634	0.0004255163	1.6572726e-06	3.9203908e-08
a20	0.00043652277	0.0027779338	0.014703386	0.2781226	0.3301541	0.00031044148	0.004195151	0.25065756	0.068143874	0.04980024	0.0006982556
a31	0.023324138	0.17767121	0.34853077	0.060916852	0.06584484	2.6026066e-05	0.0057091997	0.030798567	0.14898887	0.13586617	0.0023234119
a46	0.022633364	0.020580275	0.45213532	0.048386857	0.2201088	5.4272037e-10	0.05339554	0.17958817	0.0020525025	0.001080401	3.872167e-05
a31	0.0142065035	0.05959916	0.065646	0.10669911	0.046129514	0.045978893	0.047012314	0.02693392	0.26807633	0.28760806	0.032110237
a35	0.13487367	0.09921803	0.54064035	0.022959547	0.1067765	2.386882e-08	0.020022111	0.044942494	0.026208363	0.0042233923	0.00013553356
a33	0.027983723	0.21015301	0.22111194	0.23816264	0.20590964	0.0006919059	0.013376005	0.00942416	0.057734236	0.014865995	0.0005868149
a8	0.0201609	0.24061856	0.23991297	0.09098478	0.015066754	0.020486193	0.02848667	0.0025786674	0.16245753	0.16242673	0.016820284
a24	0.07192466	0.23555198	0.15771806	0.05844467	0.014043017	0.055307742	0.03139735	0.0013787146	0.24961798	0.10095048	0.023665382
a27	0.083619915	0.6191203	0.22335003	0.031783927	0.010258397	0.0004131826	0.0043731667	0.00022419811	0.022837956	0.003628293	0.00039063516
a31	0.0547254	0.47868145	0.2990588	0.07671003	0.0678466	4.1729836e-05	0.005082467	0.002140169	0.012146699	0.0034159906	0.0001506556
a10	0.05037157	0.11020651	0.45820513	0.041818522	0.22825558	3.6663028e-08	0.017335212	0.057791788	0.029074753	0.0066639595	0.00027693296
a11	0.016351499	0.17904694	0.23411106	0.22897726	0.25491986	0.00051654386	0.009269927	0.0063895797	0.059875634	0.01020164	0.00034004953
a24	0.15688697	0.47608277	0.16921394	0.048632957	0.07808638	4.2455802e-05	0.004276064	0.0011089781	0.060034636	0.005361435	0.000273408
a28	0.023520011	0.26062888	0.2215692	0.12804653	0.23024012	0.00070702867	0.0075863614	0.008793331	0.09030181	0.028130937	0.00047578994
a31	0.04673893	0.6628312	0.17878304	0.033400927	0.027293937	0.00041224965	0.0012821053	0.00030441434	0.040310472	0.008375388	0.0002673743
a46	0.27851444	0.55065346	0.1035654	0.002750644	0.012014544	1.1020185e-06	3.6456655e-05	0.00017204696	0.0442534	0.007669361	0.00036913317
a31	0.070306726	0.1547259	0.08685974	0.029445982	0.012405158	0.22729756	0.018348198	0.0012085657	0.23928599	0.11710895	0.043007277
a26	0.37514395	0.57783955	0.04225166	0.0004606178	0.00011236086	1.3611427e-06	5.9028666e-06	4.3812697e-06	0.0010036209	0.0017572468	0.001419432
a31	0.14301373	0.7246156	0.048799846	0.011202411	0.004232068	0.01792208	0.0010371594	4.5388628e-05	0.03991466	0.0063935085	0.0028235924
a46	0.52785504	0.44711864	0.02237398	0.00023377384	7.173728e-05	1.1587272e-06	2.3985835e-06	3.2244009e-06	0.0005632081	0.0010558359	0.0007209791
a20	0.056221977	0.2703108	0.05058249	0.018735817	0.0057871933	0.34097487	0.012594832	0.00084588456	0.05865609	0.089238845	0.09605111
a35	0.03107069	0.81889725	0.06709781	0.017645527	0.000709556	0.0050265845	0.0035604397	2.2703547e-05	0.0011320893	0.011477713	0.043359607
</S>	0.0805877	0.67383486	0.050531026	0.009122499	0.0017474237	0.07385956	0.0030953584	7.1604336e-05	0.025848458	0.034727585	0.046573974
