 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.0013242444	0.99778265	0.000880051	1.9037083e-06	1.0953605e-08	1.0094308e-07	1.1087433e-05
a33	0.00087467546	0.99911517	1.0080729e-05	3.8680694e-09	4.334968e-12	8.227278e-09	2.3129404e-08
a31	0.01924882	0.03315603	0.09139311	0.65529317	0.0049292385	0.19361381	0.00236576
a41	0.12701456	0.8000011	0.06405846	0.002563334	0.00016080229	0.00598876	0.00021300383
a18	0.041551847	0.1576698	0.04530733	0.7485313	0.0029393581	0.003992966	7.4471286e-06
a11	0.003851458	0.80867803	0.11711223	0.046617292	0.002921512	0.020778205	4.1266965e-05
a17	0.007594806	0.97512555	0.0030244298	0.0028571468	0.0016349811	0.009755319	7.788726e-06
a11	0.049078286	0.53168267	0.044949178	0.05630953	0.034053262	0.27996013	0.0039670747
a31	0.06422709	0.67039746	0.040395297	0.061157003	0.036535393	0.12542869	0.0018591442
a21	0.00043782935	0.9988061	6.472084e-05	1.0783298e-05	1.727721e-05	0.0006269825	3.6213085e-05
a31	0.034575693	0.6032747	0.01656141	0.051968455	0.019250374	0.27169192	0.002677495
a15	0.0012409268	0.99148214	0.00010342505	0.00013894564	0.00034552268	0.006629811	5.9262842e-05
a31	0.09881729	0.115933485	0.053248633	0.16829301	0.11394906	0.44328395	0.0064745913
a11	0.015820947	0.70485157	0.0015029843	0.0026544118	0.0075932443	0.2626146	0.004962183
a31	0.051386807	0.007952913	0.023732392	0.1861146	0.16192201	0.56697285	0.0019184311
a11	0.026892468	0.08724863	0.0020752416	0.0077686505	0.03213963	0.8197306	0.024144813
a46	0.038546942	0.00039657575	0.018037455	0.27259716	0.26839834	0.40008754	0.0019359692
a31	0.048011106	0.0037936394	0.036071103	0.08079147	0.20571247	0.61142945	0.014190695
</S>	0.04456202	0.011892048	0.002367233	0.013499438	0.06753305	0.7963298	0.06381647
