 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
a20	0.76005894	0.21242464	0.011183868	0.0004317448	0.00037519637	0.00042905257	0.013936227	0.0011545657	4.2692556e-09	5.786815e-06
a31	0.27687606	0.64735705	0.03907428	0.0049938075	0.00079079473	0.0012761884	0.028980713	0.0006509399	1.5500056e-07	2.8616002e-08
a37	0.015643943	0.93724656	0.009621827	0.0064834855	0.0015250293	0.005217028	0.021588663	0.002670844	1.3770232e-08	2.5866655e-06
a21	0.014840097	0.9040461	0.014948618	0.06187182	0.00094439613	0.00082034635	0.0025006246	2.7905317e-05	2.96475e-08	4.116397e-09
a31	0.025989797	0.4767814	0.0463649	0.41467297	0.020451495	0.0053264135	0.0103470255	6.5640954e-05	4.0389108e-07	9.881252e-10
a7	0.011992805	0.98413	0.0025426736	0.00081660366	0.00017952333	8.327037e-05	0.00024988726	5.2584446e-06	1.8210282e-11	2.0966832e-10
a29	0.029874964	0.42909458	0.07849954	0.44268364	0.010821104	0.002123627	0.0065510278	0.0003506218	9.983443e-07	9.519623e-10
a31	0.008768009	0.26089916	0.32987157	0.38443244	0.014111461	0.0006403053	0.0012517514	2.4983785e-05	3.4637887e-07	1.2870234e-10
a29	0.01944982	0.56604165	0.41232786	0.0017606678	0.00023708637	2.1816977e-05	0.00015715702	4.0329573e-06	1.8710349e-08	1.4687902e-09
a31	0.0038723114	0.01945435	0.40223393	0.47610742	0.06343455	0.022359535	0.010688297	0.001220306	0.00062910817	1.595662e-07
a41	0.08559097	0.3793805	0.51759684	0.0089195585	0.0025637224	0.0010135209	0.004751652	0.00017823529	4.8292163e-06	1.6027565e-07
a18	0.0028615335	0.0062243924	0.04540172	0.40732834	0.1821968	0.28112805	0.035056006	0.0021817584	0.037585873	3.5596888e-05
a31	0.05943744	0.16266167	0.09122012	0.04142099	0.033071846	0.12672125	0.07220748	0.008312156	0.40204662	0.0029004156
a37	0.4487663	0.12088447	0.3844157	0.01788726	0.00706586	0.0063972212	0.013851908	0.00039346097	0.00032560522	1.2283454e-05
a3	0.009417818	0.028492812	0.37702745	0.38331273	0.049658544	0.10397013	0.04398184	0.0011349769	0.0029731742	3.0484378e-05
a21	0.081396036	0.03307232	0.17641345	0.46306762	0.12154045	0.098233186	0.017344568	0.0007573806	0.008147282	2.7832599e-05
a31	0.06385985	0.12995028	0.12532465	0.10821105	0.08162894	0.16445126	0.05686747	0.006419077	0.2615114	0.0017760578
a37	0.32053685	0.06609822	0.44737974	0.07329803	0.03974868	0.028901042	0.01566393	0.0015093753	0.00671243	0.00015173029
a31	0.006678514	0.0091600325	0.19550087	0.5007479	0.08949818	0.11778999	0.021440296	0.0016678533	0.0570609	0.00045545396
a28	0.14387736	0.036655515	0.41814402	0.2973587	0.06310463	0.016360909	0.0037182572	0.0004594216	0.020228421	9.2715076e-05
a31	0.003391792	0.0035677433	0.2206435	0.61696804	0.0367375	0.052522585	0.013665869	0.0017536862	0.049842663	0.0009066192
a8	0.07813282	0.03735965	0.23867397	0.42715365	0.06282336	0.011005374	0.0013959995	0.0004183244	0.14264444	0.00039249775
a31	0.0035412714	0.0018050153	0.0069511076	0.03169061	0.006280048	0.015671317	0.010204725	0.004354941	0.8511978	0.06830312
</S>	0.03203671	0.018178968	0.029694568	0.12328163	0.023241956	0.0055601704	0.0003967258	0.00033196213	0.7656439	0.0016333929
