 	può	che	sono	ancora	svegli	</S>
a31	9.641825e-06	0.08817614	0.00023789184	0.0014118504	0.90983176	0.00033279276
a7	2.860937e-07	0.104568	0.0026259732	0.10583261	0.77843654	0.008536604
a31	0.00065564713	0.5390669	0.28780726	0.13088964	0.041541316	3.927581e-05
a7	2.0406833e-06	0.017032811	0.023547707	0.95087683	0.008514193	2.6439944e-05
a31	0.0028891917	0.34794384	0.25467435	0.38189054	0.012419098	0.00018300855
a37	2.1585682e-05	0.19191255	0.06903658	0.4014885	0.337281	0.00025976426
a31	0.020511976	0.0570477	0.6742013	0.24312778	0.003211818	0.0018994833
a39	0.0001556488	0.36877787	0.55848294	0.05396108	0.018593922	2.8592738e-05
a31	0.015190672	0.079553664	0.8112704	0.0912059	0.00057453144	0.0022047944
a20	0.00064774894	0.15880468	0.81633717	0.022135379	0.0018556601	0.00021930979
a31	0.05802158	0.3117636	0.59919727	0.009674419	0.0019015599	0.01944157
a46	0.007639473	0.3808017	0.60169446	0.001255861	0.0032764217	0.0053319708
a8	0.16434222	0.5115657	0.24047568	0.0031507933	0.0021474469	0.07831808
a46	0.7109663	0.14874212	0.13326332	0.0020346672	0.0007947434	0.0041989093
a8	0.50045127	0.23143469	0.16944662	0.006666758	0.02265192	0.06934877
a31	0.10930496	0.23845898	0.12730494	0.017540859	0.10257763	0.4048127
a20	0.028875912	0.92353696	0.02359613	0.00014581815	0.017150134	0.006695035
</S>	0.5483737	0.18798657	0.22997436	0.0016211557	0.000927985	0.031116173
