 	voglio	che	Maria	venga	domani	</S>
a31	0.031643752	0.27293777	0.49270886	0.20064288	2.7371052e-06	0.0020639792
a35	0.0031804517	0.0018161875	0.0010083573	0.9939865	1.7287501e-08	8.579864e-06
a31	0.012160002	0.0045033996	0.010618094	0.97242177	0.00029606107	7.4036444e-07
a37	0.0025654354	0.017194306	0.4556207	0.5244595	1.2454628e-05	0.00014759372
a31	0.061292797	0.027343975	0.081307024	0.82896495	0.0010847304	6.5030554e-06
a11	0.00091636984	0.0023583246	0.045029297	0.95168746	9.569354e-08	8.467659e-06
a31	0.06578179	0.016009426	0.010559835	0.9051708	0.002409358	6.871029e-05
a20	0.00049316697	0.0040849023	0.026038943	0.9693583	1.4546579e-05	1.010262e-05
a13	0.164512	0.23308675	0.06454612	0.41567	0.111132465	0.011052741
a20	0.067222714	0.16931753	0.07874403	0.5749977	0.10135326	0.00836466
a31	0.061853994	0.22573185	0.17384702	0.06341972	0.42690673	0.0482406
a18	0.0069654724	0.23834169	0.7455535	0.007979045	0.00089621317	0.0002640551
a31	0.21259202	0.38455325	0.061136797	0.015049775	0.29018334	0.036484785
a36	0.07193544	0.43323424	0.3902346	0.04928309	0.050021987	0.005290628
a31	0.13727082	0.0799032	0.02366809	0.001672391	0.7218373	0.035648245
a20	0.19360673	0.613415	0.032426305	0.0034450046	0.15491074	0.0021961946
a31	0.28511634	0.2543261	0.010322689	0.00017810252	0.44576	0.0042968127
a20	0.21785542	0.55671865	0.0133686215	0.0031065177	0.20653564	0.002415133
a31	0.17638493	0.2786243	0.0068487977	7.629019e-05	0.52721405	0.010851615
</S>	0.26979405	0.46387342	0.008297197	0.0029032843	0.2523461	0.0027859304
