 	non	avete	mangiato	mai	un	rustico	</S>
a23	0.0061864657	0.7386866	0.0035466542	0.010084129	0.21208923	0.028427714	0.000979278
a31	0.004449435	0.02841738	0.00039768807	0.01449878	0.18314831	0.7681882	0.00090025016
a29	0.038178384	0.10895444	0.1810306	0.49046126	0.08321052	0.09795675	0.00020803591
a24	0.0059359134	0.26117602	0.67345804	0.058880504	0.00046564595	8.3604275e-05	3.3851998e-07
a18	0.026806759	0.26747692	0.4526163	0.19883116	0.046911027	0.0072741397	8.376876e-05
a31	0.025020083	0.16592951	0.16495632	0.11888359	0.49254432	0.032565832	0.00010044711
a13	0.002766379	0.59922963	0.08447642	0.07789477	0.220069	0.015546625	1.7168117e-05
a11	0.06883492	0.21784043	0.28356245	0.13320738	0.22740227	0.06634199	0.002810586
a8	0.044331055	0.6935827	0.19634475	0.035493128	0.013622061	0.016503014	0.00012334838
a31	0.13488738	0.2819731	0.055229627	0.04792229	0.032588758	0.41266808	0.034730654
a24	0.004932248	0.89781547	0.07177152	0.015400617	0.0022752832	0.0073598744	0.0004449044
a31	0.27671015	0.4407407	0.16787101	0.053467594	0.019495374	0.03414163	0.007573497
a39	0.011903049	0.96223515	0.019235363	0.0030279744	0.00040614177	0.0026411042	0.000551137
a20	0.43771312	0.37070882	0.12702206	0.015842402	0.004609682	0.024854163	0.019249842
a31	0.109032	0.78049153	0.06859871	0.0047023874	0.00039262982	0.008449316	0.028333342
a20	0.022661377	0.9184971	0.03082341	0.0043097315	0.0006226899	0.014217679	0.0088680005
a31	0.27782482	0.21757555	0.21297516	0.021144314	0.005160022	0.071630456	0.19368972
a46	0.27567098	0.6757046	0.023103656	0.0012505209	0.00027969285	0.016551321	0.007439211
a31	0.0754732	0.14751281	0.10108623	0.027301006	0.03454208	0.19423704	0.41984764
a23	0.34394616	0.6064788	0.017320596	0.00088976603	0.00032767552	0.021624245	0.009412751
a31	0.05296068	0.08666078	0.06078051	0.020890951	0.027040321	0.16985984	0.5818069
a46	0.42167637	0.51284873	0.021284008	0.0012226312	0.0004237754	0.027451823	0.015092647
a8	0.042842146	0.0650031	0.048666388	0.021189135	0.026635109	0.16499642	0.6306677
a31	0.032775298	0.43000486	0.04581661	0.01660858	0.01415328	0.08187792	0.3787635
a38	0.1806811	0.68636966	0.056656256	0.0039238916	0.0011406507	0.016943583	0.05428491
a20	0.5023041	0.20977542	0.1477611	0.004991628	0.0006726216	0.013134963	0.12136022
a31	0.08521351	0.72794646	0.068077855	0.0040260796	0.0005915507	0.019787941	0.09435653
a20	0.43939596	0.4476896	0.032954838	0.0030765394	0.0008813437	0.03322544	0.042776197
a31	0.32867393	0.22553992	0.17172822	0.009207959	0.0015882313	0.031687427	0.2315743
</S>	0.5949616	0.3342279	0.023073718	0.0015185567	0.00052171794	0.031186959	0.014509547
