 	guardando	le	nuvole	capisco	che	piove	</S>
a31	0.028482892	0.19697203	0.29157802	0.4769894	0.0049903365	0.0008156544	0.00017183927
a13	0.4266469	0.09369713	0.009461419	0.45091632	0.019170092	0.00010626472	1.9169433e-06
a24	0.90954185	0.04832867	0.0015416638	0.033404887	0.0071800114	2.6881603e-06	2.0278463e-07
a41	0.088589154	0.005919088	0.00028976137	0.8002137	0.10490465	6.848494e-05	1.5145965e-05
a31	0.0511986	0.009191444	0.0010794963	0.8582452	0.07999723	0.00025850875	2.9473886e-05
a41	0.0001728577	0.01212574	0.0045304075	0.9815492	0.0016160584	5.5263154e-06	2.496105e-07
a46	0.3927403	0.19867961	0.09909184	0.017712899	0.25565425	0.03379809	0.0023229737
a31	0.14320855	0.06678099	0.155785	0.04703758	0.33638105	0.22157922	0.029227598
a20	0.009211975	0.88087666	0.08435377	0.014148035	0.010996451	0.00039832655	1.4821052e-05
a15	0.4712284	0.307854	0.14474198	0.013952801	0.057950914	0.003954984	0.00031691068
a31	0.1868868	0.69517887	0.042537577	0.0021393695	0.06618941	0.0065452466	0.0005227784
a20	0.009084264	0.7201599	0.25152996	0.01013752	0.0071621374	0.0018260921	0.000100214915
a31	0.24550441	0.16567379	0.14219533	0.0008461721	0.35693637	0.076436915	0.01240701
a23	0.15131103	0.84360963	0.0027117399	0.00027078402	0.0007031706	0.0009425947	0.00045091717
a31	0.33922675	0.30961126	0.1992533	0.000844833	0.09123905	0.027196912	0.032627836
a27	0.6989987	0.298676	0.0007648483	0.00036352387	0.00012025973	0.00077710673	0.0002995462
a35	0.73014367	0.23846754	0.016009552	2.472253e-05	0.010476834	0.0018359914	0.003041692
a31	0.21035114	0.71385807	0.014293095	1.75601e-05	0.0030009076	0.01898071	0.039498623
a39	0.44881117	0.53482014	0.003481233	0.00026838254	0.0021725143	0.0076488736	0.002797671
a41	0.53718954	0.26459116	0.018446552	1.9992263e-05	0.039511204	0.046096317	0.09414528
a24	0.16125177	0.7648816	0.007373307	2.2777018e-05	0.0016627329	0.02185121	0.04295642
a41	0.34145775	0.62694424	0.0034553844	1.7391158e-05	0.004602774	0.016496213	0.007026158
a3	0.4429955	0.51693404	0.003968365	1.7079772e-05	0.0040315264	0.023647733	0.008405813
a31	0.6538228	0.319104	0.0028913312	2.2602575e-05	0.0040430347	0.016765779	0.0033504942
a0	0.77023524	0.22285816	0.00047330375	0.00026997525	0.0006306126	0.003849575	0.0016831674
a20	0.43218264	0.41940463	0.022159044	1.4258911e-05	0.027429057	0.035128653	0.06368184
a31	0.19069304	0.73496705	0.021998364	5.333904e-05	0.0007137481	0.011370556	0.040203918
a20	0.45455873	0.4945366	0.0070538963	0.00036024977	0.002043975	0.018816708	0.022629792
a31	0.44112197	0.4016213	0.01365178	8.408135e-06	0.027627401	0.052892346	0.06307677
a37	0.91074234	0.08451437	0.0002604143	0.0004258134	0.0002341583	0.0023947598	0.0014280549
a46	0.61979836	0.3372469	0.0074712588	1.116736e-05	0.009079411	0.008626501	0.017766345
a31	0.06575986	0.91319466	0.013755636	1.9127967e-05	0.00065885304	0.003045377	0.003566529
</S>	0.6096921	0.3631317	0.0021839733	0.0011791707	0.00047970173	0.008477532	0.014855834
