 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.0012784526	0.40693587	0.47066534	0.09404347	1.1741467e-05	0.024122896	0.0029421898
a0	3.3706192e-07	0.34134427	0.29167503	0.34369454	5.480024e-06	0.023176337	0.00010409116
a31	3.6347212e-06	0.86620617	0.075634964	0.057628665	6.7735846e-07	0.00052504096	8.5459305e-07
a13	5.17616e-05	0.095490366	0.39611506	0.5045268	0.00029421868	0.0034907442	3.09689e-05
a31	3.7837002e-05	0.18687686	0.16449054	0.6212739	1.8256238e-05	0.0272469	5.566614e-05
a8	1.2981111e-06	0.025229715	0.040705435	0.92660165	3.7544435e-06	0.0074089533	4.9179485e-05
a31	8.695692e-05	0.0018934254	0.03419395	0.052575678	0.004176192	0.8971998	0.009874013
a13	9.146154e-07	0.024997015	0.02117538	0.81901443	6.88783e-06	0.13301577	0.0017895787
a31	0.0003900624	0.027252678	0.11478794	0.26762438	0.0065749786	0.578142	0.005227991
a17	2.1122727e-05	0.09203216	0.101140745	0.5943596	1.4642383e-05	0.20509593	0.007335799
a31	0.0029600551	0.09382896	0.38590828	0.03235482	0.10428271	0.36542124	0.015243951
a13	0.0001466045	0.502222	0.31138304	0.06427457	8.943542e-05	0.109486595	0.012397705
a31	0.003398715	0.13753359	0.53479034	0.0035889659	0.19616047	0.10258332	0.02194459
a28	0.00070121564	0.7094361	0.24318141	0.004694827	0.00023402562	0.030487772	0.011264678
a10	0.002910427	0.13329464	0.42107862	0.0011540399	0.19905019	0.13415067	0.1083615
a31	0.042880625	0.43381497	0.22081676	0.00031447574	0.29322717	0.0048042024	0.0041417144
a30	0.0014365246	0.82762045	0.119935796	0.0017605802	0.0009333858	0.02508182	0.023231385
a31	0.0086647775	0.06821936	0.17021452	0.00050197996	0.43527037	0.12829672	0.18883228
a20	0.0052997107	0.85372335	0.09807216	0.0014778387	0.0011680505	0.019439707	0.020819236
a28	0.007075237	0.027052239	0.056879014	0.0007403736	0.23714498	0.24790928	0.4231989
a31	0.04874577	0.5633221	0.12660527	0.0010121292	0.093538895	0.045803323	0.12097248
a35	0.0057179425	0.45611247	0.1654409	0.0022987658	0.010498883	0.13596927	0.22396179
a31	0.010438673	0.038749557	0.06589807	0.00080326735	0.35640508	0.20233135	0.325374
a46	0.015864523	0.7753978	0.100934975	0.0024672693	0.0037052936	0.045052465	0.056577623
a31	0.011317324	0.038045246	0.0713215	0.007865068	0.08595221	0.3469155	0.4385831
a10	0.010538436	0.76802164	0.06303241	0.0022309325	0.0019769424	0.043939073	0.11026055
a8	0.009705999	0.027670696	0.04424707	0.00036551696	0.19069694	0.23090407	0.49640974
a31	0.02087056	0.2376012	0.10951959	0.007158709	0.10848728	0.20549673	0.31086594
</S>	0.012690489	0.20712538	0.1425029	0.0011301076	0.071721904	0.23044766	0.33438158
