 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.039401192	0.030112337	0.0038473802	0.0016223909	0.0006681636	0.9232049	0.0003034179	0.00012350369	4.397868e-05	0.00012044111	9.020076e-06	0.00046394876	4.507355e-05	3.4233944e-05
a20	0.9275543	0.009732804	0.004109257	0.0029555995	0.040027335	0.0011530264	0.012644775	0.000379667	2.148214e-06	3.07663e-05	7.985926e-07	0.0013650589	4.3443666e-05	1.0300874e-06
a13	0.6541982	0.28873575	0.0027077503	0.025841648	0.024841826	0.0030710818	7.7791075e-05	1.0115865e-05	3.262828e-06	0.00037026638	7.120398e-05	4.325875e-05	2.7752212e-05	5.0562853e-08
a31	0.14945726	0.11185577	0.005076671	0.5338211	0.18767014	0.001995069	0.00015689034	0.00019732486	1.959059e-05	0.008969718	0.00043060188	0.0003148613	3.3649627e-05	1.3736951e-06
a28	0.3912642	0.027356418	0.053490143	0.35292986	0.11064504	0.034278683	0.0031010073	0.0135115925	0.00090709183	0.006452289	3.5832305e-05	0.0059744813	4.911354e-05	4.256602e-06
a31	0.0078047155	0.0039760433	0.0005453014	0.448311	0.5387116	0.00022660496	7.240209e-05	2.9471616e-05	1.8908145e-06	0.00027816152	1.38480345e-05	2.347626e-05	5.4164143e-06	1.3736028e-08
a21	0.06361546	0.009572738	0.0011517754	0.64683187	0.23996665	0.029561546	0.0010064373	0.001558502	0.00030293016	0.0021406997	0.0001636025	0.0033480953	0.00076778024	1.1941247e-05
a31	0.01198551	0.020946102	0.005754781	0.055868313	0.8490995	0.004634409	0.01981378	0.016785808	0.0005545421	0.0036197468	0.0014495159	0.0062566227	0.003190631	4.0780425e-05
a20	0.10808277	0.036781896	0.002997537	0.23885114	0.49494377	0.010605626	0.0155872125	0.019088576	0.00415753	0.024177961	0.00472998	0.026056178	0.013782679	0.00015716803
a28	0.031792518	0.06923724	0.03190071	0.017739836	0.6529029	0.015542426	0.07438914	0.051177558	0.0030838123	0.005710279	0.008585906	0.016207762	0.0206008	0.0011291067
a27	0.42820987	0.31880206	0.007080937	0.009568429	0.19134307	0.006991557	0.023153078	0.0033883525	0.00026662793	0.0023302122	0.0025572795	0.0028932544	0.0032930167	0.00012230748
a17	0.16458748	0.39798206	0.075874366	0.008386212	0.2715442	0.012369841	0.04799884	0.008949103	0.0008020929	0.0020180214	0.0025935124	0.0026540563	0.003951149	0.00028899175
a4	0.09932734	0.2908155	0.13854544	0.0104974955	0.28745562	0.013567123	0.058779262	0.03622348	0.010737399	0.00943744	0.022675369	0.0066221245	0.01456357	0.0007528974
a13	0.17591481	0.5122679	0.046996888	0.012002074	0.19468981	0.016502017	0.017093252	0.004607097	0.001803383	0.003033103	0.007696904	0.0016358704	0.00532448	0.00043247687
a31	0.07034594	0.19491853	0.13319474	0.0086544575	0.15857182	0.032312185	0.09473319	0.0997005	0.03628996	0.026047906	0.07010522	0.018819744	0.050766084	0.0055397027
a18	0.737688	0.14705111	0.0050778748	0.0030564668	0.06635201	0.0021915853	0.014857582	0.003598068	0.0009332598	0.0023634385	0.006980627	0.0007483529	0.008014876	0.0010867069
a36	0.06986075	0.381061	0.22846211	0.0026351998	0.064578295	0.06686762	0.047659602	0.027687674	0.0030421563	0.003994654	0.009956343	0.020109767	0.055183098	0.018901803
a46	0.016534328	0.14407934	0.091584675	0.0026638124	0.0036375846	0.5625905	0.003257813	0.005403024	0.0013703026	0.0012336177	0.0016121484	0.004674898	0.06830613	0.09305186
a31	0.026544265	0.12831508	0.07193032	0.0017662332	0.007640891	0.51210827	0.010816729	0.007924354	0.000473561	0.00090599206	0.0011333863	0.014690372	0.10985062	0.105899975
a20	0.35163808	0.16765326	0.10310872	0.0007860523	0.012283691	0.010466183	0.07902005	0.099682055	0.0441865	0.02173265	0.03050711	0.009124582	0.036727935	0.033083238
a8	0.17886758	0.27243328	0.084188595	0.0035445606	0.07855049	0.024910487	0.12876895	0.06006617	0.015152758	0.014279871	0.048943594	0.016556116	0.05418781	0.019549754
a31	0.039223634	0.10515493	0.062381994	0.0069491165	0.011064487	0.4700759	0.010321505	0.0069999234	0.0018549595	0.0011859044	0.0035179518	0.0054008327	0.15909816	0.11677061
a24	0.32240224	0.15132847	0.06911148	0.0009811505	0.019418646	0.01718908	0.09992522	0.12620029	0.035316225	0.024669388	0.035325866	0.0123996595	0.045246754	0.04048547
a46	0.26895276	0.34700638	0.07378966	0.0014480491	0.052195366	0.012925475	0.113842875	0.043791857	0.007814318	0.010362671	0.02915603	0.0063568274	0.023615768	0.008741995
</S>	0.07073722	0.21091163	0.13232478	0.009467577	0.011313492	0.36723807	0.009893387	0.008302334	0.002930401	0.0019865646	0.004265933	0.0036583946	0.098708175	0.068261966
