 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.00021287812	0.17249471	0.00592467	1.3807743e-06	0.00037784575	2.3346577e-06	9.548523e-05	0.0032233535	0.00026214938	0.8111621	0.0062430226
a28	4.6047408e-05	0.05309275	0.90429604	2.058087e-09	0.0008902001	5.2687654e-10	0.039658315	0.0005258298	0.0011945732	4.1151325e-05	0.0002551702
a37	0.0001090502	0.00013028581	0.99169934	1.9495867e-06	0.004687794	5.9792796e-06	0.0033331001	3.9814218e-08	8.470706e-07	3.0917832e-05	7.159097e-07
a31	5.9694274e-05	6.4229775e-05	0.9454078	4.792251e-06	0.051501837	3.6391055e-05	0.0029009623	2.8156705e-07	5.849621e-07	4.699686e-06	1.8731564e-05
a17	1.800022e-05	0.011612805	0.96319544	4.0966157e-08	0.021250349	1.0527068e-07	0.0030042904	8.7718334e-05	1.8102428e-05	0.0003733843	0.000439707
a31	0.00045407357	0.0012445573	0.8304495	5.036642e-05	0.10370291	5.040669e-05	0.06384202	3.577812e-06	6.0187427e-05	5.3347035e-06	0.00013701018
a28	9.411059e-05	0.30252534	0.6282471	8.087907e-06	0.029502604	4.961032e-06	0.036648594	0.00019224083	0.0004586394	0.00021813976	0.002100231
a17	0.0035890467	0.008191491	0.3668172	0.0016181561	0.037704382	0.0010365783	0.5721315	5.543001e-06	0.008861219	1.5239713e-07	4.4756525e-05
a20	0.0056584654	0.047856975	0.27647865	0.0024559267	0.015982632	0.003645758	0.6108402	9.142396e-05	0.03653314	6.806e-06	0.00045005511
a31	0.002060987	0.07314593	0.3526244	0.00077674276	0.006336979	0.0024865905	0.5228554	4.4053908e-05	0.038839623	7.3557535e-06	0.0008218992
a37	0.00036549833	0.20187533	0.17628124	9.5542455e-05	0.013113393	0.00022404297	0.5991075	4.3937565e-05	0.0076884455	4.7513313e-05	0.001157551
a31	0.010169882	0.039717752	0.36332506	0.0028367082	0.009037158	0.0028757397	0.47258863	0.000646013	0.09820575	1.1973492e-05	0.0005853945
a18	0.0008726303	0.66983664	0.16605313	0.00013270507	0.007714266	0.00036610515	0.15135102	4.7144622e-05	0.0033745691	2.2482916e-05	0.00022932563
a8	0.016514849	0.03665005	0.16578287	0.001965058	0.0027786798	0.0014821929	0.42704278	0.003731081	0.3420372	0.00017473804	0.001840536
a31	0.014906625	0.0746519	0.041987658	0.013481677	0.00600167	0.027415624	0.057927895	0.0017750277	0.75758684	5.6134475e-05	0.0042089596
a24	0.0030203362	0.88890886	0.06948293	0.0003066975	0.0008668048	0.00019788541	0.026811164	0.00028683766	0.009779676	8.187918e-05	0.00025691104
a37	0.03458183	0.050543882	0.3630194	0.0109685995	0.010042372	0.0108919	0.43833706	0.00056725024	0.08054544	1.1908913e-05	0.0004903726
a31	0.060339756	0.57700527	0.1174064	0.03753696	0.004258099	0.11526032	0.052577626	0.00025760455	0.035245463	7.171593e-06	0.000105356354
a30	0.0069986456	0.7253252	0.19974332	0.0014060205	0.0051738	0.010160576	0.046802253	3.4012555e-05	0.0042769564	2.5811837e-06	7.671005e-05
a24	0.086609855	0.06653377	0.39113995	0.04349895	0.0046751886	0.04502436	0.26186746	0.0012476023	0.09815866	2.8196835e-05	0.0012160576
a46	0.15765823	0.2279502	0.038748957	0.13956857	0.0016500709	0.41394338	0.011326352	3.8039878e-05	0.009093083	4.191682e-06	1.8968123e-05
a31	0.04669575	0.2391999	0.048956063	0.0478343	0.0152863115	0.09688469	0.054485716	0.0016773635	0.44434294	6.0990264e-05	0.0045760004
a8	0.05855187	0.8014732	0.03975185	0.012948432	0.0031288743	0.030109596	0.01235403	0.0012822823	0.037873466	0.00033673775	0.0021896162
a31	0.061727546	0.04811739	0.039149735	0.103816845	0.0044656317	0.037834674	0.016614817	0.019571055	0.5755774	0.009012994	0.08411191
a3	0.090759195	0.7663484	0.04942358	0.027377345	0.0021904414	0.027762497	0.0036032272	0.0008805244	0.026527867	0.0005139213	0.0046130433
a39	0.18620692	0.035364803	0.026915306	0.076548815	0.0008869003	0.010383739	0.057283673	0.029920036	0.5698965	0.0019067698	0.004686479
a31	0.10263396	0.37880787	0.02031075	0.14504308	0.0019412929	0.202864	0.005491349	0.0025738243	0.13863797	0.00019585414	0.0015001227
a28	0.035195608	0.77321374	0.06889589	0.009299666	0.0047900877	0.039021626	0.03141163	0.0008970141	0.035724204	6.937053e-05	0.0014812002
a31	0.16478649	0.027733577	0.048463248	0.20478003	0.0023489464	0.11596141	0.08320225	0.007036617	0.34232765	0.00022747896	0.0031323256
a17	0.06264398	0.7574394	0.12196783	0.007877317	0.004288942	0.02016635	0.0076324865	0.00048888475	0.01583918	8.6748136e-05	0.0015689824
</S>	0.057659876	0.010885161	0.01956852	0.14563586	0.001228088	0.028791128	0.03282022	0.023820048	0.663576	0.0009235161	0.01509153
