 	dopo	Giovanni	é	tornato	a	casa	</S>
a31	0.006511525	0.27328318	0.5304071	0.18287961	0.0029078394	0.0035008686	0.0005097976
a20	0.24975964	0.6496003	0.014048809	0.014306903	0.00047287467	0.07166935	0.00014217112
a17	0.6375877	0.3554034	0.0005883583	0.0004895772	4.366503e-05	0.0058853766	1.8917023e-06
a31	0.10083938	0.011791347	0.00027309675	0.014254916	0.00546544	0.8670109	0.00036497
a39	0.006623715	0.08506555	0.058247097	0.7559501	0.027701166	0.06624558	0.00016679575
a31	0.0506403	0.13107507	0.010172357	0.013608364	0.21627855	0.5731031	0.0051222485
a20	0.0058411416	0.8227799	0.09309877	0.05768866	0.0026124846	0.0179236	5.5552842e-05
a31	0.08580493	0.36832356	0.04299841	0.00628922	0.014751365	0.46958315	0.012249328
a13	0.00556923	0.83784837	0.12794316	0.0072851996	0.00031490688	0.020903662	0.00013541988
a24	0.20778899	0.58072865	0.040622666	0.0032237666	0.0038738842	0.15793957	0.0058225305
a46	0.3337715	0.63020176	0.020277895	0.00041655079	0.0007497113	0.014135989	0.00044665282
a31	0.053179093	0.43691063	0.42821032	0.024622932	0.0017991824	0.046865378	0.008412502
a20	0.024474666	0.9496415	0.016617233	0.00035905698	5.003323e-05	0.008147758	0.000709725
a31	0.4819495	0.4092421	0.03889855	0.0023803504	0.0006929497	0.05613996	0.010696607
a18	0.033932954	0.9484064	0.015727252	0.00027516135	2.6602858e-05	0.0014106175	0.00022106062
a20	0.46556696	0.48021373	0.0111068	0.00087699044	0.0004428461	0.03268789	0.009104776
a31	0.070690155	0.8251135	0.07722265	0.002780972	0.00093216565	0.008018489	0.015242028
a11	0.023358151	0.9391586	0.023781199	0.00060397555	0.00019326968	0.011237545	0.0016673096
a31	0.45301533	0.38963518	0.0095489705	0.0010413968	0.0062761116	0.087266356	0.053216692
a28	0.20041372	0.77715856	0.015341721	0.0008421354	0.00020283631	0.0049802097	0.0010608956
a41	0.3390122	0.44494104	0.0079074	0.0013982496	0.0035956043	0.12382113	0.07932424
a8	0.15297699	0.72421205	0.06297468	0.0032480569	0.0035657925	0.02082869	0.032193724
a33	0.043423947	0.72199523	0.1946534	0.01161463	0.0010647922	0.010056044	0.017191939
</S>	0.01836115	0.7191952	0.21250518	0.02115564	0.00054869166	0.004790306	0.023443839
