 	il	ladro	poteva	entrare	da	qui	</S>
a39	0.002622149	0.8960295	0.06952093	0.00011570218	5.718417e-05	0.031264137	0.00039059878
a46	0.0010698512	0.9748541	0.012688172	0.0012053946	2.391337e-07	0.010179343	2.8919276e-06
a31	0.0018985859	0.5681493	0.22914423	0.049619142	2.7274114e-05	0.15010303	0.0010584167
a35	0.021087904	0.5155637	0.4022991	0.036011975	0.00024051087	0.024542768	0.00025403727
a31	0.027011463	0.42083576	0.5225765	0.018467247	1.3648345e-06	0.011065947	4.1600142e-05
a20	0.00079374656	0.09811609	0.8822688	0.00031251085	1.5843827e-05	0.018477257	1.5782854e-05
a31	0.048551954	0.32808656	0.3740744	0.23532435	2.8678103e-05	0.013639213	0.00029481988
a39	0.0016903819	0.18390954	0.77259034	0.0004885352	5.333242e-06	0.041250553	6.535063e-05
a3	0.066595525	0.35721612	0.22173142	0.35111946	0.00015374114	0.0029261145	0.00025766916
a31	0.08666337	0.36381018	0.36930564	0.17722635	3.8366747e-05	0.00276375	0.00019224938
a7	0.0040585557	0.26058146	0.7055218	0.007383862	1.3107243e-05	0.021958455	0.00048266846
a10	0.07215511	0.37371603	0.16240947	0.39000565	0.00035476786	0.0008918081	0.0004672457
a31	0.1813887	0.3786022	0.09622069	0.34305876	0.00040795672	0.00015922806	0.00016236019
a11	0.0209139	0.51749444	0.3770383	0.074071944	3.87747e-05	0.009525683	0.0009169016
a18	0.05243517	0.58441657	0.016613545	0.3447922	0.00057432783	0.00029237662	0.00087579706
a28	0.057737485	0.80705696	0.024443857	0.08666247	0.017755058	0.0015676817	0.004776504
a31	0.017675111	0.9489627	0.005114226	0.02215942	0.0011059046	0.00212019	0.0028624532
a11	0.039917972	0.8630756	0.014270623	0.06511463	0.00064425846	0.009730481	0.0072463737
a13	0.17705657	0.5668319	0.0038474123	0.23674046	0.0087951515	0.00074523955	0.0059833555
a31	0.21910135	0.6561831	0.006979799	0.075927086	0.03316867	0.0017821229	0.0068578455
a20	0.0928462	0.84904826	0.007109017	0.035996523	0.00035744833	0.010166356	0.0044761524
a31	0.155142	0.5827152	0.009254853	0.14040524	0.03151953	0.0073839766	0.07357921
a8	0.2473941	0.71576715	0.0027561588	0.0048045395	0.00021184779	0.023989704	0.0050764373
</S>	0.10754333	0.65800756	0.02625776	0.036471445	0.022209274	0.03472447	0.11478616
