 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.20581448	0.04448188	2.06294e-06	0.004455902	0.009731935	0.015398019	0.06247769	0.002086771	0.6538581	0.0016931136
a28	0.043296475	0.037127413	1.4278544e-09	0.00036841223	0.004348509	0.0002404847	0.91459125	9.1097545e-06	1.8085855e-05	1.9199449e-07
a24	0.0063039223	0.041167397	4.6137103e-08	0.00042074386	0.0022701533	9.69343e-05	0.948488	1.2590529e-06	0.0012511197	4.849889e-07
a28	0.03888583	0.1666074	9.216919e-08	0.0046700058	0.014234173	0.0007075489	0.77462035	9.1370634e-07	0.00027240746	1.3040794e-06
a31	0.07909429	0.38631192	9.139258e-08	0.052579492	0.05048058	0.003198545	0.42830172	1.1076505e-06	3.2015538e-05	2.9632045e-07
a20	0.5496236	0.07775218	4.2899773e-09	0.027022297	0.029789478	0.01169101	0.30390155	1.9858453e-05	0.00019946837	5.679098e-07
a31	0.026978998	0.12938525	1.2761637e-05	0.14643992	0.19370255	0.056592967	0.44607025	0.0008095121	5.2923847e-06	2.4846318e-06
a13	0.24090934	0.048104525	1.7708988e-08	0.016653411	0.04767363	0.008408879	0.6364539	0.0004397661	0.0013432539	1.3345174e-05
a31	0.033809755	0.13845506	0.00011803503	0.078908056	0.2722227	0.08076907	0.39110994	0.0045963726	2.6225027e-06	8.361611e-06
a41	0.20306979	0.0485795	4.0025512e-08	0.014214987	0.076495565	0.0090390835	0.6470069	0.0005401211	0.001020168	3.3781693e-05
a33	0.026325848	0.15400103	0.00031028484	0.08517047	0.2898664	0.09947821	0.33819136	0.0066351597	2.8090049e-06	1.8505694e-05
a8	0.28972983	0.1972652	0.01574438	0.078541234	0.08465881	0.0869979	0.088512644	0.15138635	0.0025786767	0.0045850025
a24	0.46852052	0.1263871	0.02235604	0.029176537	0.027908918	0.0137746055	0.017918624	0.04738258	0.1836442	0.06293088
a37	0.6977517	0.2264011	0.0037196244	0.024954189	0.025293218	0.006747605	0.0033940398	0.0071836477	0.0019923744	0.0025624565
a5	0.70302534	0.21117769	0.0015942762	0.033846837	0.027363453	0.013769034	0.0052857623	0.0038294152	2.0541373e-05	8.754724e-05
a31	0.62165326	0.24718206	0.0022525738	0.05121418	0.041353248	0.024077278	0.008808702	0.0034432858	1.4793231e-06	1.4007293e-05
a20	0.7478668	0.1785616	2.0718044e-06	0.01518199	0.030608324	0.002328616	0.025039753	0.00029988535	6.910808e-05	4.1802596e-05
a31	0.06592264	0.33336672	0.044804215	0.08018838	0.16196296	0.082201056	0.1152775	0.109056085	0.00187736	0.005343059
a8	0.57023984	0.3941682	0.0001368503	0.019127743	0.005815334	0.0005490625	0.002302569	0.00081413565	0.004867394	0.0019789638
a31	0.056398224	0.34432966	0.16855915	0.054547843	0.07561421	0.034536246	0.02799176	0.1269202	0.02101398	0.09008876
a20	0.48789698	0.43089443	0.00063353585	0.02425109	0.0065417616	0.00082677085	0.0032346183	0.0028607214	0.029510604	0.01334948
a24	0.036161993	0.42816985	0.2113171	0.040646583	0.05751215	0.02806252	0.008274787	0.122296736	0.0026944627	0.0648638
a31	0.19796509	0.2980919	0.45117727	0.017931912	0.005055881	0.0026507739	0.00025598131	0.019795706	0.0012765634	0.005798996
a37	0.44033778	0.52022576	0.00070686586	0.018568525	0.006329426	0.0005416344	0.0029507666	0.0018655503	0.005387852	0.0030858384
</S>	0.04627177	0.42652735	0.18579239	0.045308687	0.051352937	0.03212022	0.0052371775	0.14393197	0.0014518256	0.062005606
