 	avete	cucinato	le	verdure	</S>
a20	0.35919577	0.0069488767	0.43218338	0.1971719	0.0045000752
a31	0.028184006	0.019902283	0.6621928	0.2855296	0.0041913004
a37	0.135924	0.16403845	0.6545148	0.045141883	0.00038083884
a10	0.6768903	0.03561941	0.28696278	0.00052595895	1.5749595e-06
a20	0.89339906	0.0427444	0.06199674	0.0016593608	0.00020048216
a28	0.977644	0.0068297656	0.014434359	0.0008219098	0.00026998352
a20	0.31798732	0.55251986	0.12852989	0.00031011688	0.00065285247
a33	0.28132677	0.71068203	0.007972613	6.889332e-06	1.1702629e-05
a8	0.022802578	0.9667523	0.005793246	0.0006448399	0.0040071527
</S>	0.39421406	0.58315533	0.01877833	0.002015525	0.001836741
