 	da	da	un	famoso	poeta	</S>
a31	0.10311007	0.4245969	0.46014166	0.006220511	0.00023975746	0.005691226
a37	7.049919e-05	0.00047887085	0.9815757	0.017682573	5.4594264e-05	0.00013768206
a31	0.000472501	0.000773193	0.9883007	0.00785762	0.0025940584	1.9516222e-06
a28	0.028643887	0.014905128	0.8548352	0.08552861	0.014225333	0.0018618488
a31	0.0005622825	0.00032184226	0.9814559	0.015456394	0.0021983169	5.2493356e-06
a20	5.5751207e-05	0.00026671556	0.9973489	0.0023041149	4.4495664e-06	2.008916e-05
a13	1.7855102e-05	0.00011330408	0.09437743	0.89081615	0.014548353	0.00012695798
a39	0.00015405427	0.00043745618	0.20292357	0.43417302	0.36138535	0.0009265988
a31	0.004770108	0.004877917	0.028276842	0.1284582	0.828098	0.0055188974
a35	0.0103139905	0.015819276	0.4944724	0.12562346	0.33348295	0.02028778
a31	0.0031631375	0.0019254877	0.009356126	0.35422316	0.6271709	0.004161168
a17	0.0039618253	0.004964382	0.19661734	0.1200066	0.6474374	0.02701243
a31	0.0014125671	0.0011124893	0.0049922587	0.2372774	0.7537777	0.0014276581
</S>	0.0042482475	0.0036972843	0.0566534	0.035694174	0.8790837	0.020623233
