 	sicuramente	stanno	ancora	svegli	</S>
a17	6.182415e-05	0.0010262707	0.015220129	0.9825744	0.0011174687
a24	0.00024772444	0.0010196697	0.060687706	0.93737036	0.0006744465
a28	0.57267356	0.0012414841	0.0021855724	0.42376798	0.00013138552
a37	0.92197317	0.00092794537	0.0007206261	0.07530849	0.0010697329
a18	0.9542701	0.0031602138	0.0022358636	0.03290067	0.0074331034
a39	0.8087656	0.042420033	0.09888963	0.030608295	0.019316526
a31	0.20321661	0.15678912	0.61223733	0.0028781383	0.02487881
a39	0.000105449064	0.04124653	0.93570983	0.021343146	0.001594975
a31	0.19842634	0.2716355	0.47240272	0.0010882097	0.056447204
a46	0.001094682	0.11478619	0.8552784	0.025713835	0.0031268958
a31	0.03623088	0.16753975	0.68133825	0.008400472	0.10649066
a18	0.26390702	0.6129718	0.05989545	0.043653965	0.019571828
a31	0.30306453	0.5625526	0.103098474	0.0065552765	0.024729224
a39	0.5396861	0.40124586	0.014178709	0.034379993	0.010509373
a31	0.48154372	0.5015584	0.010505398	0.0018084105	0.0045840205
a41	0.4868226	0.44907415	0.011554958	0.041048657	0.011499575
a39	0.5769205	0.41553837	0.0032350488	0.0011419071	0.0031641738
a28	0.50920856	0.45884845	0.0070677185	0.011439099	0.013436191
a20	0.32963935	0.65947837	0.009038378	8.554051e-05	0.0017584418
a31	0.08816753	0.89638364	0.009611685	0.00017295801	0.0056641866
a39	0.54168785	0.39530677	0.009752436	0.022553716	0.030699315
a35	0.59675926	0.38313788	0.0034673447	0.00060889346	0.016026637
a31	0.08493616	0.8522477	0.012591783	0.005520925	0.044703405
a11	0.10474791	0.63828576	0.052239582	0.15424185	0.05048494
a18	0.6193692	0.37227532	0.0018563574	0.0010820429	0.0054170997
a24	0.18963122	0.78961885	0.009310285	0.0007043489	0.010735211
a31	0.076426536	0.9138737	0.007188981	0.00016898989	0.0023418108
a18	0.18615495	0.7328432	0.021874547	0.030045968	0.029081287
a31	0.61840755	0.35662487	0.004198373	0.00032427922	0.020444972
a18	0.30395305	0.5704495	0.018163523	0.07678109	0.030652903
a15	0.6881241	0.29781684	0.0014558191	0.00028717797	0.012316007
a8	0.26270616	0.5335215	0.03257389	0.123940684	0.04725776
a39	0.29843783	0.5643257	0.088271976	0.001332637	0.0476319
a31	0.058030497	0.9206911	0.0018857305	0.0034710993	0.015921576
</S>	0.08045608	0.04602797	0.021735584	0.82370013	0.028080234
