 	voglio	che	Maria	che	venga	domani	</S>
a8	0.09356432	0.6098731	0.078194536	0.060796935	0.15366408	6.172453e-06	0.0039008337
a31	0.007017611	0.007943437	0.0023925123	0.03980541	0.9409234	6.197247e-05	0.001855596
a8	0.010162356	0.005132266	0.09380484	0.018657178	0.8721212	6.8248687e-07	0.00012147377
a31	0.0015867883	0.0035019717	0.0169283	0.10409336	0.8704135	0.0026651367	0.00081101625
a24	0.002026966	0.01069387	0.22073244	0.44412735	0.3221739	1.9282243e-06	0.00024355392
a31	0.0110991765	0.003894736	0.050707333	0.004853734	0.92940295	4.1709885e-05	4.1147356e-07
a46	0.0002787835	0.0012086764	0.0053971466	0.008926234	0.9841865	2.0055083e-08	2.7199872e-06
a31	8.898992e-05	0.00020501975	0.0007878392	0.024692664	0.97369486	0.0004841476	4.6581135e-05
a29	7.5799355e-05	0.00012281304	0.00086001714	0.00022107824	0.9987174	1.7920185e-06	1.0132148e-06
a20	0.079276286	0.038505055	0.109777234	0.011239987	0.73282987	0.028347757	2.3821014e-05
a0	0.0046098083	0.015010804	0.03285121	0.051603176	0.87253916	0.023012647	0.00037322854
a31	0.025700655	0.11605911	0.20093562	0.060939886	0.37512806	0.21619347	0.0050432035
a23	0.021539211	0.15961413	0.663385	0.03555755	0.11221317	0.0068851775	0.000805859
a31	0.09175137	0.074309096	0.043664165	0.072579145	0.052006423	0.5922609	0.07342896
a18	0.124502555	0.43856853	0.37992293	0.012486429	0.017831802	0.025081398	0.001606436
a37	0.18038608	0.48271886	0.16684079	0.031966154	0.040030975	0.09390524	0.0041519
a31	0.09985579	0.4759542	0.114807695	0.015741933	0.0009012809	0.2847988	0.007940277
a20	0.08691763	0.504719	0.21105313	0.0073379157	0.008604641	0.17646761	0.0049000145
a31	0.09959498	0.1263232	0.05335068	0.0137907835	0.00083129574	0.6911941	0.0149149345
</S>	0.24921331	0.5258484	0.025001492	0.00012603479	0.00013047455	0.19771199	0.0019682713
