 	io	voglio	che	Maria	venga	qui	</S>
a31	0.19066003	0.025840597	0.0041850433	0.0007898973	0.10206382	0.67492086	0.0015397853
a39	0.9235161	0.03176313	0.0067193722	0.0017202314	0.028418789	0.007851661	1.0845691e-05
a31	0.11735476	0.5124737	0.33181068	0.020738836	0.012635179	0.004984953	1.980783e-06
a37	0.12256644	0.4406929	0.32932138	0.09257599	0.0072037387	0.0075932685	4.6248035e-05
a31	0.023416886	0.34976825	0.53133243	0.09298967	0.0012654435	0.0012206399	6.6315242e-06
a11	0.78826934	0.11401223	0.075110376	0.011250204	0.005521158	0.0058322614	4.4189123e-06
a20	0.19702053	0.43160033	0.20793912	0.16021119	0.0029058685	0.00031227295	1.07196365e-05
a4	0.02906768	0.01922195	0.009445832	0.022875223	0.91819364	0.0011877373	7.957659e-06
a24	0.77309823	0.05132171	0.10604748	0.040335286	0.026031401	0.003164554	1.363961e-06
a31	0.057658285	0.24810596	0.31918365	0.36872515	0.0060844296	0.00022606288	1.6548318e-05
a11	0.7852577	0.025861165	0.06484941	0.034683302	0.057701506	0.031287983	0.0003589979
a24	0.023593623	0.26789856	0.30392802	0.4021494	0.002316018	8.923656e-05	2.5072866e-05
a31	0.06670604	0.40261775	0.20933786	0.31898192	0.0019080547	0.00037698683	7.1522576e-05
a46	0.35424826	0.24992135	0.1934159	0.14779808	0.036119528	0.014507419	0.003989447
a8	0.013902655	0.4191314	0.30506435	0.16950226	0.0017127848	0.023669872	0.06701673
</S>	0.14415751	0.20202926	0.15392366	0.013350274	0.0034395312	0.058174618	0.42492518
