 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a14	2.467533e-06	0.0041523436	0.0040340386	5.2796237e-05	2.2905802e-05	8.3592e-07	6.3566297e-10	0.78900737	0.026342269	0.17598733	0.0003976607
a6	1.3514684e-09	9.8280325e-05	0.0042608604	7.965282e-06	0.000134296	1.5160555e-06	1.14135416e-10	0.8709132	0.12329932	0.0012845044	7.513215e-08
a37	2.5559618e-07	8.830747e-05	0.0037218546	0.00024606282	0.0069094812	3.5346522e-05	1.6049746e-07	0.7191298	0.0101491	0.25959572	0.00012393422
a24	2.1597207e-06	0.0010350903	0.05923858	0.0093810735	0.718217	0.0022989924	1.3995632e-06	0.13304739	0.050945025	0.025252046	0.0005812949
a28	1.8275752e-05	0.0001828305	0.0027574033	0.025992518	0.9081582	0.004555303	1.6477545e-05	0.0500061	0.0011576741	0.0065527246	0.0006025411
a31	0.00017467163	0.00020254421	0.0071326946	0.0145050865	0.97224516	0.004797249	7.0606904e-05	0.00043880165	0.00038502502	2.339317e-05	2.4701869e-05
a46	3.261991e-08	0.0005551999	0.015495976	0.00045323346	0.00092986476	4.3245036e-06	8.64701e-09	0.64269435	0.33333975	0.0064713485	5.5890032e-05
a8	0.009815447	0.0010947103	0.042044774	0.05365324	0.67664605	0.12608324	0.08862592	0.0003895218	0.0015835571	5.65402e-05	7.0568067e-06
a31	0.004932597	0.010361944	0.08636857	0.008083955	0.009913539	0.031878628	0.06723599	0.047275458	0.7176421	0.014797075	0.0015101363
a10	1.1213116e-05	0.1450011	0.46297163	0.0018652817	0.0077138506	0.00010865415	2.5944123e-06	0.08661928	0.22618757	0.06868964	0.0008292158
a37	0.0011013625	0.015797397	0.25422952	0.076789096	0.60923773	0.037788764	0.002476418	6.193991e-05	0.0025065735	7.6049505e-06	3.5756718e-06
a10	0.0059056645	0.059163306	0.44818783	0.049061622	0.35146606	0.052995205	0.020052124	0.00022692364	0.012849209	5.3890097e-05	3.821125e-05
a17	0.001673059	0.063651875	0.43020913	0.03625764	0.42941263	0.03178101	0.0044005816	4.2422653e-05	0.0025578218	4.057999e-06	9.766752e-06
a20	0.011916539	0.06487492	0.58856225	0.032754533	0.1476348	0.06520829	0.047856342	0.00028814888	0.04073216	7.6216544e-05	9.573957e-05
a31	0.011656977	0.06713171	0.27938226	0.016946739	0.02536729	0.061283633	0.09540295	0.0010271729	0.4372604	0.0012981315	0.0032426699
a20	0.00020517713	0.3183208	0.47391304	0.0030349037	0.005991116	0.00092877744	0.00016035404	0.026348334	0.05741321	0.11063634	0.0030479545
a31	0.08455572	0.038420174	0.13678864	0.034297388	0.13684368	0.22253317	0.3317333	2.295258e-05	0.014459824	1.6574668e-05	0.0003286094
a13	0.0006926307	0.9126406	0.04730631	0.0019383257	0.013723601	0.0036389818	0.00047602472	0.0028456808	0.01417175	0.001751016	0.00081502175
a10	0.17442425	0.08662948	0.07268859	0.009033778	0.09473658	0.123026356	0.4349004	1.2967423e-05	0.002647093	2.5272278e-05	0.0018752235
a31	0.10072391	0.6363689	0.007725517	0.00076896715	0.0074034263	0.02522532	0.22128336	0.00015682293	0.00027510605	2.5488285e-05	4.322958e-05
a17	0.002304518	0.94509697	0.022844056	0.00075768493	0.012427484	0.0090437615	0.002559856	0.0006199264	0.0038136365	0.0001713296	0.00036066794
</S>	0.15034506	0.04358605	0.00696333	0.0013393923	0.017226798	0.028236082	0.7498257	5.0480403e-06	0.000283127	9.27328e-06	0.0021801493
