 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.009508041	4.029589e-08	1.5614733e-05	0.00035006608	0.011466731	4.1774838e-05	0.00013482047	0.9776694	0.0008134135
a28	0.87341166	3.385006e-11	2.4907662e-05	0.00047037486	0.017887212	4.8114136e-05	0.006170176	0.09941592	0.0025716643
a37	0.99728394	2.2807248e-08	6.001471e-06	2.1035332e-07	4.548661e-05	1.5140335e-05	3.7318267e-05	0.0026114453	5.23345e-07
a20	0.99095345	2.3671615e-07	1.5920609e-06	1.4428848e-06	0.0012422211	4.696824e-05	0.00058937195	0.0071215504	4.3135722e-05
a37	0.7800254	0.00013709978	0.000714509	0.0001270784	0.06679283	0.008982499	0.10916693	0.033415172	0.00063855835
a24	0.8163598	7.956833e-05	0.0011494991	5.922616e-05	0.0422814	0.011963318	0.1274712	0.00062988885	6.13193e-06
a21	0.45473474	0.0070840055	0.021035083	0.001388973	0.06451391	0.110758595	0.34044042	3.7903843e-05	6.407844e-06
a28	0.38928875	0.0068842694	0.021004504	0.006987195	0.12613167	0.04017936	0.40898708	0.0004823636	5.468625e-05
a24	0.28505293	0.0029792564	0.0068586874	0.0010258902	0.07954681	0.1891364	0.4353033	8.740202e-05	9.31078e-06
a31	0.25437632	0.10776289	0.098449476	0.011222581	0.057433173	0.18030219	0.29037973	2.0107935e-05	5.3510154e-05
a20	0.43665594	4.429375e-05	0.010779535	0.0011143192	0.09949217	0.11257937	0.23603578	0.08235025	0.020948393
a24	0.32847315	0.36036983	0.16911212	0.017368872	0.01063809	0.0067608305	0.102978855	0.002266993	0.0020312679
a20	0.245505	0.40074402	0.31217036	0.0004393631	0.0015841972	0.011835615	0.027466401	1.9859826e-05	0.0002352708
a33	0.12739705	0.35239878	0.49828333	0.0015274895	0.0014291054	0.006465091	0.01202472	3.847168e-05	0.0004360215
a20	0.08531122	0.44078174	0.4201236	0.01746468	0.0060554794	0.010249544	0.01947935	5.9173373e-05	0.00047519943
a31	0.08115867	0.025810491	0.86768425	0.0013292049	0.004522411	0.0013336109	0.0035420218	0.00039047276	0.014228764
a3	0.106031686	0.009116179	0.33871475	0.0013945278	0.0035004707	0.006058974	0.031611726	0.2722288	0.23134285
a20	0.08422512	0.7998559	0.09710979	0.001905142	0.00096925686	0.0030211168	0.012170169	3.6643472e-05	0.00070679886
</S>	0.12093407	0.47125623	0.37660718	0.001212729	0.0013715004	0.015568613	0.0122341355	4.5683904e-05	0.0007698848
