 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	7.4977817e-07	0.98475325	0.002597803	3.6983077e-09	2.4930355e-08	3.9600847e-05	0.01255319	4.1788633e-05	1.3616998e-05
a31	3.0240011e-05	0.1619479	0.6227256	1.8444343e-06	0.00011067899	0.15924303	0.055505734	0.00031827675	0.000116634845
a46	5.344067e-06	0.22348784	0.62848616	1.7571058e-06	1.8549863e-05	0.08252558	0.05443563	0.011020769	1.8414461e-05
a8	0.0005135251	0.12682097	0.8139558	4.901766e-05	7.328658e-05	0.009800817	0.04606523	3.317552e-05	0.0026881117
a20	0.0003194753	0.4289735	0.56208783	2.9558018e-06	3.4076096e-05	0.0038827523	0.0044616875	3.990877e-05	0.0001977916
a31	3.6295773e-05	0.46317738	0.5360803	2.660162e-07	4.9059634e-07	0.00027172925	0.00043005132	3.1294803e-06	3.7437744e-07
a20	3.991946e-10	0.9937226	0.0061005536	5.3988033e-11	2.653369e-09	1.27983e-05	0.0001601967	3.632595e-06	1.0225212e-07
a13	0.0019247006	0.08292415	0.9126678	1.404132e-05	8.841724e-06	0.0016985942	0.00072060316	3.9903563e-05	1.4501892e-06
a14	0.0044916957	0.6159545	0.3490101	5.2845346e-05	0.00015418339	0.02301644	0.0038149257	0.0034826812	2.2589531e-05
a0	7.203259e-05	0.84763354	0.14906257	2.7107058e-07	8.763636e-07	0.00215074	0.00092167646	0.00015818006	1.0920577e-07
a31	0.0059819305	0.7358697	0.2327738	0.0008175671	0.00082185725	0.017322352	0.0025459293	0.003829929	3.6817717e-05
a37	3.4686474e-07	0.99220806	0.0050122216	2.418908e-10	2.9078169e-09	0.00018432576	0.0020146712	0.000579542	7.7677527e-07
a35	0.008576223	0.53591204	0.41177154	0.002304566	0.00096256426	0.032374866	0.003052664	0.004986001	5.9590795e-05
a17	0.00817644	0.8229531	0.09264684	0.0020433178	0.0012199357	0.04101926	0.016081415	0.014595951	0.0012636478
a31	0.008834527	0.8172246	0.053161044	0.0013787996	0.002705605	0.09131304	0.00907607	0.01552939	0.00077696505
a15	1.7948089e-06	0.98688203	0.0065250443	6.1491695e-10	1.1089484e-08	0.00024804342	0.0031390558	0.0032001317	3.9688175e-06
a31	0.009119644	0.74417603	0.19819766	0.0030292082	0.0016081951	0.03198682	0.0046921563	0.0070014345	0.00018885278
a46	1.7634782e-06	0.98753744	0.009015246	1.1496997e-09	6.898672e-09	0.0004901325	0.0018488833	0.0011056887	9.262688e-07
a35	0.11129017	0.16016068	0.06599993	0.05989303	0.030354092	0.302675	0.081415996	0.13801683	0.05019427
a20	0.0008322687	0.9679937	0.01689409	0.0001496612	0.0006460104	0.010376166	0.0009563243	0.0013147873	0.0008369225
a31	0.037773978	0.73174584	0.03194839	0.009365006	0.0056146034	0.13983701	0.012444206	0.024389073	0.0068818983
a17	7.628217e-06	0.9761521	0.0122554535	1.3705265e-09	3.7599083e-08	0.00094666996	0.0037162448	0.006909509	1.2405339e-05
a20	0.049556904	0.6046007	0.1348726	0.018326893	0.008055851	0.11642111	0.025198266	0.041281372	0.0016863475
a8	0.004607826	0.90237	0.049792413	0.00056266255	0.0010040168	0.033033993	0.0030166772	0.0051668854	0.00044562237
a23	0.012463087	0.7239926	0.031693622	0.004770117	0.008310952	0.12779826	0.033702802	0.040548	0.01672062
a46	0.014669949	0.85968626	0.020527663	0.0068522803	0.007473964	0.054361153	0.0058711027	0.010207639	0.020349858
a8	0.01597675	0.85071033	0.019362567	0.007162076	0.00709283	0.058572993	0.007009554	0.012554603	0.021558417
a31	0.012116296	0.8691136	0.017302465	0.0053039305	0.005760369	0.052427866	0.007090205	0.012102841	0.01878237
a17	9.637284e-05	0.94429016	0.026216295	1.3803875e-08	5.999805e-07	0.00406198	0.0049492004	0.02020433	0.0001810831
a31	0.010761429	0.88649213	0.046181176	0.0034700846	0.0022446394	0.029524343	0.009037843	0.011769597	0.00051879504
