 	il	muro	vuole	uno	specchio	</S>
a46	0.47252795	0.5156501	0.0011425298	5.1163374e-07	0.008732641	0.0019462545
a31	0.139926	0.075424045	0.00035606176	3.1960055e-05	0.70509917	0.07916277
a24	0.44143102	0.5498292	0.0050566457	3.3953907e-05	0.0036165747	3.2667045e-05
a37	0.105074055	0.8932481	0.0014626511	8.9165844e-08	0.00021493439	1.756102e-07
a18	0.62911457	0.36474133	0.0014512847	1.1580906e-07	0.0043724817	0.00032018006
a20	0.1882448	0.77775156	0.004855656	9.954562e-06	0.0212119	0.0079260925
a41	0.20144516	0.78124905	0.0017868461	2.7532476e-06	0.015158993	0.0003570282
a31	0.16992684	0.8099502	0.0040430417	1.18466405e-05	0.015892172	0.0001758141
a11	0.25704956	0.72880316	0.01188869	8.797794e-07	0.0019500183	0.0003077196
a31	0.19188447	0.3611169	0.08894335	0.07070484	0.25088963	0.036460824
</S>	0.14617856	0.78674513	0.01024633	7.2376264e-05	0.05465272	0.0021048407
