 	non	ho	cosa	è	da	mangiare	</S>
a31	0.053764366	0.012810932	0.09905612	8.857774e-05	0.008451446	0.80930257	0.01652598
a8	0.040901713	0.00058502395	0.009061137	5.6167148e-05	0.00012991652	0.94908935	0.00017668241
a31	0.047872066	0.21962772	0.437008	0.1593611	0.0056937532	0.12142197	0.009015424
a37	0.097111195	0.022381514	0.7736844	0.021448992	0.006544905	0.07836689	0.00046203582
a20	0.6332002	0.0057138596	0.34926376	0.006249518	2.5555687e-06	0.0055557285	1.4344393e-05
a31	0.22386765	0.041599628	0.41696942	0.23789892	9.886503e-05	0.077119134	0.0024464605
a17	0.08119192	0.0006014716	0.042736515	0.0014860735	0.00041780496	0.8728128	0.0007534229
a20	0.07307138	0.48797247	0.19068225	0.2055493	0.0020285973	0.036666915	0.0040291646
a31	0.044311535	0.32794935	0.2630473	0.18336758	0.0023785634	0.17364965	0.0052959747
a39	0.09631348	0.012042082	0.28512928	0.21907339	2.1026704e-05	0.38354263	0.003878095
a35	0.04060302	0.79357326	0.024297783	0.11045239	0.004247951	0.02316686	0.0036588293
a39	0.03686863	0.613879	0.2600905	0.058456555	0.0037526707	0.016308762	0.010643829
a46	0.02894881	0.7730212	0.15787712	0.029871468	0.00033787527	0.007421392	0.0025220485
a35	0.10785673	0.35048446	0.24254155	0.18991917	0.047350917	0.02376722	0.038079966
a31	0.053166796	0.37460598	0.2867754	0.029575871	0.035533108	0.07052688	0.14981593
</S>	0.061476976	0.4434131	0.063357025	0.3003178	0.02181538	0.036130533	0.07348913
