 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	0.041722056	0.955836	9.11451e-09	1.1579117e-09	4.3273193e-10	1.2491226e-08	0.002441993
a31	0.07493145	0.48686403	1.3813105e-05	1.1865834e-05	4.2272455e-05	0.0034980155	0.43463862
a20	0.02025536	0.97782636	7.78513e-05	8.936081e-08	1.8087086e-07	7.052528e-07	0.0018394621
a31	0.0010167295	0.99895155	2.3377202e-08	1.200299e-09	9.80437e-10	1.28431425e-08	3.1629734e-05
a20	0.005423246	0.99451834	9.755689e-09	4.45487e-11	6.71575e-11	5.807302e-10	5.8445366e-05
a38	0.0030757017	0.9958306	2.79666e-06	9.330699e-07	4.0540235e-07	6.343955e-06	0.001083307
a31	0.021251649	0.4676277	0.0020064425	0.0029598968	0.004993583	0.08760306	0.41355765
a29	0.00088599074	0.9990847	3.7663055e-09	2.600789e-10	3.5640288e-10	3.1736411e-09	2.9244737e-05
a20	0.018382356	0.97512156	0.0003592823	0.00018627768	9.071007e-05	0.0023543914	0.0035053925
a31	0.11189107	0.3270397	0.06629312	0.03814428	0.047524046	0.19981238	0.20929536
a20	0.011357314	0.98721874	1.0741966e-07	1.8806077e-08	2.8081107e-08	8.107105e-07	0.001422903
a46	0.15549338	0.68567485	0.04346744	0.013929247	0.012524051	0.07196018	0.016950825
a31	0.026093705	0.1444146	0.050328612	0.07220468	0.11881205	0.32797843	0.2601679
a20	0.02413713	0.9741184	5.878756e-07	2.3039792e-07	4.1238226e-07	1.2580464e-05	0.0017305986
a31	0.1464363	0.63311857	0.029625198	0.020198304	0.02440005	0.12578405	0.020437589
a39	0.022976737	0.9730822	9.571346e-07	5.8075744e-07	9.929474e-07	4.2647083e-05	0.0038958045
a0	0.1265107	0.29952967	0.04771854	0.055758636	0.07631002	0.3638877	0.03028477
a20	0.057112675	0.8304387	0.00469553	0.004767457	0.008570864	0.081320986	0.013093833
a23	0.01910799	0.8485031	0.003925757	0.006760142	0.012757002	0.08935887	0.019587286
a31	0.03631487	0.28769466	0.047063958	0.086945616	0.14424348	0.37405294	0.02368445
a20	0.22143197	0.6426661	3.333319e-05	3.6850306e-05	0.00015391239	0.010798116	0.12487973
a31	0.01949844	0.0053794654	0.05846752	0.12632272	0.18598473	0.5998052	0.0045419484
a46	0.2565698	0.623631	5.348369e-05	4.9005823e-05	0.00019106598	0.011817724	0.10768795
</S>	0.012963134	0.017387131	0.081604004	0.14639649	0.21658269	0.51980317	0.005263431
