 	possono	essere	ancora	svegli	</S>
a31	0.1310157	3.365712e-07	0.0052991305	0.8625398	0.0011450626
a20	0.99754155	5.2538612e-11	0.0012099139	0.0012454097	3.1136935e-06
a23	0.99933594	4.145198e-08	0.00031024616	0.0003538717	3.7208945e-08
a31	0.0081735635	0.00012501985	0.015689887	0.9685657	0.0074457806
a20	0.9996214	2.526009e-11	0.00031398272	6.354041e-05	1.1066867e-06
a11	0.6751231	0.011808314	0.21062693	0.102039784	0.00040190193
a20	0.8711623	0.00019246279	0.118670665	0.009912721	6.190923e-05
a31	0.07492921	0.05456827	0.78990775	0.07612626	0.004468615
a37	0.81445736	1.0094429e-06	0.17559569	0.00963215	0.0003138031
a31	0.2701264	0.10248081	0.62218547	0.003898094	0.0013092584
a11	0.6529763	1.3516909e-05	0.33584782	0.008545493	0.0026167843
a46	0.34985647	0.24491853	0.40386045	0.00040827956	0.00095629634
a31	0.096297435	0.15730637	0.7214166	0.011084646	0.013895002
a46	0.93636286	0.00036264784	0.017214753	0.0025560325	0.04350368
a31	0.049442954	0.6247215	0.23338172	0.073840424	0.018613389
a20	0.8516753	0.0034572314	0.024222804	0.013426962	0.10721785
a28	0.004304579	0.9677613	0.020075373	0.0031433862	0.0047155246
</S>	0.006411203	0.9633815	0.0042447485	0.014674103	0.011288486
