 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a46	0.78573275	1.9408799e-07	0.08359289	0.0007176047	0.0027416188	0.003910437	0.069738545	0.0007190793	6.053282e-10	0.031302024	0.020247594	0.00026549402	0.00021841441	0.0008132655
a31	0.037354052	6.117473e-08	0.6855832	0.05329559	0.048234545	0.019107686	0.12995516	2.3637509e-05	1.3237625e-10	0.0006349508	0.016932694	0.005911776	0.0026647046	0.00030183673
a27	0.18324108	7.774033e-08	0.007841574	0.003387773	0.005399415	0.009979668	0.038812526	0.0001211758	3.504646e-08	0.010000843	0.69420505	0.041788124	0.0050915214	0.00013106877
a17	0.28339455	1.8809982e-06	0.0004075372	9.310667e-05	0.0001034892	0.00017236665	0.0010959608	6.7114416e-07	8.355268e-08	0.00047925444	0.6970362	0.017163474	5.019232e-05	1.232816e-06
a31	0.004200325	6.986165e-07	4.3636497e-05	1.921824e-05	2.7252128e-05	6.0404025e-05	9.648956e-05	1.0836849e-07	9.509526e-10	1.7672284e-05	0.99375474	0.0017770289	2.2556499e-06	2.9102787e-07
a24	0.0016285682	2.4585846e-08	6.091405e-05	3.5918525e-05	6.9765745e-05	0.0001978015	0.0009786913	0.00045818137	3.146614e-10	0.033672195	0.96273154	0.00015896905	4.6969094e-06	2.7811923e-06
a29	0.007731253	1.0811365e-06	0.0002306473	0.00021764687	0.00020908072	0.00048757537	0.00024326803	6.805624e-07	2.8021439e-09	1.3047322e-05	0.98450166	0.0063551203	8.509062e-06	3.7271403e-07
a38	0.005794309	1.537187e-08	0.0007108705	0.005246997	0.0053342776	0.0018358121	0.0005861177	5.7326275e-07	4.296728e-10	2.70302e-05	0.972329	0.008087988	4.6806555e-05	2.2000768e-07
a31	0.027152462	1.0670327e-06	0.00733355	0.095999084	0.074214	0.016379526	0.021321908	5.2596206e-05	1.5077007e-06	0.002342845	0.0878917	0.6328295	0.034283195	0.00019708282
a37	0.07558717	4.86556e-09	0.00407859	0.007594302	0.06409421	0.0639487	0.06558308	2.8512817e-05	1.31519045e-08	0.005140363	0.5978376	0.10825406	0.007649683	0.00020371315
a28	0.017304618	4.0806307e-07	0.0009671255	0.017751638	0.007891066	0.007775698	0.0016820264	2.159124e-05	2.6647592e-07	0.00043559243	0.046341896	0.89489377	0.004907133	2.7216298e-05
a39	0.045721557	1.716849e-07	0.0023230563	0.018870426	0.013345299	0.024460737	0.005827306	2.2037693e-05	1.6669368e-07	0.000791541	0.063277945	0.81960917	0.0057025533	4.8005153e-05
a18	0.08400161	1.71965e-05	0.01462827	0.067471616	0.046277888	0.037400108	0.080159485	0.0002830925	8.1641316e-05	0.006230929	0.01871869	0.5800351	0.06344374	0.0012506099
a46	0.18336844	0.000168994	0.12586485	0.08455401	0.051548246	0.028002078	0.13961598	0.00079156505	0.00078784465	0.0033841163	0.0020251768	0.297921	0.077117845	0.0048499345
a31	0.10854842	0.0033989665	0.069873616	0.05577172	0.0376693	0.03689525	0.08184766	0.0047777845	0.018524855	0.010219805	0.002017583	0.3371956	0.20874912	0.024510333
a13	0.42422768	1.48625405e-08	0.061984804	0.014644043	0.084720306	0.09980753	0.26471677	7.859717e-05	5.2176834e-08	0.0045153867	0.0051451186	0.027612178	0.01188448	0.0006631045
a39	0.19281356	2.6411251e-05	0.039966773	0.16086222	0.10637907	0.06028931	0.14463048	0.00013376564	1.5218604e-05	0.0020129418	0.008332651	0.25305572	0.030681463	0.0008003841
a31	0.17288707	0.0005110584	0.17136039	0.091345765	0.06427307	0.036914095	0.17741731	0.0020010148	0.0027916403	0.006637896	0.00088150305	0.1905341	0.07390026	0.008544874
a13	0.18665493	1.1779036e-08	0.033988707	0.021066997	0.13164523	0.1712244	0.30400655	9.215693e-05	2.0166053e-07	0.0055853734	0.01340903	0.0967706	0.033616908	0.0019389142
