 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	0.00025093017	2.3205112e-05	0.12405522	0.45706415	0.025508529	7.7460314e-08	7.147578e-06	3.8473867e-05	0.39149868	0.001553614
a41	4.749904e-09	1.0960699e-11	0.15873455	0.7944769	0.046766017	1.9076006e-11	1.2806368e-07	2.42038e-07	1.9443145e-05	2.6333416e-06
a31	2.7587264e-06	5.8301625e-06	0.90165573	0.094350524	0.0039598593	9.389697e-08	1.3487319e-07	1.9335703e-06	2.2359425e-05	8.818983e-07
a20	1.33606845e-05	3.4249405e-07	0.41889045	0.38539648	0.19088769	9.855831e-07	0.0003399709	0.00028440953	0.004073819	0.00011261801
a31	1.9047884e-05	8.5817024e-05	0.81835973	0.15493408	0.02643004	1.5086744e-06	4.1701983e-06	9.965303e-05	3.478496e-05	3.120189e-05
a37	2.3477902e-07	1.5909041e-08	0.20150474	0.7255406	0.07180251	2.5830496e-09	5.292692e-06	1.0343009e-05	0.0011155541	2.0693013e-05
a16	1.7053277e-05	5.7314137e-05	0.35003588	0.40323344	0.24634208	2.8423034e-07	1.2241885e-05	0.00027726238	3.1978784e-06	2.1247e-05
a35	3.7159043e-06	6.878562e-06	0.0018106247	0.9514109	0.04632373	2.0472442e-06	2.3583589e-05	0.0004089008	8.5438705e-06	1.0845564e-06
a24	6.1687206e-05	4.9673392e-05	0.05783166	0.90370363	0.03435395	1.6695358e-05	0.00016057261	0.003815699	3.8320118e-06	2.5956201e-06
a31	0.0003853824	0.00019575392	0.31577867	0.6399366	0.041745387	2.5262414e-05	0.000238517	0.0016803523	2.6455612e-06	1.1406355e-05
a39	2.6433753e-07	1.0215528e-08	0.02669453	0.9572545	0.014636155	1.8315852e-09	4.6988407e-07	1.0138657e-05	0.0012474281	0.00015650589
a31	0.0056828414	0.0074153077	0.14885235	0.56925994	0.17773797	0.0070399377	0.018624477	0.065215886	1.5729713e-05	0.00015552099
a20	1.3420594e-06	7.282444e-08	0.057331737	0.9130258	0.027791247	9.579693e-09	1.373634e-06	2.84854e-05	0.0015980073	0.00022191381
a31	0.0148091465	0.019495508	0.16425088	0.35756612	0.22379345	0.02040693	0.042311158	0.1564369	0.00010798343	0.0008219387
a3	4.915072e-06	3.7984083e-07	0.12044991	0.82560056	0.05248247	4.7062404e-08	4.039891e-06	8.034777e-05	0.0011071598	0.0002701732
a20	0.0022958545	0.0029839538	0.18060815	0.41618496	0.3645687	0.0014340036	0.0050739963	0.026631288	1.9823125e-05	0.00019940357
a31	0.0046187043	0.0051090713	0.25457993	0.3883383	0.23095496	0.0050076544	0.01553296	0.09493411	0.0002252339	0.0006990919
a37	0.00023645941	4.2568197e-05	0.30027044	0.5956413	0.10029664	5.637302e-06	0.00017688858	0.0024897614	0.00019066538	0.0006496396
a31	0.0021714428	0.0030793278	0.16044293	0.3956058	0.40283993	0.0018777914	0.0063792043	0.027466867	1.1507023e-05	0.00012529166
a20	6.840475e-05	1.6175598e-05	0.5386373	0.36516973	0.0943355	2.4249252e-06	6.868191e-05	0.0013678914	1.9405164e-05	0.00031456913
a28	0.0209316	0.037099425	0.30906886	0.17052197	0.2326932	0.048980333	0.04226628	0.1359919	0.00073253247	0.0017139129
a31	0.014730934	0.016596342	0.7680752	0.04603573	0.1175646	0.004191289	0.0062153544	0.025627632	2.4873167e-05	0.0009378776
a20	0.0008175705	0.00027604678	0.49236646	0.38068444	0.10199149	5.4538363e-05	0.0010598134	0.020666502	4.560481e-05	0.0020374795
a31	0.042830285	0.10921983	0.26795277	0.022523858	0.07906873	0.20143496	0.05712106	0.21636327	0.00027847177	0.0032067604
a33	0.0018889459	0.000459074	0.7408098	0.19146232	0.036594085	9.195272e-05	0.0015016464	0.020313883	0.00032935003	0.0065489556
</S>	0.044648644	0.2843484	0.06397662	0.006073793	0.023229152	0.37518716	0.018578123	0.13795732	0.010337301	0.03566345
