 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	0.002957763	0.34533605	0.0023339887	0.00013789351	0.016263293	0.09213536	0.000102848055	0.5406311	2.1359352e-05	2.8405993e-05	5.189756e-05
a23	0.00021192362	0.003909489	0.0015552223	1.128966e-05	0.99313736	0.0010413072	1.1981908e-06	0.00013219501	5.2659697e-08	1.9694912e-08	3.763022e-09
a31	0.0023546033	0.0021659283	0.017385421	0.010075893	0.5298636	0.08429253	9.6769996e-05	0.29006255	0.015979351	0.047009744	0.00071360834
a37	0.0009082423	0.0008187452	0.005447729	0.0078108083	0.9637788	0.003975407	0.0057325712	0.0010085063	0.008370397	0.0021206874	2.8148042e-05
a39	0.0034419452	0.0014747096	0.020855263	0.0022368315	0.8819598	0.005348471	3.7554918e-07	0.08245461	0.0020328122	0.00019452407	6.7111114e-07
a17	0.00027905314	0.00053003134	0.0077742715	0.0024489579	0.96739966	0.004213454	4.6206303e-08	0.016961819	0.00032107305	7.152796e-05	1.2171441e-07
a11	2.766105e-05	0.0006471881	0.002261275	0.00030553862	0.9928266	0.0023656173	2.6139222e-09	0.001542477	1.3807257e-05	9.864073e-06	6.9032855e-09
a31	0.00017996422	0.0013341373	0.003517227	0.00044695887	0.992494	0.001844445	1.1280758e-08	0.00013090017	2.9842788e-05	2.2481749e-05	2.21904e-08
a20	4.1021525e-05	0.01726013	0.0011564101	0.00013764722	0.9465897	0.030677417	5.7577284e-07	0.004129523	5.6332647e-06	1.8499702e-06	6.192692e-08
a31	0.0059429873	0.013650731	0.045582622	0.020214377	0.8727116	0.016575467	0.0011655178	0.0001953852	0.010501453	0.013276485	0.00018324394
a24	0.001783891	0.09580831	0.009352355	0.0020203304	0.8321514	0.056397434	1.9644755e-05	0.0022877965	0.00015886135	1.8978331e-05	9.630329e-07
a31	0.038190085	0.1140435	0.18010974	0.047575623	0.5692073	0.03543005	0.0031432675	6.657354e-05	0.0067887753	0.005252925	0.00019209976
a8	0.0044989036	0.18389584	0.016473358	0.0026352282	0.7255931	0.06384708	2.2590237e-05	0.0028740598	0.00014517653	1.3951062e-05	7.5009365e-07
a31	0.055544026	0.07501895	0.069577724	0.072119825	0.09311663	0.1568582	0.1277496	0.0052164607	0.14815126	0.17651722	0.020130053
a24	0.07322877	0.4815838	0.12602751	0.0120783225	0.28186485	0.024332736	3.164852e-05	0.00043158804	0.00038645262	3.252244e-05	1.7112569e-06
a6	0.07194351	0.32507437	0.19865246	0.02950814	0.346316	0.022215458	0.0026710767	6.20964e-05	0.0027845472	0.00068984774	8.244288e-05
a31	0.016757883	0.19857064	0.08824983	0.031926215	0.47979712	0.063234694	0.016114112	0.00080898503	0.058160078	0.04452544	0.0018549366
a20	0.042847045	0.33836195	0.17335476	0.029513612	0.3736131	0.038739398	7.896583e-05	0.0005417378	0.002376149	0.000546736	2.6591499e-05
a31	0.025972063	0.10515277	0.12057205	0.047695234	0.64997816	0.021647587	0.009606197	0.0004301154	0.014336408	0.0042563095	0.00035303176
a23	0.06872775	0.3023819	0.20625828	0.03198762	0.3483604	0.03969848	6.1521074e-05	0.00062477944	0.0015818396	0.00030259593	1.4806783e-05
a28	0.093616076	0.16332722	0.14957754	0.13610023	0.14883655	0.047551375	0.09031143	0.0059601353	0.12692161	0.028427351	0.009370532
a31	0.036095295	0.62653124	0.16885656	0.051338404	0.087262936	0.018216057	0.001708424	0.00013616926	0.007927865	0.0013874072	0.0005396333
a0	0.009956043	0.33647454	0.06896777	0.018375201	0.45520556	0.10520943	0.00027291526	0.001182085	0.002781053	0.0014964403	7.883238e-05
a28	0.03433621	0.057286907	0.21207324	0.13135114	0.4519707	0.009567111	0.009826963	6.422579e-05	0.07962177	0.013124735	0.00077710696
a35	0.08934087	0.23847327	0.40019298	0.13383621	0.10864882	0.0073510776	0.0012910885	2.3480963e-05	0.018318443	0.0022727102	0.00025109306
a8	0.04417185	0.254463	0.12757245	0.113278575	0.14515927	0.0124822585	0.022934813	2.5545694e-05	0.24142045	0.036308967	0.0021828273
a20	0.028998569	0.40357494	0.077276334	0.05303064	0.15906353	0.12398883	0.032285422	0.0062906593	0.068832256	0.025895424	0.020763384
a31	0.08133518	0.36658487	0.12809697	0.13260011	0.021309365	0.08294194	0.059115734	0.00080428465	0.08091344	0.021630695	0.024667388
a37	0.08686699	0.5141611	0.14886762	0.09488358	0.12087789	0.01847206	0.0012892452	0.0015811227	0.0045555946	0.0059973863	0.0024473895
a31	0.21429217	0.13259208	0.24607496	0.2316413	0.032721885	0.017662264	0.05452447	4.7744197e-05	0.05897877	0.009399136	0.002065243
a37	0.28481203	0.16806443	0.30627006	0.08131816	0.14200154	0.010916498	0.00013584112	0.0034545055	0.0009822812	0.0013151128	0.0007296158
a19	0.28525794	0.108226836	0.30394673	0.1947739	0.023211323	0.015888615	0.029483866	7.8398116e-05	0.029869417	0.0063700364	0.0028930074
a35	0.4671426	0.060206007	0.1400866	0.28453434	0.005384845	0.0012663399	0.005246779	8.1053164e-05	0.019780647	0.012009574	0.004261209
a20	0.15679993	0.09134982	0.1579716	0.23527004	0.0054091043	0.0020534825	0.017956669	3.9677016e-06	0.28450546	0.04354612	0.005133778
a31	0.12614271	0.18030944	0.23801191	0.20043716	0.019467007	0.039965894	0.04617904	0.00013728233	0.09571513	0.02750141	0.026132992
a39	0.22161388	0.25485513	0.12743166	0.25147295	0.080608904	0.02683544	0.0034310955	0.0039039543	0.011560311	0.01184196	0.0064447834
a31	0.20561153	0.061434366	0.17695126	0.25411612	0.002999135	0.007208273	0.03261423	4.7012018e-05	0.17477703	0.056342732	0.02789827
a28	0.4359015	0.1415169	0.1653273	0.113725215	0.116944395	0.01100669	0.00026155473	0.009306917	0.00064176443	0.0027331556	0.0026346624
a20	0.3941326	0.039460197	0.24783969	0.21455427	0.002876175	0.012270114	0.023854474	0.00012003782	0.027139548	0.021061942	0.016690908
a8	0.29478323	0.15863688	0.12529807	0.26963502	0.0039042525	0.01865686	0.024621418	0.0013700431	0.021983765	0.040995505	0.040114947
a13	0.049201064	0.56087047	0.11725558	0.046516113	0.045042243	0.12071442	0.008616999	0.015008326	0.0053962125	0.005849294	0.025529308
a44	0.28648347	0.059598662	0.14554262	0.23294117	0.0024552366	0.061387114	0.03838434	0.0055004605	0.011270519	0.031218147	0.1252182
</S>	0.1350096	0.28218874	0.21216057	0.1257866	0.009033407	0.15140358	0.019903284	0.0030892845	0.0070891646	0.01177108	0.042564616
