 	le	melanzane	vogliono	girate	</S>
a20	0.0035288713	0.003042656	0.10255518	0.86307424	0.027799027
a31	3.4934903e-06	3.8589474e-06	0.10550063	0.89448595	6.027064e-06
a39	8.3386156e-05	0.00026222196	0.03410006	0.96551305	4.1320258e-05
a41	5.7831376e-06	1.9580125e-06	0.07653404	0.9234544	3.8693524e-06
a18	1.1142581e-05	2.035372e-06	0.07068806	0.92924964	4.9126673e-05
a28	0.0011492491	0.0008317502	0.17898323	0.81825805	0.00077776285
a13	0.021027273	0.05620521	0.3881494	0.5226486	0.011969538
a14	0.033078194	0.15014178	0.5018909	0.17890184	0.13598734
a39	0.020738944	0.13231769	0.36356804	0.1554781	0.32789722
a31	0.1098987	0.37203407	0.20830692	0.050207984	0.25955236
a6	0.0025383157	0.027559161	0.79283047	0.08712203	0.08994993
a20	0.27242726	0.59384316	0.053771883	0.0035298564	0.07642777
a31	0.31167614	0.5776796	0.021959824	0.001432535	0.08725195
a46	0.07680934	0.31485632	0.36806458	0.030607793	0.20966195
a18	0.28207293	0.6790446	0.0001393491	5.8256555e-05	0.038684946
a24	0.15910026	0.7615631	0.00019871761	5.057563e-05	0.07908733
a31	0.26966882	0.6892571	0.00060062966	8.186886e-05	0.040391665
a17	0.50295204	0.31205115	0.106785834	0.023628075	0.054582898
a11	0.1716364	0.7878221	5.2859898e-05	3.74105e-05	0.04045119
a20	0.5861873	0.38701493	0.004614435	0.001836962	0.020346295
a24	0.27928007	0.70929873	0.0009775647	7.799436e-05	0.010365687
a31	0.535368	0.4628888	0.0003535168	0.00015336378	0.0012362647
a37	0.52168846	0.32971087	0.079032004	0.019650817	0.049917817
a31	0.16729127	0.7813201	0.00017393359	4.7268575e-05	0.05116757
a20	0.6205618	0.21175352	0.08546131	0.030945653	0.0512778
a31	0.15630618	0.7931292	3.1182197e-05	2.9997862e-05	0.050503395
</S>	0.61929387	0.19331148	0.0904301	0.033877965	0.06308664
