 	le	canzone	si	scrivono	alla	notte	</S>
a20	0.8850448	0.09028511	0.021756496	0.00011427962	0.0011105231	0.0004962885	0.0011924643
a31	0.53411317	0.0019349093	0.07226175	2.6542357e-05	0.0065123616	0.38364053	0.0015107214
a0	0.8675481	0.0010550449	0.017244412	0.00029147547	0.10380092	0.009860794	0.00019928586
a20	0.0013000903	3.3558524e-06	0.9978054	0.00013006042	4.8804857e-05	0.0007118813	4.8252593e-07
a31	0.0066018524	0.00014053896	0.9630846	0.0013087916	0.0008714549	0.027908513	8.4214356e-05
a13	0.9238434	0.001290285	0.07414854	8.229972e-06	0.00023433151	0.00031685978	0.00015828454
a38	0.013293138	0.0007934016	0.8328028	0.055501733	0.0045333635	0.09296834	0.00010736008
a31	0.012374191	0.0018771575	0.15829143	0.04337888	0.03425595	0.7339889	0.015833475
a20	0.9362732	0.000812698	0.028648809	0.004159343	0.0026401342	0.026873145	0.0005927468
a31	0.030921765	0.0027200908	0.08460534	0.029832162	0.028430548	0.8188669	0.0046231644
a20	0.8020207	0.0012473227	0.05567432	0.0165957	0.007543076	0.115307815	0.0016109875
a33	0.01805119	0.0027141308	0.055448055	0.019859247	0.020146897	0.88078094	0.0029995283
a31	0.0031222703	0.0016972075	0.012017151	0.013592571	0.02653359	0.9354131	0.0076240324
a28	0.50911874	0.0035762878	0.12077566	0.010445299	0.0018108264	0.34584686	0.008426363
a31	0.07212667	0.020454427	0.18626162	0.15460886	0.049539827	0.5135515	0.0034570866
a0	0.32143557	0.002282939	0.03564867	0.015003275	0.0069295852	0.60159945	0.017100496
a31	0.01302064	0.024616675	0.11516439	0.32337016	0.036489934	0.4589321	0.02840606
a3	0.6483809	0.010138383	0.023185058	0.026865773	0.00980274	0.2624993	0.019127894
a31	0.009395594	0.013759857	0.08479346	0.50442976	0.014433256	0.32553297	0.047655202
a46	0.6519086	0.014352197	0.026331125	0.034691203	0.008153502	0.24108653	0.023476847
a31	0.0055122357	0.021243436	0.06172608	0.5235136	0.012492212	0.23980945	0.13570303
a39	0.6290856	0.033525188	0.029254805	0.07369237	0.0071511883	0.19323982	0.03405102
a35	0.00470581	0.007153366	0.031586967	0.49089408	0.009732904	0.33287418	0.123052806
a31	0.012709316	0.039948795	0.07117412	0.48175567	0.017151361	0.23418662	0.14307415
</S>	0.1811966	0.032932658	0.04075579	0.20101917	0.033534393	0.4571083	0.053453185
