 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a31	0.0024755301	0.739084	0.011360907	0.06406631	0.00747544	0.00017174173	0.009664805	0.068880886	0.031720463	0.012688103	1.7685362e-07	0.00040522718	0.051645365	0.00036110272
a27	6.046652e-05	0.003711431	0.0009850566	0.38265014	0.02167782	0.00077485025	0.29314068	0.074726135	0.01636093	0.2053802	3.264846e-07	7.649503e-05	0.00045500015	4.988252e-07
a20	0.0065668905	0.00069430633	0.019526541	0.91768837	0.00019436746	4.2656916e-06	0.013689885	0.0009914069	0.00012286995	0.04042543	7.8015063e-07	1.0663863e-06	9.371643e-05	7.3695894e-08
a31	0.007141598	0.00015680103	0.03474814	0.751353	0.00040668357	3.5670124e-05	0.12584367	0.002190822	0.0002959949	0.077820435	7.2508065e-08	5.1443703e-07	6.4048645e-06	7.820187e-08
a37	0.00053672306	0.017554374	0.041576076	0.55111074	0.0068206624	0.00095111347	0.10890593	0.02049813	0.03803599	0.2134656	3.6944851e-07	0.00047053234	7.318842e-05	4.960277e-07
a31	0.00087777304	0.00036930063	0.016379157	0.21504362	0.009672743	0.001045658	0.64131093	0.0069499873	0.0017428655	0.10660695	1.1121919e-07	4.4452898e-07	4.2072313e-07	4.1357673e-09
a27	4.0591553e-05	0.021317855	0.002172296	0.05890604	0.0250313	0.00044714563	0.8265134	0.03714845	0.00943849	0.018870275	1.0190462e-07	1.736108e-05	9.6667725e-05	4.512521e-08
a37	0.00044842748	0.00042771746	0.003099111	0.0038377147	0.038679693	0.0107648615	0.82501805	0.018127192	0.008041391	0.09150115	2.7571015e-05	2.454917e-05	2.6295063e-06	2.3928482e-08
a31	0.0009440913	0.0011405179	0.004425209	0.0047078165	0.0124806315	0.0076657087	0.73534185	0.0221078	0.01173945	0.19911173	0.00016203638	0.00014106926	3.1717664e-05	3.0728387e-07
a22	0.00016492614	0.0071326005	0.002774168	0.007686532	0.006681251	0.0008747545	0.80309933	0.03966836	0.008333043	0.12334308	5.6265553e-06	2.2828726e-05	0.00021272352	7.885564e-07
a31	0.00031107178	0.00071993517	0.0036173838	0.0025331522	0.02076146	0.016259968	0.6364492	0.05305829	0.034738094	0.23099984	0.00018745872	0.00030868486	5.2411073e-05	3.0556025e-06
a20	0.00048324408	0.02978113	0.006426097	0.008384408	0.009031168	0.001116939	0.70962447	0.074671715	0.016411655	0.14349262	8.740728e-06	5.945475e-05	0.00050693995	1.4504126e-06
a31	0.0014699263	0.005746548	0.008169443	0.009221089	0.013303987	0.029558433	0.70535743	0.018680908	0.016180187	0.17461173	0.012717676	0.004180053	0.00063161954	0.00017089251
a37	0.0050376086	0.40405497	0.018509869	0.0039695455	0.0077747395	0.0022661164	0.43964562	0.031008912	0.007505062	0.07990859	4.8249254e-05	2.5174137e-05	0.00023689035	8.728795e-06
a31	0.0008864668	0.007726152	0.0060413573	0.008439041	0.015949741	0.018924205	0.74532545	0.014870403	0.009195355	0.17166075	0.0007100102	0.00016203939	8.75562e-05	2.149417e-05
a3	0.005129427	0.281046	0.022735229	0.004400638	0.008502959	0.0030860503	0.5581724	0.027295183	0.006978256	0.08243236	6.671414e-05	2.2797332e-05	0.00012666447	5.3002627e-06
a31	0.0012188995	0.007985007	0.008800558	0.0064273463	0.012265694	0.022813564	0.7258505	0.01608237	0.0089269215	0.18873897	0.0006625159	0.00013222054	7.335511e-05	2.2079626e-05
a18	0.008509187	0.33901113	0.032643422	0.0051033925	0.006092385	0.0043072095	0.5104415	0.017718026	0.0049176323	0.070921935	0.00017637937	2.3521532e-05	0.00012428196	9.924089e-06
a31	0.010382396	0.04590836	0.041747093	0.032599807	0.010720886	0.04959717	0.58137006	0.018417927	0.01258812	0.1581287	0.028881546	0.0054001417	0.0027422116	0.0015156746
a39	0.030813118	0.75804174	0.044107478	0.008515815	0.0032525172	0.005037463	0.116273925	0.009314367	0.003208245	0.019909838	0.00094520324	3.7973412e-05	0.0004627911	7.955619e-05
a8	0.016209178	0.056587998	0.047527734	0.011466049	0.010462947	0.03606702	0.5923685	0.033508513	0.01868111	0.15370083	0.0127437245	0.0055476236	0.0023980732	0.0027307258
a21	0.04656989	0.30384004	0.053735215	0.059475504	0.0065399767	0.018590916	0.031625956	0.02061739	0.01310752	0.036722306	0.1704261	0.076185726	0.09812724	0.06443616
a31	0.049109004	0.116190165	0.017122006	0.008851254	0.012220568	0.026894957	0.03874457	0.05328094	0.021128463	0.05829425	0.122116126	0.05385739	0.2743873	0.14780307
a28	0.07815518	0.53470397	0.026382629	0.019456679	0.0041106795	0.02507585	0.12170753	0.038360205	0.02667611	0.06959383	0.03390003	0.001866996	0.011835946	0.008174407
a37	0.19495313	0.08739518	0.05671416	0.009104158	0.008566848	0.0904145	0.1485738	0.0370529	0.030076481	0.1325503	0.17547368	0.017515998	0.0025289801	0.009079836
a20	0.1788293	0.5113811	0.081677884	0.0050763953	0.0021094086	0.039646942	0.02697801	0.0071718628	0.007959808	0.022787405	0.111475796	0.0026705798	0.0007474228	0.0014881284
a31	0.11065191	0.1939047	0.055602133	0.009139319	0.005996629	0.059506327	0.043111287	0.01103997	0.00991217	0.055385742	0.42237976	0.018452669	0.0018042127	0.0031131736
a28	0.09664522	0.39478537	0.030971177	0.02786927	0.008323028	0.027259588	0.20843399	0.063600026	0.030661335	0.07535412	0.019803504	0.0009512226	0.0109681245	0.00437398
a20	0.16935675	0.08113207	0.061352085	0.0063287606	0.006374965	0.064019024	0.1740389	0.0435501	0.03308229	0.13258678	0.17739622	0.032371648	0.0037602657	0.014650122
a31	0.115319274	0.44115573	0.058533493	0.0036374617	0.0032431812	0.023794107	0.012319258	0.016350234	0.016073894	0.021463659	0.18487903	0.03295566	0.0073227957	0.06295224
a20	0.10983288	0.22272526	0.02184013	0.009625564	0.008286326	0.04268315	0.16114254	0.104001835	0.059969544	0.1408417	0.06549386	0.006216855	0.021047235	0.02629315
a17	0.19251768	0.05194932	0.055399023	0.0029193803	0.003281119	0.053391848	0.04085191	0.019625772	0.018512663	0.05717145	0.42419758	0.05403716	0.0036196064	0.022525499
a13	0.06517951	0.45463774	0.043317392	0.0023288573	0.00604163	0.020330649	0.0114753805	0.028496915	0.015844772	0.015444817	0.13806227	0.037026577	0.022892531	0.13892093
a31	0.16620542	0.37739822	0.045076273	0.0011713471	0.0052577076	0.04614133	0.012766886	0.01800556	0.011624315	0.018048625	0.24714336	0.014590279	0.005506456	0.031064197
a13	0.109752044	0.5638138	0.03993155	0.063690364	0.0040844283	0.0099420855	0.11056187	0.031424325	0.0096748145	0.020186529	0.00877235	0.00041803828	0.0217111	0.0060366387
a28	0.2208595	0.047319982	0.04037219	0.0011620455	0.0042966115	0.04749829	0.030462543	0.029545305	0.023717571	0.053227395	0.3548351	0.07139165	0.008144665	0.067167126
a31	0.36664933	0.37282202	0.033076663	0.010831068	0.0018174503	0.02337888	0.012563908	0.016335163	0.0134575525	0.010021401	0.09923332	0.002763126	0.021881472	0.0151686855
a41	0.01564062	0.25387564	0.028347323	0.01871498	0.0035508426	0.0074915127	0.5505932	0.031275738	0.009197259	0.07311366	0.0031693438	0.00039139995	0.0031850727	0.001453423
a8	0.1576412	0.045079492	0.05136193	0.002670674	0.0037556856	0.040304713	0.04899807	0.030440375	0.028045256	0.064827636	0.3494555	0.109480016	0.007773813	0.060165618
a33	0.030532125	0.7236753	0.047330048	0.0031340087	0.007639595	0.0043979376	0.004732428	0.016917506	0.008173741	0.004769709	0.009145819	0.01156009	0.028973827	0.099017955
a31	0.024715263	0.2948404	0.01736181	0.0011263583	0.0048199687	0.0039666095	0.0048998613	0.01943239	0.009630138	0.0064454316	0.012682599	0.025057286	0.084730975	0.4902909
a20	0.37002352	0.102953434	0.007989976	0.0063222805	0.0020090833	0.02811293	0.014367267	0.025287185	0.02929097	0.021152575	0.23952499	0.0075690253	0.08075088	0.0646458
a33	0.2560117	0.1371543	0.041453876	0.0003891208	0.0025303003	0.043288376	0.009060209	0.010730351	0.009720929	0.018732501	0.39809602	0.026725767	0.0030588792	0.043047696
a24	0.020151664	0.6716882	0.06007934	0.0059173196	0.009067138	0.0054128566	0.00450785	0.013188205	0.0043158783	0.0023058641	0.009583252	0.0067175445	0.043263473	0.14380147
a31	0.23828843	0.2531357	0.01860516	0.00026394616	0.0026181012	0.021955881	0.0033097775	0.02212449	0.015864836	0.0067337416	0.13580361	0.014640025	0.028281506	0.23837481
a20	0.24077794	0.5187166	0.02579176	0.093555845	0.0019687114	0.0027812226	0.023059687	0.01411543	0.003846528	0.0034969267	0.004470761	0.0002258186	0.05722836	0.009964378
a31	0.19393697	0.050319087	0.04119637	0.00076151494	0.003692859	0.05117776	0.017849922	0.014465907	0.012361616	0.035001002	0.47325292	0.047829464	0.0055745696	0.05258006
a13	0.24011175	0.5218638	0.031412806	0.105609804	0.0017372109	0.0019102651	0.021894313	0.012345166	0.002811662	0.002184379	0.0021214462	0.0001305606	0.048721213	0.007145686
a3	0.24033976	0.06042512	0.03772051	0.00072819204	0.004816557	0.05281688	0.021938717	0.023878172	0.018537901	0.046170887	0.37525555	0.04880988	0.007106309	0.061455663
a31	0.48095393	0.30874535	0.020764735	0.025156917	0.0012943131	0.0122811375	0.0088069625	0.009957279	0.0067267553	0.0049763587	0.065532155	0.0009669489	0.04168904	0.012148138
a10	0.02448104	0.40124297	0.03806948	0.01674043	0.002638836	0.004783022	0.40534627	0.03074152	0.008126533	0.05661803	0.002772986	0.0005682504	0.005143788	0.002726711
</S>	0.24563463	0.03698432	0.040784433	0.0017257	0.002832979	0.06219667	0.05437846	0.02662796	0.029407293	0.073230304	0.35987967	0.043622516	0.0025412624	0.020153766
