 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.0064407433	9.149694e-06	0.9294939	0.048341047	0.00012681371	0.0153286	0.0002598656
a31	0.0016439402	3.1894803e-08	0.7996556	0.1880136	5.9141676e-06	0.010679939	9.873381e-07
a17	0.0024267805	6.9668704e-06	0.11087023	0.87861246	0.00036305428	0.0076888585	3.16707e-05
a31	0.009767867	1.4322269e-07	0.7450303	0.24507946	1.0911847e-06	0.00012115278	1.0963821e-07
a14	0.0015565824	3.926501e-09	0.5578237	0.4398023	3.1352243e-05	0.0007836761	2.453015e-06
a17	0.09910992	1.003616e-06	0.017623216	0.88096565	2.086403e-05	0.0022775396	1.6874554e-06
a31	0.009896797	3.9856313e-05	0.0045232475	0.9840836	3.807151e-05	0.001416816	1.6594084e-06
a11	0.002478068	6.877285e-08	0.563664	0.4228973	9.714254e-06	0.010946844	3.9911006e-06
a35	0.35973948	0.018093348	0.0049735806	0.5223751	0.011161683	0.08342132	0.00023552979
a38	0.05076472	0.07000751	0.097317345	0.4428639	0.059872072	0.27424917	0.0049252333
a31	0.042695206	0.020159883	0.53113693	0.23705986	0.010618033	0.15649273	0.0018373621
a21	0.019172968	8.979094e-05	0.81412786	0.087575145	0.0005995761	0.077801056	0.00063363806
a31	0.17990229	0.3353561	0.019772848	0.08185105	0.14983858	0.21968515	0.0135939075
a24	0.117519625	0.00037954358	0.64382297	0.09887473	0.0009473133	0.1368046	0.0016511019
a8	0.35216516	0.43667176	0.010716421	0.031407446	0.08428932	0.07919328	0.0055566584
a23	0.16088127	0.2764874	0.063727304	0.0073095895	0.36244032	0.07819242	0.050961725
a31	0.106707714	0.13240837	0.26597118	0.015735775	0.038377617	0.19353609	0.24726321
a8	0.06878987	0.013067457	0.7848771	0.0065103793	0.08090971	0.03431689	0.011528444
a23	0.078546114	0.29465216	0.01612396	0.0128961755	0.38654682	0.1639739	0.047260787
a31	0.07996323	0.08774161	0.11335583	0.01847997	0.09413841	0.2334705	0.37285048
a10	0.071990356	0.017180266	0.8625914	0.0009421621	0.025018258	0.010737017	0.011540573
a37	0.22579758	0.65191317	0.0023305474	0.00052188645	0.11007502	0.0051816497	0.0041801953
a46	0.36913025	0.48580638	0.024009869	0.0003348399	0.115961105	0.0017528358	0.003004746
a8	0.19731505	0.21801849	0.08517598	0.017234193	0.29652992	0.099001884	0.08672453
a31	0.11448492	0.14826867	0.028746795	0.00474899	0.03864864	0.09200135	0.5731007
a20	0.17029923	0.07110276	0.6926412	0.0012402867	0.01163167	0.019330211	0.033754688
a8	0.13153937	0.73036134	0.00073027174	0.00013206204	0.11415394	0.0052451906	0.017837822
a13	0.28133962	0.12387688	0.03807298	0.010078599	0.069765896	0.09726078	0.37960526
a18	0.14402556	0.6216058	0.0022961916	0.0002481712	0.028808422	0.012671557	0.1903444
</S>	0.27404034	0.67761093	0.004530081	0.000104908795	0.027834874	0.0012432834	0.014635607
