 	qui	dentro	deve	mettere	un	tappeto	</S>
a20	0.059551414	0.90771645	2.729528e-08	0.000120194636	0.009864018	0.020444399	0.0023033922
a31	0.0004517628	0.005927136	5.585547e-11	6.019507e-06	0.0010771806	0.9925054	3.255589e-05
a4	0.0017953753	0.008817843	1.4648526e-07	0.0016858126	0.00052755274	0.9871538	1.9433872e-05
a46	0.00042174174	0.0052355304	1.4080383e-07	6.2338067e-06	3.7705326e-05	0.9942979	6.849237e-07
a31	1.5183434e-07	1.8880075e-05	1.379552e-10	2.6602484e-07	1.1262074e-05	0.99996555	3.9477763e-06
a28	0.0007932227	0.43844542	9.440966e-12	1.2481048e-05	0.00062994915	0.56009847	2.0421761e-05
a27	0.00012051959	0.00054855767	1.6740555e-07	3.5360757e-05	0.00033449708	0.9989492	1.1652481e-05
a31	0.00096255937	0.0026052832	1.762103e-07	7.125515e-05	0.0031640155	0.99313474	6.190524e-05
a49	0.005222298	0.43530768	1.5064039e-08	8.604179e-05	0.03487712	0.5235129	0.0009939811
a23	0.20411201	0.0071993535	0.002869502	0.12212804	0.10202353	0.5570981	0.0045694844
a31	0.0033464904	0.009860314	0.0026945088	0.00726494	0.034320135	0.92471546	0.017798172
a29	0.8617568	0.0712481	1.662299e-05	0.0014747567	0.00835133	0.05112169	0.00603068
a17	0.46992186	0.044093255	0.00914903	0.08971296	0.14747778	0.20686446	0.032780696
a20	0.19179569	0.019461205	0.22600305	0.34732753	0.14806683	0.015054467	0.05229118
a17	0.20621319	0.032916985	0.0896097	0.28073463	0.10514482	0.0016191093	0.28376162
a31	0.2630279	0.0041325227	0.10358997	0.28976873	0.08429789	0.0001699897	0.25501302
a20	0.66995114	0.03373859	0.00015479478	0.02732147	0.034346282	0.012042881	0.22244486
a31	0.08828235	0.0005342297	0.65151525	0.19539484	0.020709604	0.00028136317	0.043282397
a3	0.7574332	0.014692921	0.00023696493	0.013166602	0.013181409	0.013313487	0.18797544
a31	0.044049807	4.0617855e-05	0.83617103	0.058990296	0.008763281	0.00032258988	0.051662263
a8	0.7200742	0.019318705	0.00037195825	0.007972695	0.011458061	0.022818323	0.2179861
</S>	0.014969194	0.00014950475	0.81784153	0.032771107	0.011212253	0.00012807907	0.12292826
